Offer_Id;Type;Price_Raw;HP_Raw;Init_Regist;Mileage_Raw;Fuel_Type;Transmission;Description
7416895;MERCEDES-BENZ GLE Coupé 43 AMG 4Matic 9G-Tronic (SUV / Geländewagen);CHF 78'000.–;367 PS;4.2017;11'200 km;Benzin;Automat sequentiell;Hubraum: 2'996 cm3 Zylinder: 6 Anhängelast gebremst: 3'500 kg Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'240 kg Typenschein: 1MG897 Neupreis: CHF 125'640.– Fahrzeugart: Occasion
7509285;SEAT Ibiza 1.5 TSI EVO Swiss FR (Kleinwagen);CHF 19'900.–;150 PS;5.2018;27'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'498 cm3 Zylinder: 4 Anhängelast gebremst: 1'200 kg Letzte Prüfung: 18.05.2018 Aussenfarbe: weiss Türen: 5 Sitze: 5 Leergewicht: 1'317 kg Typenschein: 1SH643 Fahrzeugart: Occasion
7509188;PORSCHE 911 Carrera 4S PDK (Coupé);CHF 122'000.–;420 PS;6.2017;30'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 2'981 cm3 Zylinder: 6 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'720 kg Typenschein: 1PF639 Neupreis: CHF 178'840.– Fahrzeugart: Occasion
7503104;PORSCHE 911 Carrera 4S Cabrio (Cabriolet);CHF 108'000.–;420 PS;11.2016;29'900 km;Benzin;Schaltgetriebe manuell;Hubraum: 2'981 cm3 Zylinder: 6 Aussenfarbe: grau mét. Innenfarbe: braun Türen: 2 Sitze: 4 Leergewicht: 1'635 kg Fahrgestell-Nr.: WPOZZZ99ZHS146007 Neupreis: CHF 180'000.– Fahrzeugart: Occasion
7509078;SEAT Leon 1.4 TSI COPA Style (Limousine);CHF 5'490.–;125 PS;6.2012;122'500 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'390 cm3 Zylinder: 4 Anhängelast gebremst: 1'300 kg Letzte Prüfung: 24.04.2018 Aussenfarbe: rot Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'324 kg Fahrgestell-Nr.: VSSZZZ1PZBR071157 Fahrzeugart: Occasion
7509022;MERCEDES-BENZ C 200 Coupé AMG Line 4Matic 9G-Tronic (Coupé);CHF 39'900.–;184 PS;5.2017;22'000 km;Benzin;Automat sequentiell;Hubraum: 1'991 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Aussenfarbe: weiss Türen: 2 Sitze: 4 Leergewicht: 1'595 kg Typenschein: 1MG870 Fahrzeugart: Occasion
7508937;SKODA Octavia Combi 1.4 TSI Active (Kombi);CHF 8'500.–;140 PS;1.2014;106'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'395 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Letzte Prüfung: 12.12.2019 Aussenfarbe: beige mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'272 kg Fahrgestell-Nr.: TMB JC7 NE3 E010 3543 Typenschein: 1XF658 Neupreis: CHF 23'000.– Fahrzeugart: Occasion
7508976;VW Golf 2.0 TSI R 4Motion (Limousine);CHF 16'000.–;270 PS;7.201;161'800 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'984 cm3 Zylinder: 4 Letzte Prüfung: 07.11.2019 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'541 kg Fahrgestell-Nr.: WVW ZZZ 1KZ BW03 5990 Typenschein: 1VD713 Neupreis: CHF 64'000.– Fahrzeugart: Occasion
7508913;VW Golf 2.0 TSI R 4Motion DSG (Limousine);CHF 25'500.–;301 PS;7.2014;74'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'984 cm3 Zylinder: 4 Letzte Prüfung: 02.03.2020 Aussenfarbe: weiss Türen: 5 Sitze: 5 Leergewicht: 1'505 kg Typenschein: 1VE889 Fahrzeugart: Occasion
7508873;SUBARU Levorg 1.6DIT Luxury S AWD Lineartronic (Kombi);CHF 14'900.–;170 PS;1.2016;94'500 km;Benzin;Automat stufenlos, sequentiell;Hubraum: 1'600 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Letzte Prüfung: 13.03.2020 Aussenfarbe: weiss Innenfarbe: grau Türen: 5 Sitze: 5 Leergewicht: 1'652 kg Typenschein: 1SC796 Neupreis: CHF 45'000.– Fahrzeugart: Occasion
7508883;BMW X1 xDrive 25d M Sport Steptronic (SUV / Geländewagen);CHF 25'900.–;231 PS;2.2017;124'000 km;Diesel;Automat sequentiell;Hubraum: 1'995 cm3 Zylinder: 4 Anhängelast gebremst: 2'000 kg Aussenfarbe: silber Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'870 kg Fahrgestell-Nr.: WBA HU5 105 05F 065 88 Typenschein: 1BJ596 Neupreis: CHF 70'840.– Fahrzeugart: Occasion
7508679;BMW X5 xDrive 40d Steptronic (SUV / Geländewagen);CHF 31'000.–;313 PS;4.2016;205'000 km;Diesel;Automat sequentiell;Hubraum: 2'993 cm3 Zylinder: 6 Anhängelast gebremst: 3'500 kg Letzte Prüfung: 04.04.2016 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'185 kg Fahrgestell-Nr.: WBA KS6 103 00N 627 52 Typenschein: 1BG389 Neupreis: CHF 113'000.– Fahrzeugart: Occasion
7508722;FORD EcoSport 1.0 SCTi Titanium S (SUV / Geländewagen);CHF 13'500.–;140 PS;12.2017;28'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 998 cm3 Zylinder: 3 Anhängelast gebremst: 750 kg Letzte Prüfung: 19.12.2017 Aussenfarbe: weiss Türen: 5 Sitze: 5 Leergewicht: 1'364 kg Fahrgestell-Nr.: WF0BXXMRKBHR69173 Typenschein: 1FK361 Neupreis: CHF 25'700.– Fahrzeugart: Occasion
7508434;MERCEDES-BENZ Vito 116 CDI Blue Efficiency L 4Matic A (Kombi);CHF 24'000.–;163 PS;4.2014;80'000 km;Diesel;Automat;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 2'000 kg Letzte Prüfung: 24.02.2020 Aussenfarbe: grau mét. Innenfarbe: schwarz Türen: 4 Sitze: 9 Leergewicht: 2'450 kg Fahrgestell-Nr.: WDF 693 703 1387 7013 Typenschein: 1MF635 Fahrzeugart: Occasion
7063476;BMW 220i Gran Tourer M Sport Steptronic (Kompaktvan / Minivan);CHF 17'800.–;192 PS;8.2015;100'000 km;Benzin;Automat sequentiell;Hubraum: 1'998 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Letzte Prüfung: 03.10.2019 Aussenfarbe: blau mét. Innenfarbe: blau Türen: 5 Sitze: 5 Leergewicht: 1'615 kg Fahrgestell-Nr.: WBA2D51050P754539 Typenschein: 1BG150 Neupreis: CHF 55'000.– Fahrzeugart: Occasion
7498075;NISSAN Murano 2.5 dCi Automatic (SUV / Geländewagen);CHF 9'000.–;190 PS;6.201;145'000 km;Diesel;Automat sequentiell;Hubraum: 2'488 cm3 Zylinder: 4 Anhängelast gebremst: 1'585 kg Aussenfarbe: gold mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'042 kg Neupreis: CHF 69'000.– Fahrzeugart: Occasion
7508206;BMW M2 Competition Drivelogic (Coupé);CHF 58'700.–;410 PS;10.2018;13'800 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 2'979 cm3 Zylinder: 6 Letzte Prüfung: 03.10.2018 Aussenfarbe: orange mét. Türen: 2 Sitze: 4 Leergewicht: 1'697 kg Typenschein: 1BN506 Neupreis: CHF 91'500.– Fahrzeugart: Occasion
7261136;OPEL Cascada 1.6i 16V Cosmo Automat (Cabriolet);CHF 19'300.–;170 PS;4.2016;35'000 km;Benzin;Automat sequentiell;Hubraum: 1'598 cm3 Zylinder: 4 Anhängelast gebremst: 1'300 kg Letzte Prüfung: 28.04.2016 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'901 kg Typenschein: 1OB849 Neupreis: CHF 44'360.– Fahrzeugart: Occasion
7507928;PORSCHE Macan GTS PDK (SUV / Geländewagen);CHF 59'500.–;360 PS;9.2016;38'500 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 2'997 cm3 Zylinder: 6 Anhängelast gebremst: 2'400 kg Aussenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'970 kg Fahrgestell-Nr.: WP1ZZZ95ZHLB64072 Typenschein: 95BMACANGTS Neupreis: CHF 115'700.– Fahrzeugart: Occasion
7507847;SMART fortwo passion mhd softouch (Kleinwagen);CHF 6'500.–;71 PS;2.201;80'500 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 999 cm3 Zylinder: 3 Letzte Prüfung: 09.03.2020 Aussenfarbe: weiss Innenfarbe: rot Türen: 3 Sitze: 2 Leergewicht: 825 kg Typenschein: 1SF247 Fahrzeugart: Occasion
7491966;OPEL Insignia Sports Tourer 2.0 CDTI Cosmo 4WD Aut. (Kombi);CHF 12'490.–;170 PS;12.2015;128'000 km;Diesel;Automat sequentiell;Hubraum: 1'956 cm3 Zylinder: 4 Anhängelast gebremst: 2'000 kg Aussenfarbe: braun Innenfarbe: braun Türen: 5 Sitze: 5 Leergewicht: 2'073 kg Typenschein: 1OC226 Fahrzeugart: Occasion
7507631;TOYOTA Yaris 1.5 VVT-i Hybrid Trend e-CVT (Kleinwagen);CHF 18'900.–;101 PS;11.2017;15'000 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos;Hubraum: 1'497 cm3 Zylinder: 4 Anhängelast gebremst: 835 kg Letzte Prüfung: 20.11.2017 Aussenfarbe: weiss mét. Türen: 5 Sitze: 5 Leergewicht: 1'240 kg Fahrgestell-Nr.: VNK KD3 D38 0A37 4120 Typenschein: 1TA721 Neupreis: CHF 27'214.– Fahrzeugart: Occasion
7507733;KIA Ceed 1.6 GDi GT (Limousine);CHF 27'900.–;204 PS;9.2018;9'900 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'591 cm3 Zylinder: 4 Anhängelast gebremst: 1'400 kg Aussenfarbe: weiss mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'485 kg Typenschein: 1KA413 Fahrzeugart: Occasion
7507655;BMW M3 Cabriolet DSG (Cabriolet);CHF 28'900.–;420 PS;5.2012;141'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 3'999 cm3 Zylinder: 8 Anhängelast gebremst: 1'700 kg Letzte Prüfung: 11.12.2019 Aussenfarbe: silber mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'905 kg Typenschein: 1BB955 Neupreis: CHF 143'000.– Fahrzeugart: Occasion
7507500;MERCEDES-BENZ C 250 BlueTEC AMG Line 4Matic 7G-Tronic (Kombi);CHF 29'500.–;204 PS;5.2016;52'000 km;Diesel;Automat sequentiell;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 31.05.2016 Aussenfarbe: blau mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'710 kg Fahrgestell-Nr.: WDD2052091F393462 Typenschein: 1MG485 Fahrzeugart: Occasion
7418259;AUDI A8 3.0 TDI quattro tiptronic (Limousine);CHF 24'900.–;250 PS;1.2013;170'000 km;Diesel;Automat sequentiell;Hubraum: 2'967 cm3 Zylinder: 6 Anhängelast gebremst: 2'200 kg Aussenfarbe: schwarz mét. Türen: 4 Sitze: 5 Leergewicht: 1'915 kg Typenschein: 1AC959 Fahrzeugart: Occasion
7428814;SUBARU Levorg 1.6DIT Swiss S AWD Lineartronic (Kombi);CHF 16'900.–;170 PS;10.2016;40'000 km;Benzin;Automat stufenlos, sequentiell;Hubraum: 1'600 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Aussenfarbe: rot mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'657 kg Typenschein: 1SC801 Fahrzeugart: Occasion
7506992;MERCEDES-BENZ A 35 AMG 4Matic Speedshift (Limousine);CHF 58'000.–;306 PS;6.2019;13'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'991 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 01.01.2020 Aussenfarbe: grau Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'685 kg Typenschein: 1MH766 Neupreis: CHF 70'000.– Fahrzeugart: Occasion
7415123;MERCEDES-BENZ E 250 BlueTEC Avantgarde 4Matic 7G-Tronic (Limousine);CHF 20'500.–;204 PS;2.2016;151'000 km;Diesel;Automat sequentiell;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 2'100 kg Letzte Prüfung: 10.02.2020 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'875 kg Typenschein: 1MG227 Fahrzeugart: Occasion
7414508;CITROEN C3 Aircross 1.2i PureTech Shine EAT (SUV / Geländewagen);CHF 17'400.–;110 PS;9.2018;39'000 km;Benzin;Automat sequentiell;Hubraum: 1'199 cm3 Zylinder: 3 Anhängelast gebremst: 840 kg Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'441 kg Typenschein: 1CF868 Neupreis: CHF 33'986.– Fahrzeugart: Occasion
7505473;AUDI A3 Sportback 2.0 TFSI Ambiente quattro S-tronic (Limousine);CHF 11'500.–;200 PS;6.2012;139'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'984 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Letzte Prüfung: 01.02.2018 Aussenfarbe: silber mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'530 kg Fahrgestell-Nr.: WAU ZZZ 8P5 CA1 672 60 Typenschein: X Fahrzeugart: Occasion
7506527;AUDI A6 Avant 2.8 V6 FSI quattro tiptronic (Kombi);CHF 10'900.–;210 PS;7.2008;155'000 km;Benzin;Automat sequentiell;Hubraum: 2'773 cm3 Zylinder: 6 Anhängelast gebremst: 1'900 kg Aussenfarbe: silber Innenfarbe: blau Türen: 5 Sitze: 5 Leergewicht: 1'815 kg Fahrgestell-Nr.: WAU ZZZ 4F2 8N16 0635 Typenschein: 1AC388 Wagen-Nr.: ZH 76531 Fahrzeugart: Occasion
7499124;OPEL Signum 2.2 Diamond (Limousine);CHF 5'000.–;155 PS;6.2008;95'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 2'198 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Letzte Prüfung: 01.10.2019 Aussenfarbe: beige Türen: 5 Sitze: 5 Leergewicht: 1'580 kg Typenschein: 1OB152 Fahrzeugart: Occasion
7350961;LAND ROVER Range Rover 4.4 SDV8 Autobiography Automatic (SUV / Geländewagen);CHF 56'900.–;340 PS;6.2014;91'000 km;Diesel;Automat sequentiell;Hubraum: 4'367 cm3 Zylinder: 8 Anhängelast gebremst: 3'500 kg Letzte Prüfung: 23.12.2019 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'690 kg Fahrgestell-Nr.: SALGA2JF7EA171980 Typenschein: 1LC633 Neupreis: CHF 186'000.– Fahrzeugart: Occasion
7437502;MERCEDES-BENZ GLK 350 4Matic 7G-Tronic (SUV / Geländewagen);CHF 16'300.–;272 PS;6.2009;102'000 km;Benzin;Automat sequentiell;Hubraum: 3'498 cm3 Zylinder: 6 Anhängelast gebremst: 2'000 kg Letzte Prüfung: 08.03.2019 Aussenfarbe: anthrazit mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'830 kg Fahrgestell-Nr.: WDC 204 987 1F3 626 04 Typenschein: 1MD687 Neupreis: CHF 78'000.– Fahrzeugart: Occasion
7504609;PORSCHE 911 Targa 4S PDK (Cabriolet);CHF 138'000.–;420 PS;8.2018;14'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 2'981 cm3 Zylinder: 6 Aussenfarbe: blau Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'680 kg Neupreis: CHF 185'000.– Fahrzeugart: Occasion
7504056;LAND ROVER Range Rover Evoque 2.0 Si4 HSE Dynamic AT9 (SUV / Geländewagen);CHF 36'500.–;241 PS;3.2017;22'500 km;Benzin;Automat sequentiell;Hubraum: 1'999 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Aussenfarbe: schwarz mét. Türen: 5 Sitze: 5 Leergewicht: 1'949 kg Typenschein: 1LC685 Neupreis: CHF 75'000.– Fahrzeugart: Occasion
7328089;CHEVROLET Camaro 6.2 Coupé Hot Wheels Edition Automatic (Coupé);CHF 28'500.–;405 PS;5.2013;31'298 km;Benzin;Automat sequentiell;Hubraum: 6'162 cm3 Zylinder: 8 Anhängelast gebremst: 454 kg Letzte Prüfung: 31.05.2019 Aussenfarbe: blau mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'891 kg Fahrgestell-Nr.: 2G1F91EJ9D9211791 Typenschein: 1CA827 Neupreis: CHF 57'000.– Fahrzeugart: Occasion
7041639;AUDI A5 Coupé 2.0 TFSI (Coupé);CHF 14'900.–;180 PS;1.2011;85'200 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'984 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Letzte Prüfung: 02.04.2019 Aussenfarbe: grau mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'535 kg Typenschein: 1AC639 Fahrzeugart: Occasion
7501967;MERCEDES-BENZ 200 (Limousine);CHF 8'900.–;98 PS;11.1982;189'531 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'997 cm3 Zylinder: 4 Letzte Prüfung: 10.03.2014 Aussenfarbe: weiss Innenfarbe: weiss Türen: 4 Sitze: 5 Leergewicht: 1'380 kg Fahrgestell-Nr.: WDP12322010114514 Typenschein: 054155X Fahrzeugart: Occasion
7484770;TOYOTA C-HR 1.8 HSD Trend CVT (SUV / Geländewagen);CHF 20'900.–;122 PS;2.2018;78'900 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos;Hubraum: 1'798 cm3 Zylinder: 4 Anhängelast gebremst: 725 kg Aussenfarbe: schwarz mét. Türen: 5 Sitze: 5 Leergewicht: 1'535 kg Typenschein: 1TA708 Fahrzeugart: Occasion
7191131;HYUNDAI TUCSON 1.6 T-GDi (SUV / Geländewagen);CHF 23'250.–;177 PS;9.2016;29'418 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'591 cm3 Zylinder: 4 Anhängelast gebremst: 1'600 kg Letzte Prüfung: 06.09.2016 Aussenfarbe: anthrazit mét. Innenfarbe: schwarz Sitze: 5 Leergewicht: 2'190 kg Fahrgestell-Nr.: TMA J38 12H HJ25 1380 Neupreis: CHF 37'270.– Fahrzeugart: Occasion
7503280;BMW 535i Steptronic (Limousine);CHF 14'900.–;306 PS;7.201;123'000 km;Benzin;Automat sequentiell;Hubraum: 2'979 cm3 Zylinder: 6 Anhängelast gebremst: 2'000 kg Letzte Prüfung: 07.01.2020 Aussenfarbe: beige mét. Innenfarbe: beige Türen: 4 Sitze: 5 Leergewicht: 1'775 kg Fahrzeugart: Occasion
7503178;BMW X5 xDrive M50d Steptronic (SUV / Geländewagen);CHF 86'900.–;381 PS;5.2017;26'045 km;Diesel;Automat sequentiell;Hubraum: 2'993 cm3 Zylinder: 6 Anhängelast gebremst: 3'500 kg Aussenfarbe: grau mét. Türen: 5 Sitze: 5 Leergewicht: 2'645 kg Typenschein: 1BJ353 Neupreis: CHF 130'000.– Fahrzeugart: Occasion Tuning: Ja
6713235;MAZDA MX-5 1.8i 16V Confort (Cabriolet);CHF 13'000.–;126 PS;6.2012;35'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'798 cm3 Zylinder: 4 Letzte Prüfung: 22.01.2018 Aussenfarbe: schwarz Innenfarbe: anthrazit Türen: 2 Sitze: 2 Leergewicht: 1'150 kg Fahrgestell-Nr.: JMZ NCA 882 0025 7758 Typenschein: 1MA805 Neupreis: CHF 35'000.– Fahrzeugart: Occasion
7502946;SKODA Octavia Combi 2.0 TDI Swiss Joy 4x4 (Kombi);CHF 17'900.–;150 PS;5.2016;63'000 km;Diesel;Schaltgetriebe manuell;Hubraum: 1'968 cm3 Zylinder: 4 Anhängelast gebremst: 2'000 kg Letzte Prüfung: 13.05.2016 Aussenfarbe: schwarz mét. Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'646 kg Fahrgestell-Nr.: TMB LJ7 NE4 G02 201 00 Typenschein: 1SF927 Wagen-Nr.: 01 Neupreis: CHF 36'000.– Fahrzeugart: Occasion
7503014;SEAT Leon ST 2.0 TSI Cupra 280 DSG (Kombi);CHF 20'000.–;336 PS;8.2015;56'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'984 cm3 Zylinder: 4 Letzte Prüfung: 26.08.2015 Aussenfarbe: weiss Türen: 5 Sitze: 5 Leergewicht: 1'466 kg Fahrgestell-Nr.: VSSZZZ5FZGR035611 Typenschein: 1SH261M Neupreis: CHF 60'000.– Fahrzeugart: Occasion
7502925;VOLVO XC90 D5 AWD Inscription Geartronic (SUV / Geländewagen);CHF 43'900.–;224 PS;2.2016;87'900 km;Diesel;Automat sequentiell;Hubraum: 1'969 cm3 Zylinder: 4 Anhängelast gebremst: 2'700 kg Letzte Prüfung: 29.02.2016 Aussenfarbe: grau mét. Innenfarbe: beige Türen: 5 Sitze: 7 Leergewicht: 2'162 kg Fahrgestell-Nr.: YV1 LFA 4BC G107 1213 Typenschein: 1VB151 Neupreis: CHF 94'620.– Fahrzeugart: Occasion
7489031;TOYOTA Corolla Verso 1.8 Edition MultiMode (Kompaktvan / Minivan);CHF 6'500.–;129 PS;7.2008;127'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'794 cm3 Zylinder: 4 Anhängelast gebremst: 1'300 kg Letzte Prüfung: 20.02.2020 Aussenfarbe: schwarz Türen: 5 Sitze: 7 Leergewicht: 1'515 kg Fahrgestell-Nr.: NMT ER1 6R4 OR1 237 24 Typenschein: 1TA386 Fahrzeugart: Occasion
7502747;BMW M4 Coupé CS DKG (Coupé);CHF 78'000.–;460 PS;5.2018;11'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 2'979 cm3 Zylinder: 6 Letzte Prüfung: 05.05.2018 Aussenfarbe: blau Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'815 kg Typenschein: 1BJ931 Neupreis: CHF 129'000.– Fahrzeugart: Occasion
7103958;MINI Countryman Cooper S ALL4 Steptronic (SUV / Geländewagen);CHF 31'800.–;192 PS;6.2018;29'000 km;Benzin;Automat sequentiell;Hubraum: 1'998 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'820 kg Fahrgestell-Nr.: WMW YT1 101 03E 869 93 Typenschein: 1MQ344 Fahrzeugart: Occasion
7502214;PORSCHE 911 Turbo manual (Coupé);CHF 89'800.–;480 PS;5.2008;35'794 km;Benzin;Schaltgetriebe manuell;Hubraum: 3'600 cm3 Zylinder: 6 Letzte Prüfung: 27.09.2017 Aussenfarbe: grün mét. Innenfarbe: braun Türen: 2 Sitze: 4 Leergewicht: 1'695 kg Fahrgestell-Nr.: WPO ZZZ 99Z 8S7 820 58 Typenschein: 1PF396 Neupreis: CHF 224'500.– Fahrzeugart: Occasion
7374100;AUDI RS7 Sportback 4.0 TFSI V8 performance quattro (Limousine);CHF 85'000.–;605 PS;4.2016;29'000 km;Benzin;Automat sequentiell;Hubraum: 3'993 cm3 Zylinder: 8 Aussenfarbe: grau mét. Innenfarbe: braun Türen: 5 Sitze: 4 Leergewicht: 2'145 kg Typenschein: 1AE503 Neupreis: CHF 225'000.– Fahrzeugart: Occasion
7497048;TOYOTA Prius+ 1.8 VVT-i HSD Sol (Kompaktvan / Minivan);CHF 23'500.–;136 PS;12.2016;19'000 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos;Hubraum: 1'798 cm3 Zylinder: 4 Aussenfarbe: weiss mét. Innenfarbe: anthrazit Türen: 5 Sitze: 7 Leergewicht: 1'645 kg Fahrgestell-Nr.: JTDZS3EU60J012131 Typenschein: 1TA616 Neupreis: CHF 38'250.– Fahrzeugart: Occasion
7501625;VW Touran 1.6 TDI Comfortline DSG (Kompaktvan / Minivan);CHF 10'500.–;105 PS;2.2014;120'200 km;Diesel;Automatisiertes Schaltgetriebe;Hubraum: 1'598 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Letzte Prüfung: 28.01.2020 Aussenfarbe: grau mét. Innenfarbe: grau Türen: 5 Sitze: 5 Leergewicht: 1'603 kg Typenschein: 1VE694 Fahrzeugart: Occasion
7414340;MERCEDES-BENZ GLC 43 AMG 4Matic 9G-Tronic (SUV / Geländewagen);CHF 56'000.–;367 PS;4.2018;35'000 km;Benzin;Automat sequentiell;Hubraum: 2'996 cm3 Zylinder: 6 Anhängelast gebremst: 2'170 kg Aussenfarbe: blau mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'845 kg Typenschein: 1MG895 Neupreis: CHF 104'000.– Fahrzeugart: Occasion
7468881;VW T6 Multivan 2.0 TDI Trendline Liberty DSG (Bus);CHF 44'200.–;150 PS;3.2019;10'500 km;Diesel;Automatisiertes Schaltgetriebe;Hubraum: 1'968 cm3 Zylinder: 4 Anhängelast gebremst: 2'500 kg Aussenfarbe: beige mét. Innenfarbe: anthrazit Türen: 4 Sitze: 4 Leergewicht: 2'549 kg Typenschein: 1VH379 Neupreis: CHF 55'980.– Fahrzeugart: Occasion
7368096;CHEVROLET CORVETTE C3 L82 Handschaltung/Manuelle (Coupé);CHF 14'900.–;240 PS;9.1978;88'500 km;Schaltgetriebe;Hinterradantrieb;Hubraum: 5'730 cm3 Zylinder: 8 Aussenfarbe: blau mét. Innenfarbe: beige Sitze: 2 Leergewicht: 1'650 kg Fahrzeugart: Oldtimer
7468825;MERCEDES-BENZ E 400 Cabriolet AMG Line 4 Matic 9G-Tronic (Cabriolet);CHF 60'500.–;333 PS;8.2017;17'000 km;Benzin;Automat sequentiell;Hubraum: 2'996 cm3 Zylinder: 6 Anhängelast gebremst: 1'800 kg Aussenfarbe: weiss mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 2'105 kg Fahrgestell-Nr.: WDD2384661F024590 Typenschein: 1MH317 Neupreis: CHF 120'000.– Fahrzeugart: Occasion
7457739;VW Golf 1.4 TSI Allstar DSG (Limousine);CHF 18'900.–;125 PS;2.2017;29'900 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'395 cm3 Zylinder: 4 Anhängelast gebremst: 1'400 kg Letzte Prüfung: 24.02.2017 Aussenfarbe: grau mét. Türen: 5 Sitze: 5 Leergewicht: 1'451 kg Fahrgestell-Nr.: WVWZZZAUZHP051203 Typenschein: 1VF373 Neupreis: CHF 34'290.– Fahrzeugart: Occasion
7468712;BMW X1 xDrive 20d xLine Steptronic (SUV / Geländewagen);CHF 16'800.–;184 PS;11.2012;77'000 km;Diesel;Automat sequentiell;Hubraum: 1'995 cm3 Zylinder: 4 Anhängelast gebremst: 2'000 kg Letzte Prüfung: 11.02.2020 Aussenfarbe: braun mét. Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'660 kg Fahrzeugart: Occasion
