field_1;web-scraper-order;address_raw;lat;lon;bfs_number;bfs_name;rooms;area;luxurious;price;price_per_m2;pop;pop_dens;emp;frg_pct;mean_taxable_income;dist_supermarket
576;1693998317-662;Rebrainstrasse 17, 8106 Adlikon b. Regensdorf, ZH;47.44966507;8.466696739;96;Regensdorf;3.5;103;0;2235;21.7;18540;1268.125855;11126;35.57173679;72286.7727;165.7960535
577;1693998364-910;Hummelackerstr. 29, 8106 Adlikon b. Regensdorf, ZH;47.452034;8.464168549;96;Regensdorf;4.5;116;0;2050;17.67;18540;1268.125855;11126;35.57173679;72286.7727;318.2053708
578;1693998377-972;Loowiesenstrasse 41, 8106 Adlikon b. Regensdorf, ZH;47.45358276;8.46252346;96;Regensdorf;4.5;114;0;2380;20.88;18540;1268.125855;11126;35.57173679;72286.7727;513.4211816
579;1693998377-973;Loowiesenstrasse 29, 8106 Adlikon b. Regensdorf, ZH;47.45315933;8.463363647;96;Regensdorf;4;108;0;2310;21.39;18540;1268.125855;11126;35.57173679;72286.7727;451.4969559
580;1693998228-150;Dorfstrasse 10, 8181 Höri, ZH;47.50333786;8.497507095;60;Höri;4.5;104;0;2800;26.92;2872;599.5824635;1266;33.87883008;66330.86191;1363.933247
581;1693998228-152;Dorfstrasse 10, 8181 Höri, ZH;47.50333786;8.497507095;60;Höri;4.5;104;0;2500;24.04;2872;599.5824635;1266;33.87883008;66330.86191;1363.933247
582;1693998247-280;8181 Höri, ZH;47.50917816;8.503972054;60;Höri;4.5;100;0;1800;18;2872;599.5824635;1266;33.87883008;66330.86191;476.6157336
583;1693998228-153;Tannenstrasse 8, 8442 Hettlingen, ZH;47.54757309;8.715942383;221;Hettlingen;4.5;120;0;2990;24.92;3169;537.1186441;702;9.056484696;101569.7276;1803.190768
585;1693998228-154;Alte Obfelderstrasse 21, 8910 Affoltern am Albis, ZH;47.2754364;8.445223808;2;Affoltern am Albis;2;46;0;1420;30.87;12303;1161.756374;6920;28.700317;71059.8056;150.6921046
586;1693998236-211;zürichstrasse 157, 8910 Affoltern am Albis, ZH;47.28336334;8.453010559;2;Affoltern am Albis;3;70;0;1740;24.86;12303;1161.756374;6920;28.700317;71059.8056;561.9425411
587;1693998272-386;Alte Dorfstrasse 28, 8910 Affoltern am Albis, ZH;47.27804947;8.454066277;2;Affoltern am Albis;3.5;91;0;2670;29.34;12303;1161.756374;6920;28.700317;71059.8056;37.53929466
588;1693998317-667;Zürichstrasse 170, 8910 Affoltern am Albis, ZH;47.28475571;8.453343391;2;Affoltern am Albis;3.5;81;0;1900;23.46;12303;1161.756374;6920;28.700317;71059.8056;714.3542821
589;1693998364-898;Pfruendhofstrasse 54, 8910 Affoltern am Albis, ZH;47.27677536;8.455918312;2;Affoltern am Albis;3.5;80;0;2089;26.11;12303;1161.756374;6920;28.700317;71059.8056;78.43050711
590;1693998377-963;Pfruendhofstrasse 48, 8910 Affoltern am Albis, ZH;47.27651215;8.4567976;2;Affoltern am Albis;5.5;124;0;2769;22.33;12303;1161.756374;6920;28.700317;71059.8056;151.0874824
591;1693998381-997;Bungert 6, 8909 Zwillikon, ZH;47.2874527;8.430000305;2;Affoltern am Albis;2.5;54;0;1960;36.3;12303;1161.756374;6920;28.700317;71059.8056;1917.632599
592;1693998381-1002;Bungert 6, 8909 Zwillikon, ZH;47.2874527;8.430000305;2;Affoltern am Albis;2.5;80;0;2145;26.81;12303;1161.756374;6920;28.700317;71059.8056;1917.632599
593;1693998228-157;Rudolfingerstrasse 8, 8465 Wildensbuch, ZH;47.65116882;8.675714493;40;Trüllikon;3.5;85;0;2900;34.12;1061;110.9832636;309;8.199811499;71893.63057;1217.500312
594;1693998309-606;Winkel 1, 8466 Trüllikon, ZH;47.63720322;8.691605568;40;Trüllikon;5.5;152;0;2150;14.14;1061;110.9832636;309;8.199811499;71893.63057;130.9876713
595;1693998228-160;8615 Wermatswil, ZH;47.36240768;8.747447968;198;Uster;6.5;170;0;5500;32.35;35007;1228.746929;17237;23.00968378;78620.73876;2587.711216
596;1693998236-203;Poststrasse, 8610 Uster, ZH;47.34986877;8.718284607;198;Uster;3.5;87;0;2450;28.16;35007;1228.746929;17237;23.00968378;78620.73876;183.7701147
597;1693998280-452;8606 Nänikon, ZH;47.37546921;8.690289497;198;Uster;3.5;132;0;2580;19.55;35007;1228.746929;17237;23.00968378;78620.73876;794.6521405
598;1693998289-488;Kanalweg 2, 8610 Uster, ZH;47.34582138;8.726376534;198;Uster;4.5;101;0;1911;18.92;35007;1228.746929;17237;23.00968378;78620.73876;593.7099734
599;1693998289-501;Meierackerstr. 4, 8610 Uster, ZH;47.36004257;8.716106415;198;Uster;2.5;73;0;2150;29.45;35007;1228.746929;17237;23.00968378;78620.73876;591.2965349
600;1693998294-523;Zeltweg 43, 8610 Uster, ZH;47.34960938;8.708863258;198;Uster;2.5;50;0;1410;28.2;35007;1228.746929;17237;23.00968378;78620.73876;475.7466753
601;1693998313-642;Brunnenwiesenstr. 42, 8610 Uster, ZH;47.35499954;8.716510773;198;Uster;3.5;75;0;1846;24.61;35007;1228.746929;17237;23.00968378;78620.73876;226.804547
602;1693998326-708;Leubergstrasse 13, 8615 Wermatswil, ZH;47.36230469;8.742115021;198;Uster;3.5;124;0;3000;24.19;35007;1228.746929;17237;23.00968378;78620.73876;2672.310429
603;1693998330-734;Freiestrasse 15, 8610 Uster, ZH;47.34874344;8.721585274;198;Uster;3.5;88;0;2050;23.3;35007;1228.746929;17237;23.00968378;78620.73876;130.4541967
604;1693998330-737;Stöcklerstrasse 2, 8610 Uster, ZH;47.34369278;8.734594345;198;Uster;3.5;78;0;1750;22.44;35007;1228.746929;17237;23.00968378;78620.73876;649.3790459
605;1693998335-762;Wermatswilerstrasse 92, 8610 Uster, ZH;47.35684967;8.730287552;198;Uster;4.5;101;0;1900;18.81;35007;1228.746929;17237;23.00968378;78620.73876;1003.285797
606;1693998340-769;Oberlandstrasse 106, 8610 Uster, ZH;47.35125732;8.720507622;198;Uster;3.5;83;0;2800;33.73;35007;1228.746929;17237;23.00968378;78620.73876;125.1261701
607;1693998344-806;Im Lot 13, 8610 Uster, ZH;47.34845734;8.711673737;198;Uster;4.5;113;0;3520;31.15;35007;1228.746929;17237;23.00968378;78620.73876;312.3353164
608;1693998344-815;Stöcklerstr. 8, 8610 Uster, ZH;47.34269333;8.735127449;198;Uster;2;49;0;1565;31.94;35007;1228.746929;17237;23.00968378;78620.73876;633.5185098
609;1693998354-845;Seestrasse 78, 8610 Uster, ZH;47.34431839;8.700759888;198;Uster;4.5;101;0;3210;31.78;35007;1228.746929;17237;23.00968378;78620.73876;79.43994289
610;1693998360-867;Stöcklerstr. 6, 8610 Uster, ZH;47.34308243;8.734877586;198;Uster;3;69;0;1770;25.65;35007;1228.746929;17237;23.00968378;78620.73876;634.2785436
611;1693998360-884;Oberlandstr. 77, 8610 Uster, ZH;47.35471344;8.715872765;198;Uster;4.5;96;0;2245;23.39;35007;1228.746929;17237;23.00968378;78620.73876;181.9235263
612;1693998364-906;Wilstrasse 19, 8610 Uster, ZH;47.34847641;8.710393906;198;Uster;3.5;66;0;1568;23.76;35007;1228.746929;17237;23.00968378;78620.73876;395.9220261
613;1693998369-931;Brandgrubenstrasse 23, 8610 Uster, ZH;47.35429382;8.710342407;198;Uster;3;58;0;1630;28.1;35007;1228.746929;17237;23.00968378;78620.73876;228.6437971
614;1693998373-938;Breitigasse 13, 8610 Uster, ZH;47.34459305;8.735006332;198;Uster;3.5;73;0;1850;25.34;35007;1228.746929;17237;23.00968378;78620.73876;732.9090345
615;1693998381-987;Lorenweg 22, 8610 Uster, ZH;47.35791397;8.709260941;198;Uster;2.5;65;0;1810;27.85;35007;1228.746929;17237;23.00968378;78620.73876;112.6411974
616;1693998228-165;Wybüelstrasse 16, 8702 Zollikon, ZH;47.3437233;8.577806473;161;Zollikon;3.5;100;1;5550;55.5;13067;1664.585987;5764;26.05800872;164756.6693;757.4857737
617;1693998236-205;Alte Landstrasse, 8702 Zollikon, ZH;47.34526825;8.569451332;161;Zollikon;3;78;0;2800;35.9;13067;1664.585987;5764;26.05800872;164756.6693;1078.040977
618;1693998243-262;Bühlstrasse 5, 8125 Zollikerberg, ZH;47.34742355;8.605626106;161;Zollikon;5.5;137;0;4414;32.22;13067;1664.585987;5764;26.05800872;164756.6693;1642.407648
619;1693998272-394;Hinter Zünen 9, 8702 Zollikon, ZH;47.34143448;8.575063705;161;Zollikon;3.5;100;0;4950;49.5;13067;1664.585987;5764;26.05800872;164756.6693;515.4357346
620;1693998294-507;Rietholzstr. 60, 8125 Zollikerberg, ZH;47.34309387;8.598343849;161;Zollikon;4.5;92;0;2590;28.15;13067;1664.585987;5764;26.05800872;164756.6693;1798.578217
621;1693998228-167;Wilhofstrasse 4, 8332 Russikon, ZH;47.39202118;8.775553703;178;Russikon;4.5;150;0;3435;22.9;4393;308.7139845;1207;13.31664011;86142.66808;277.2984669
622;1693998297-533;Tobelacherweg 19, 8332 Rumlikon, ZH;47.40826416;8.76249218;178;Russikon;5.5;146;0;2838;19.44;4393;308.7139845;1207;13.31664011;86142.66808;1863.840071
623;1693998297-546;Dorfstrasse 20, 8332 Russikon, ZH;47.40920639;8.760706902;178;Russikon;2.5;78;0;1560;20;4393;308.7139845;1207;13.31664011;86142.66808;2027.107825
624;1693998377-977;Im Berg 8b, 8332 Russikon, ZH;47.39666748;8.773603439;178;Russikon;4.5;97;0;2571;26.51;4393;308.7139845;1207;13.31664011;86142.66808;328.3568216
625;1693998233-171;Landstrasse 28, 8450 Andelfingen, ZH;47.59244156;8.679210663;30;Andelfingen;3.5;75;0;1740;23.2;2247;333.3827893;1551;13.35113485;83329.59184;281.0727942
626;1693998265-374;Landstrasse 28, 8450 Andelfingen, ZH;47.59244156;8.679210663;30;Andelfingen;3.5;75;0;1590;21.2;2247;333.3827893;1551;13.35113485;83329.59184;281.0727942
627;1693998330-723;Thurweg 3, 8450 Andelfingen, ZH;47.59724045;8.678853035;30;Andelfingen;3.5;95;0;2180;22.95;2247;333.3827893;1551;13.35113485;83329.59184;258.217781
628;1693998233-173;Bahnhofstrasse 83, 8245 Feuerthalen, ZH;47.68774796;8.649845123;27;Feuerthalen;3.5;69;0;1490;21.59;3614;1457.258065;1165;22.49584947;71714.19829;408.3915764
629;1693998256-321;Rütenenweg 14, 8245 Feuerthalen, ZH;47.6882515;8.642364502;27;Feuerthalen;3.5;78;0;1630;20.9;3614;1457.258065;1165;22.49584947;71714.19829;415.1772312
630;1693998272-385;Kirchweg 91, 8245 Feuerthalen, ZH;47.68903732;8.649232864;27;Feuerthalen;4.5;113;0;2370;20.97;3614;1457.258065;1165;22.49584947;71714.19829;270.8911537
631;1693998289-484;Kirchstrasse 12, 8245 Feuerthalen, ZH;47.69120407;8.637242317;27;Feuerthalen;3.5;77;0;1370;17.79;3614;1457.258065;1165;22.49584947;71714.19829;545.2893516
632;1693998297-537;Adlergasse 1, 8245 Feuerthalen, ZH;47.69389343;8.641320229;27;Feuerthalen;2.5;57;0;1300;22.81;3614;1457.258065;1165;22.49584947;71714.19829;211.2606038
633;1693998326-710;Forenackerstrasse 6, 8246 Langwiesen, ZH;47.68531418;8.654377937;27;Feuerthalen;3.5;77;0;1424;18.49;3614;1457.258065;1165;22.49584947;71714.19829;836.4790707
634;1693998340-781;Kirchweg 112, 8246 Langwiesen, ZH;47.68610001;8.654781342;27;Feuerthalen;4.5;99;0;1710;17.27;3614;1457.258065;1165;22.49584947;71714.19829;799.7055612
635;1693998233-180;8421 Dättlikon, ZH;47.52352142;8.610370636;215;Dättlikon;4;90;0;1480;16.44;776;269.4444444;150;8.24742268;92979.50311;1430.914635
636;1693998233-182;8175 Windlach, ZH;47.54396439;8.486028671;100;Stadel;4.5;107;0;2080;19.44;2293;177.8898371;497;14.08634976;73920.75848;1914.322445
637;1693998236-199;Buechenstrasse 14, 8174 Stadel b. Niederglatt, ZH;47.5317421;8.465595245;100;Stadel;3.5;84;0;2015;23.99;2293;177.8898371;497;14.08634976;73920.75848;389.6079153
638;1693998265-384;Zelglistrasse 5a, 8175 Windlach, ZH;47.53774261;8.467618942;100;Stadel;5.5;160;0;3500;21.88;2293;177.8898371;497;14.08634976;73920.75848;1052.72562
639;1693998285-469;8175 Windlach, ZH;47.54396439;8.486028671;100;Stadel;4.5;160;0;2390;14.94;2293;177.8898371;497;14.08634976;73920.75848;1914.322445
640;1693998233-187;Ländischstrasse 132, 8706 Meilen, ZH;47.27481461;8.627966881;156;Meilen;3.5;91;0;2500;27.47;14335;1200.586265;5910;23.1880014;130712.3491;966.501894
641;1693998252-302;Obere Kirchgasse 8, 8706 Meilen, ZH;47.27129745;8.64195919;156;Meilen;3.5;105;0;2500;23.81;14335;1200.586265;5910;23.1880014;130712.3491;179.0250105
642;1693998297-532;Seestrasse 807, 8706 Meilen, ZH;47.26577377;8.653788567;156;Meilen;3;77;0;1920;24.94;14335;1200.586265;5910;23.1880014;130712.3491;652.22674
643;1693998233-188;Sonnenbergstrasse 3, 8603 Schwerzenbach, ZH;47.38380051;8.649947166;197;Schwerzenbach;4.5;122;0;2940;24.1;5170;1973.282443;2646;27.13733075;77981.56682;679.7566442
644;1693998247-281;8603 Schwerzenbach, ZH;47.38341522;8.662425041;197;Schwerzenbach;4.5;122;0;2980;24.43;5170;1973.282443;2646;27.13733075;77981.56682;325.5557866
645;1693998301-565;Vieristr. 4, 8603 Schwerzenbach, ZH;47.38544464;8.652511597;197;Schwerzenbach;4.5;103;0;2340;22.72;5170;1973.282443;2646;27.13733075;77981.56682;471.442083
646;1693998236-196;Sellenbüren 2, 8143 Stallikon, ZH;47.34522629;8.479542732;13;Stallikon;4.5;98;0;2390;24.39;3755;312.3960067;775;22.29027963;97786.53478;379.2992618
647;1693998261-343;Püntenstrasse 12, 8143 Stallikon, ZH;47.32553101;8.489510536;13;Stallikon;3.5;107;0;2400;22.43;3755;312.3960067;775;22.29027963;97786.53478;1292.645174
648;1693998236-200;Lindenstr. 17, 8302 Kloten, ZH;47.44934464;8.583712578;62;Kloten;1.5;59;0;1450;24.58;20130;1044.628957;37403;33.43765524;70964.08794;53.64313157
649;1693998252-295;Am Balsberg 32, 8302 Kloten, ZH;47.44306946;8.576788902;62;Kloten;1;29;0;1150;39.66;20130;1044.628957;37403;33.43765524;70964.08794;580.2814681
650;1693998272-395;Säntisstrasse 6, 8302 Kloten, ZH;47.45159149;8.592599869;62;Kloten;4.5;111;0;3015;27.16;20130;1044.628957;37403;33.43765524;70964.08794;689.9349894
651;1693998285-480;Hasenbühlweg 12, 8302 Kloten, ZH;47.44351196;8.580924988;62;Kloten;3;68;0;1525;22.43;20130;1044.628957;37403;33.43765524;70964.08794;527.8785308
652;1693998301-557;Flurstrasse 42, 8302 Kloten, ZH;47.45456696;8.590968132;62;Kloten;4;86;0;2400;27.91;20130;1044.628957;37403;33.43765524;70964.08794;753.7384994
653;1693998335-745;Am Balsberg 28, 8302 Kloten, ZH;47.44229889;8.576706886;62;Kloten;4.5;97;0;2355;24.28;20130;1044.628957;37403;33.43765524;70964.08794;508.1539259
654;1693998335-766;Am Balsberg 22, 8302 Kloten, ZH;47.44192123;8.576112747;62;Kloten;5.5;119;0;2825;23.74;20130;1044.628957;37403;33.43765524;70964.08794;447.3099422
655;1693998340-776;Lochäckerstrasse 12, 8302 Kloten, ZH;47.44470596;8.590353012;62;Kloten;2.5;63;0;2102;33.37;20130;1044.628957;37403;33.43765524;70964.08794;564.6070659
656;1693998340-783;Balsbergweg 11, 8302 Kloten, ZH;47.44378662;8.577267647;62;Kloten;3;64;0;1710;26.72;20130;1044.628957;37403;33.43765524;70964.08794;666.5896797
657;1693998344-795;Schwimmbadstr. 9, 8302 Kloten, ZH;47.44452667;8.581310272;62;Kloten;1;26;0;1020;39.23;20130;1044.628957;37403;33.43765524;70964.08794;415.9378602
658;1693998344-799;Hamelirainstrasse 17, 8302 Kloten, ZH;47.44870758;8.587029457;62;Kloten;2.5;53;0;3000;56.6;20130;1044.628957;37403;33.43765524;70964.08794;236.6818875
659;1693998354-861;Lochäckerstrasse 14, 8302 Kloten, ZH;47.44467926;8.590867043;62;Kloten;3.5;84;0;2354;28.02;20130;1044.628957;37403;33.43765524;70964.08794;598.1248848
660;1693998369-933;Lochäckerstrasse 12, 8302 Kloten, ZH;47.44470596;8.590353012;62;Kloten;2.5;56;0;2370;42.32;20130;1044.628957;37403;33.43765524;70964.08794;564.6070659
661;1693998236-212;Willikonerstrasse 52, 8618 Oetwil am See, ZH;47.26665115;8.727725029;157;Oetwil am See;4;95;0;1870;19.68;4840;792.1440262;2303;29.25619835;68443.80331;620.1009835
662;1693998252-294;Glärnischstrasse 62, 8618 Oetwil am See, ZH;47.27785873;8.7202034;157;Oetwil am See;4.5;98;0;1965;20.05;4840;792.1440262;2303;29.25619835;68443.80331;725.6365795
663;1693998285-467;8618 Oetwil am See, ZH;47.27054977;8.739869118;157;Oetwil am See;5.5;140;0;4590;32.79;4840;792.1440262;2303;29.25619835;68443.80331;1395.65829
664;1693998330-725;Gossauerstrasse 4, 8618 Oetwil am See, ZH;47.27293396;8.721443176;157;Oetwil am See;3.5;78;0;1553;19.91;4840;792.1440262;2303;29.25619835;68443.80331;183.6296968
665;1693998330-733;Bergstrasse 19, 8618 Oetwil am See, ZH;47.26916504;8.717760086;157;Oetwil am See;4.5;101;0;2345;23.22;4840;792.1440262;2303;29.25619835;68443.80331;333.3507472
666;1693998349-831;Aronenweg 9, 8618 Oetwil am See, ZH;47.27603149;8.718671799;157;Oetwil am See;3.5;78;0;1720;22.05;4840;792.1440262;2303;29.25619835;68443.80331;545.1583964
667;1693998354-857;Glärnischstr. 56, 8618 Oetwil am See, ZH;47.2779274;8.720858574;157;Oetwil am See;3.5;87;0;1720;19.77;4840;792.1440262;2303;29.25619835;68443.80331;731.9487184
668;1693998364-907;Aronenweg 11, 8618 Oetwil am See, ZH;47.27605438;8.718195915;157;Oetwil am See;4.5;90;0;2040;22.67;4840;792.1440262;2303;29.25619835;68443.80331;559.1744844
669;1693998240-220;Rütibuckstrasse 6, 8248 Uhwiesen, ZH;47.67509079;8.631156921;34;Laufen-Uhwiesen;5.5;125;0;2950;23.6;1761;280.4140127;472;13.79897785;93635.79921;562.3196112
670;1693998313-632;Sunnebergstr . 6, 8248 Uhwiesen, ZH;47.67268753;8.633426666;34;Laufen-Uhwiesen;6;220;0;2800;12.73;1761;280.4140127;472;13.79897785;93635.79921;249.3287756
671;1693998240-221;Seerenstrasse 14, 8187 Weiach, ZH;47.56271362;8.427143097;102;Weiach;1.5;46;0;1420;30.87;1903;198.6430063;290;26.11665791;71193.0192;172.1598733
672;1693998240-225;Untere Bühlenstrasse 9, 8708 Männedorf, ZH;47.25941467;8.686032295;155;Männedorf;3.5;148;0;3870;26.15;11359;2381.341719;4984;20.38031517;100477.3293;336.2059902
673;1693998301-559;Im Wiesli 4, 8708 Männedorf, ZH;47.25152969;8.699829102;155;Männedorf;2.5;62;1;1584;25.55;11359;2381.341719;4984;20.38031517;100477.3293;329.8293342
674;1693998340-773;Seestrasse 67, 8708 Männedorf, ZH;47.25766754;8.682857513;155;Männedorf;3.5;90;0;2500;27.78;11359;2381.341719;4984;20.38031517;100477.3293;64.15812361
675;1693998240-235;Bahnhofstrasse 19, 8803 Rüschlikon, ZH;47.31246567;8.554110527;139;Rüschlikon;4.5;144;0;6660;46.25;6092;2079.180887;3050;33.65068943;162801.3366;538.3013665
676;1693998243-242;Zürichstrasse 87, 8600 Dübendorf, ZH;47.39490891;8.606677055;191;Dübendorf;3.5;79;0;2250;28.48;29303;2151.468429;20104;35.94512507;77732.53943;724.9507041
677;1693998247-283;Immenhauserstrasse 10, 8600 Dübendorf, ZH;47.39925003;8.628621101;191;Dübendorf;3;69;0;1760;25.51;29303;2151.468429;20104;35.94512507;77732.53943;321.1970972
678;1693998252-312;8600 Dübendorf, ZH;47.39389801;8.592878342;191;Dübendorf;2.5;55;1;2417;43.95;29303;2151.468429;20104;35.94512507;77732.53943;456.6978012
679;1693998256-325;Seidenstr. 12, 8600 Dübendorf, ZH;47.40465927;8.606596947;191;Dübendorf;2.5;129;0;2230;17.29;29303;2151.468429;20104;35.94512507;77732.53943;288.5704296
680;1693998289-481;Höglerstr. 32, 8600 Dübendorf, ZH;47.39236832;8.613376617;191;Dübendorf;3.5;99;0;2238;22.61;29303;2151.468429;20104;35.94512507;77732.53943;424.0947082
681;1693998313-626;Seidenstr. 26, 8600 Dübendorf, ZH;47.40491867;8.607484818;191;Dübendorf;2;66;0;1650;25;29303;2151.468429;20104;35.94512507;77732.53943;357.4041716
682;1693998313-647;Bahnhofstrasse 55, 8600 Dübendorf, ZH;47.39982605;8.62195015;191;Dübendorf;1;8;0;86;10.75;29303;2151.468429;20104;35.94512507;77732.53943;335.2857077
683;1693998360-880;Seidenstr. 20, 8600 Dübendorf, ZH;47.40487289;8.606994629;191;Dübendorf;2;66;0;1650;25;29303;2151.468429;20104;35.94512507;77732.53943;320.0786314
684;1693998360-881;Seidenstr. 16, 8600 Dübendorf, ZH;47.4047966;8.606780052;191;Dübendorf;3.5;105;0;2400;22.86;29303;2151.468429;20104;35.94512507;77732.53943;303.1905681
685;1693998381-985;Giessenstrasse 1, 8600 Dübendorf, ZH;47.4015274;8.611455917;191;Dübendorf;3.5;83;0;2080;25.06;29303;2151.468429;20104;35.94512507;77732.53943;613.7922542
686;1693998243-245;Zelgliweg 5, 8311 Brütten, ZH;47.47098541;8.672099113;213;Brütten;5.5;270;0;4600;17.04;2067;313.1818182;388;7.547169811;98593.10345;282.7406207
687;1693998309-607;8311 Brütten, ZH;47.47438812;8.675364494;213;Brütten;6.5;227;0;3540;15.59;2067;313.1818182;388;7.547169811;98593.10345;210.2047923
688;1693998243-263;Bahnhofstr. 57, 8902 Urdorf, ZH;47.38595581;8.427886009;250;Urdorf;3.5;74;0;1900;25.68;9981;1316.754617;6398;24.92736199;76047.68064;422.1820862
689;1693998247-270;Murzlenstrasse 5, 8166 Niederweningen, ZH;47.5065918;8.376549721;91;Niederweningen;5.5;150;0;2850;19;3073;448.6131387;843;17.05174097;82240.22801;325.7535099
690;1693998265-379;Gumpenwisenstrasse 10, 8166 Niederweningen, ZH;47.50951767;8.378198624;91;Niederweningen;4.5;112;0;2495;22.28;3073;448.6131387;843;17.05174097;82240.22801;295.0678823
691;1693998285-457;Surbgasse 9, 8166 Niederweningen, ZH;47.50879669;8.37475872;91;Niederweningen;4.5;102;0;2650;25.98;3073;448.6131387;843;17.05174097;82240.22801;469.9260449
692;1693998381-999;Murzlenstrasse 66, 8166 Niederweningen, ZH;47.50921631;8.367651939;91;Niederweningen;4.5;111;0;2700;24.32;3073;448.6131387;843;17.05174097;82240.22801;874.4214142
693;1693998381-1001;Murzlenstrasse 66, 8166 Niederweningen, ZH;47.50921631;8.367651939;91;Niederweningen;4.5;111;0;2800;25.23;3073;448.6131387;843;17.05174097;82240.22801;874.4214142
694;1693998247-276;8910 Affoltern am Albis, ZH;47.27145767;8.438882828;10;Obfelden;6.5;151;0;4990;33.05;5721;758.7533156;1252;21.46477888;75105.74822;590.4426783
695;1693998285-468;8912 Obfelden, ZH;47.26014328;8.42961216;10;Obfelden;4.5;104;0;3200;30.77;5721;758.7533156;1252;21.46477888;75105.74822;875.2460987
696;1693998247-278;8184 Bachenbülach, ZH;47.50405121;8.544760704;51;Bachenbülach;3.5;126;0;3850;30.56;4180;969.837587;1848;24.784689;78556.58402;239.1337158
697;1693998364-908;Länggenstrasse 18, 8184 Bachenbülach, ZH;47.50402069;8.543021202;51;Bachenbülach;4.5;117;0;2565;21.92;4180;969.837587;1848;24.784689;78556.58402;262.4426619
698;1693998247-285;In der Höh 5, 8604 Volketswil, ZH;47.38458633;8.669207573;199;Volketswil;4.5;116;0;2595;22.37;18640;1327.635328;11193;24.59763949;80595.52826;241.9225043
699;1693998294-519;Pfäffikerstrasse 112, 8605 Gutenswil, ZH;47.38589478;8.71959877;199;Volketswil;5.5;160;0;3950;24.69;18640;1327.635328;11193;24.59763949;80595.52826;291.1972332
700;1693998317-657;Riedstr. 28, 8604 Volketswil, ZH;47.38731384;8.663931847;199;Volketswil;5.5;171;0;4354;25.46;18640;1327.635328;11193;24.59763949;80595.52826;529.4744413
701;1693998330-730;Grindelstrasse 45, 8604 Volketswil, ZH;47.38715744;8.664961815;199;Volketswil;4.5;109;0;2490;22.84;18640;1327.635328;11193;24.59763949;80595.52826;485.0522548
702;1693998330-741;Sunnebüelstr. 33, 8604 Volketswil, ZH;47.39295578;8.682061195;199;Volketswil;4;86;0;1798;20.91;18640;1327.635328;11193;24.59763949;80595.52826;541.0563181
703;1693998340-790;In der Höh 24, 8604 Volketswil, ZH;47.38404083;8.669712067;199;Volketswil;3.5;105;0;2705;25.76;18640;1327.635328;11193;24.59763949;80595.52826;205.4418683
704;1693998360-877;Grindelstrasse 57, 8604 Volketswil, ZH;47.38798904;8.665402412;199;Volketswil;4.5;93;0;2300;24.73;18640;1327.635328;11193;24.59763949;80595.52826;566.4067838
705;1693998360-879;Ackerstr. 29, 8604 Volketswil, ZH;47.38687515;8.667529106;199;Volketswil;4.5;107;0;2395;22.38;18640;1327.635328;11193;24.59763949;80595.52826;434.0506836
706;1693998247-287;8115 Hüttikon, ZH;47.44529724;8.387365341;87;Hüttikon;4.5;144;0;2950;20.49;952;598.7421384;129;15.86134454;87312.07865;1249.540383
707;1693998252-290;Hinterdorfstrasse 2, 8914 Aeugst am Albis, ZH;47.26818848;8.485293388;1;Aeugst am Albis;3.5;140;0;3200;22.86;1981;250.4424779;442;14.18475517;105013.5706;2955.590091
708;1693998265-375;Pfarrhausweg 3, 8914 Aeugst am Albis, ZH;47.26779938;8.486969948;1;Aeugst am Albis;2.5;60;0;1870;31.17;1981;250.4424779;442;14.18475517;105013.5706;2881.365328
709;1693998252-297;Langenweg 12, 8428 Teufen ZH, ZH;47.54861069;8.570264816;57;Freienstein-Teufen;6.5;180;0;3400;18.89;2389;284.4047619;691;14.77605693;75734.09742;2122.216471
710;1693998364-903;Breitestrasse 9, 8427 Freienstein, ZH;47.53303146;8.58389473;57;Freienstein-Teufen;4.5;164;0;2930;17.87;2389;284.4047619;691;14.77605693;75734.09742;331.8617298
711;1693998252-298;Hauptstrasse 1e, 8544 Attikon, ZH;47.53627014;8.795984268;298;Wiesendangen;3.5;109;0;2750;25.23;6594;343.9749609;1573;8.932362754;82569.43522;677.0141289
712;1693998256-322;Leingrüeblerstrasse 12, 8542 Wiesendangen, ZH;47.52568054;8.781398773;298;Wiesendangen;4.5;100;0;3350;33.5;6594;343.9749609;1573;8.932362754;82569.43522;558.9859344
713;1693998369-932;Hauptstrasse 1d, 8544 Attikon, ZH;47.53608704;8.795804024;298;Wiesendangen;4.5;121;0;3020;24.96;6594;343.9749609;1573;8.932362754;82569.43522;660.848689
714;1693998252-304;Ringstrasse 1, 8952 Schlieren, ZH;47.39822388;8.447646141;247;Schlieren;4.5;97;0;2590;26.7;18791;2851.441578;18945;46.11782236;64322.798;65.51904123
715;1693998272-400;Badenerstrasse 110, 8952 Schlieren, ZH;47.39788437;8.431954384;247;Schlieren;4.5;110;0;2843;25.85;18791;2851.441578;18945;46.11782236;64322.798;386.0279893
716;1693998297-538;Lättenstrasse 22, 8952 Schlieren, ZH;47.40343857;8.4405756;247;Schlieren;3.5;77;0;2180;28.31;18791;2851.441578;18945;46.11782236;64322.798;378.0390865
717;1693998317-651;Urdorferstrasse 40b, 8952 Schlieren, ZH;47.39493179;8.441030502;247;Schlieren;3.5;72;0;2050;28.47;18791;2851.441578;18945;46.11782236;64322.798;274.8694002
