Url_Short;Offer_Id;Scrape_Dt;Type;Price;PS;Init_Regist;Kilometer;Fuel_Type;Transmission;Dealer_Name;Dealer_PLZ;Dealer_City;Dealer_Street_House_Nr;Dealer_Telnr;Marke;Price_Num;PS_Num;Init_Regist_MY;Init_Regist_Month;Init_Regist_Year;Init_Regist_Dt
https://www.autoscout24.ch/7507847;7507847;2020_03_17 08:48:12;SMART fortwo passion mhd softouch (Kleinwagen);CHF 6'500.–;71 PS;2.201;80'500 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;8185;Winkel;Dorfstrasse 18;***confidential***;SMART;6500;71;2.201;2;2010;2010-02
https://www.autoscout24.ch/7491966;7491966;2020_03_17 08:49:21;OPEL Insignia Sports Tourer 2.0 CDTI Cosmo 4WD Aut. (Kombi);CHF 12'490.–;170 PS;12.2015;128'000 km;Diesel;Automat sequentiell;***confidential***;9314;Gemeinde Egnach;9314 Gemeinde Egnach;***confidential***;OPEL;12490;170;12.2015;12;2015;2015-12
https://www.autoscout24.ch/7507631;7507631;2020_03_17 08:51:00;TOYOTA Yaris 1.5 VVT-i Hybrid Trend e-CVT (Kleinwagen);CHF 18'900.–;101 PS;11.2017;15'000 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos;***confidential***;1261;le vaud;Rte de pensaz;***confidential***;TOYOTA;18900;101;11.2017;11;2017;2017-11
https://www.autoscout24.ch/7507733;7507733;2020_03_17 08:51:06;KIA Ceed 1.6 GDi GT (Limousine);CHF 27'900.–;204 PS;9.2018;9'900 km;Benzin;Schaltgetriebe manuell;***confidential***;5742;Kölliken;5742 Kölliken;***confidential***;KIA;27900;204;9.2018;9;2018;2018-09
https://www.autoscout24.ch/7507655;7507655;2020_03_17 08:52:14;BMW M3 Cabriolet DSG (Cabriolet);CHF 28'900.–;420 PS;5.2012;141'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;8472;Seuzach;Gotthelfstrasse 25c;***confidential***;BMW;28900;420;5.2012;5;2012;2012-05
https://www.autoscout24.ch/7507500;7507500;2020_03_17 08:52:59;MERCEDES-BENZ C 250 BlueTEC AMG Line 4Matic 7G-Tronic (Kombi);CHF 29'500.–;204 PS;5.2016;52'000 km;Diesel;Automat sequentiell;***confidential***;6244;Nebikon;Grossmatt 4;***confidential***;MERCEDES-BENZ;29500;204;5.2016;5;2016;2016-05
https://www.autoscout24.ch/7418259;7418259;2020_03_17 08:54:14;AUDI A8 3.0 TDI quattro tiptronic (Limousine);CHF 24'900.–;250 PS;1.2013;170'000 km;Diesel;Automat sequentiell;***confidential***;4702;Oensingen;Vogelherdstrasse, 4;***confidential***;AUDI;24900;250;1.2013;1;2013;2013-01
https://www.autoscout24.ch/7428814;7428814;2020_03_17 08:56:05;SUBARU Levorg 1.6DIT Swiss S AWD Lineartronic (Kombi);CHF 16'900.–;170 PS;10.2016;40'000 km;Benzin;Automat stufenlos, sequentiell;***confidential***;1807;Blonay;1807 Blonay;***confidential***;SUBARU;16900;170;10.2016;10;2016;2016-10
https://www.autoscout24.ch/7506992;7506992;2020_03_17 08:58:08;MERCEDES-BENZ A 35 AMG 4Matic Speedshift (Limousine);CHF 58'000.–;306 PS;6.2019;13'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;4914;Roggwil;St. Urbanstrasse 36d;***confidential***;MERCEDES-BENZ;58000;306;6.2019;6;2019;2019-06
https://www.autoscout24.ch/7415123;7415123;2020_03_17 08:58:47;MERCEDES-BENZ E 250 BlueTEC Avantgarde 4Matic 7G-Tronic (Limousine);CHF 20'500.–;204 PS;2.2016;151'000 km;Diesel;Automat sequentiell;***confidential***;3920;zermatt;vispastrasse 48;***confidential***;MERCEDES-BENZ;20500;204;2.2016;2;2016;2016-02
https://www.autoscout24.ch/7414508;7414508;2020_03_17 08:58:49;CITROEN C3 Aircross 1.2i PureTech Shine EAT (SUV / Geländewagen);CHF 17'400.–;110 PS;9.2018;39'000 km;Benzin;Automat sequentiell;***confidential***;1026;ECHANDENS;SAUGEY;***confidential***;CITROEN;17400;110;9.2018;9;2018;2018-09
https://www.autoscout24.ch/7505473;7505473;2020_03_17 08:59:44;AUDI A3 Sportback 2.0 TFSI Ambiente quattro S-tronic (Limousine);CHF 11'500.–;200 PS;6.2012;139'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;9470;Buchs (SG);Churerstrasse 61;***confidential***;AUDI;11500;200;6.2012;6;2012;2012-06
https://www.autoscout24.ch/7506527;7506527;2020_03_17 08:59:50;AUDI A6 Avant 2.8 V6 FSI quattro tiptronic (Kombi);CHF 10'900.–;210 PS;7.2008;155'000 km;Benzin;Automat sequentiell;***confidential***;8604;Volketswil;Brugglenstrasse 11;***confidential***;AUDI;10900;210;7.2008;7;2008;2008-07
https://www.autoscout24.ch/7499124;7499124;2020_03_17 08:59:52;OPEL Signum 2.2 Diamond (Limousine);CHF 5'000.–;155 PS;6.2008;95'000 km;Benzin;Schaltgetriebe manuell;***confidential***;4802;Strengelbach;Lehmgrubenweg, 4;***confidential***;OPEL;5000;155;6.2008;6;2008;2008-06
https://www.autoscout24.ch/7350961;7350961;2020_03_17 09:06:25;LAND ROVER Range Rover 4.4 SDV8 Autobiography Automatic (SUV / Geländewagen);CHF 56'900.–;340 PS;6.2014;91'000 km;Diesel;Automat sequentiell;***confidential***;1201;Genève;1201 Genève;***confidential***;LAND;56900;340;6.2014;6;2014;2014-06
https://www.autoscout24.ch/7437502;7437502;2020_03_17 09:10:35;MERCEDES-BENZ GLK 350 4Matic 7G-Tronic (SUV / Geländewagen);CHF 16'300.–;272 PS;6.2009;102'000 km;Benzin;Automat sequentiell;***confidential***;8645;Jona;Rütistrasse 40a;***confidential***;MERCEDES-BENZ;16300;272;6.2009;6;2009;2009-06
https://www.autoscout24.ch/7504609;7504609;2020_03_17 09:11:47;PORSCHE 911 Targa 4S PDK (Cabriolet);CHF 138'000.–;420 PS;8.2018;14'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;6353;Weggis;6353 Weggis;***confidential***;PORSCHE;138000;420;8.2018;8;2018;2018-08
https://www.autoscout24.ch/7504056;7504056;2020_03_17 09:17:11;LAND ROVER Range Rover Evoque 2.0 Si4 HSE Dynamic AT9 (SUV / Geländewagen);CHF 36'500.–;241 PS;3.2017;22'500 km;Benzin;Automat sequentiell;***confidential***;8966;Oberwil-Lieli;Birrächerstrasse 9;***confidential***;LAND;36500;241;3.2017;3;2017;2017-03
https://www.autoscout24.ch/7328089;7328089;2020_03_17 09:21:26;CHEVROLET Camaro 6.2 Coupé Hot Wheels Edition Automatic (Coupé);CHF 28'500.–;405 PS;5.2013;31'298 km;Benzin;Automat sequentiell;***confidential***;8623;Wetzikon;Neufeldstrasse 2;***confidential***;CHEVROLET;28500;405;5.2013;5;2013;2013-05
https://www.autoscout24.ch/7041639;7041639;2020_03_17 09:24:32;AUDI A5 Coupé 2.0 TFSI (Coupé);CHF 14'900.–;180 PS;1.2011;85'200 km;Benzin;Schaltgetriebe manuell;***confidential***;3113;Rubigen;Worbstrasse, 54;***confidential***;AUDI;14900;180;1.2011;1;2011;2011-01
https://www.autoscout24.ch/7501967;7501967;2020_03_17 09:25:30;MERCEDES-BENZ 200 (Limousine);CHF 8'900.–;98 PS;11.1982;189'531 km;Benzin;Schaltgetriebe manuell;***confidential***;5326;Schwaderloch;Rheingasse;***confidential***;MERCEDES-BENZ;8900;98;11.1982;11;1982;1982-11
https://www.autoscout24.ch/7484770;7484770;2020_03_17 09:26:03;TOYOTA C-HR 1.8 HSD Trend CVT (SUV / Geländewagen);CHF 20'900.–;122 PS;2.2018;78'900 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos;***confidential***;9556;Affeltrangen;Märwilerstrasse 43;***confidential***;TOYOTA;20900;122;2.2018;2;2018;2018-02
https://www.autoscout24.ch/7191131;7191131;2020_03_17 09:26:04;HYUNDAI TUCSON 1.6 T-GDi (SUV / Geländewagen);CHF 23'250.–;177 PS;9.2016;29'418 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;1025;St. Sulpice;1025 St. Sulpice;***confidential***;HYUNDAI;23250;177;9.2016;9;2016;2016-09
https://www.autoscout24.ch/7503280;7503280;2020_03_17 09:26:21;BMW 535i Steptronic (Limousine);CHF 14'900.–;306 PS;7.201;123'000 km;Benzin;Automat sequentiell;***confidential***;6416;Steinerberg;6416 Steinerberg;***confidential***;BMW;14900;306;7.201;7;2010;2010-07
https://www.autoscout24.ch/7503178;7503178;2020_03_17 09:36:01;BMW X5 xDrive M50d Steptronic (SUV / Geländewagen);CHF 86'900.–;381 PS;5.2017;26'045 km;Diesel;Automat sequentiell;***confidential***;4103;Bottmingen;Birsigstrasse 2;***confidential***;BMW;86900;381;5.2017;5;2017;2017-05
https://www.autoscout24.ch/6713235;6713235;2020_03_17 09:36:37;MAZDA MX-5 1.8i 16V Confort (Cabriolet);CHF 13'000.–;126 PS;6.2012;35'000 km;Benzin;Schaltgetriebe manuell;***confidential***;5712;Beinwil am See;Plattenstrasse 48a;***confidential***;MAZDA;13000;126;6.2012;6;2012;2012-06
https://www.autoscout24.ch/7502946;7502946;2020_03_17 09:37:48;SKODA Octavia Combi 2.0 TDI Swiss Joy 4x4 (Kombi);CHF 17'900.–;150 PS;5.2016;63'000 km;Diesel;Schaltgetriebe manuell;***confidential***;4653;Obergösgen;4653 Obergösgen;***confidential***;SKODA;17900;150;5.2016;5;2016;2016-05
https://www.autoscout24.ch/7503014;7503014;2020_03_17 09:37:51;SEAT Leon ST 2.0 TSI Cupra 280 DSG (Kombi);CHF 20'000.–;336 PS;8.2015;56'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;3315;Bätterkinden;Schachenstrasse 4;***confidential***;SEAT;20000;336;8.2015;8;2015;2015-08
https://www.autoscout24.ch/7502925;7502925;2020_03_17 09:38:06;VOLVO XC90 D5 AWD Inscription Geartronic (SUV / Geländewagen);CHF 43'900.–;224 PS;2.2016;87'900 km;Diesel;Automat sequentiell;***confidential***;8154;Oberglatt;Kaiserstuhlstrasse 2;***confidential***;VOLVO;43900;224;2.2016;2;2016;2016-02
https://www.autoscout24.ch/7489031;7489031;2020_03_17 09:39:00;TOYOTA Corolla Verso 1.8 Edition MultiMode (Kompaktvan / Minivan);CHF 6'500.–;129 PS;7.2008;127'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;2013;Colombier;Rue de Chaillet 3a;***confidential***;TOYOTA;6500;129;7.2008;7;2008;2008-07
https://www.autoscout24.ch/7502747;7502747;2020_03_17 09:39:13;BMW M4 Coupé CS DKG (Coupé);CHF 78'000.–;460 PS;5.2018;11'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;1095;Lutry;1095 Lutry;***confidential***;BMW;78000;460;5.2018;5;2018;2018-05
https://www.autoscout24.ch/7103958;7103958;2020_03_17 09:41:14;MINI Countryman Cooper S ALL4 Steptronic (SUV / Geländewagen);CHF 31'800.–;192 PS;6.2018;29'000 km;Benzin;Automat sequentiell;***confidential***;9496;Balzers;Heiligwies 8;***confidential***;MINI;31800;192;6.2018;6;2018;2018-06
https://www.autoscout24.ch/7502214;7502214;2020_03_17 09:42:03;PORSCHE 911 Turbo manual (Coupé);CHF 89'800.–;480 PS;5.2008;35'794 km;Benzin;Schaltgetriebe manuell;***confidential***;9475;Sevelen;BIRKENWEG 4;***confidential***;PORSCHE;89800;480;5.2008;5;2008;2008-05
https://www.autoscout24.ch/7374100;7374100;2020_03_17 09:43:23;AUDI RS7 Sportback 4.0 TFSI V8 performance quattro (Limousine);CHF 85'000.–;605 PS;4.2016;29'000 km;Benzin;Automat sequentiell;***confidential***;1247;Anières;371 bis, rte d'Hermance;***confidential***;AUDI;85000;605;4.2016;4;2016;2016-04
https://www.autoscout24.ch/7497048;7497048;2020_03_17 09:48:04;TOYOTA Prius+ 1.8 VVT-i HSD Sol (Kompaktvan / Minivan);CHF 23'500.–;136 PS;12.2016;19'000 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos;***confidential***;1260;Nyon;1260 Nyon;***confidential***;TOYOTA;23500;136;12.2016;12;2016;2016-12
https://www.autoscout24.ch/7501625;7501625;2020_03_17 09:49:00;VW Touran 1.6 TDI Comfortline DSG (Kompaktvan / Minivan);CHF 10'500.–;105 PS;2.2014;120'200 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;4460;Gelterkinden;Aumattweg 7;***confidential***;VW;10500;105;2.2014;2;2014;2014-02
https://www.autoscout24.ch/7414340;7414340;2020_03_17 09:51:33;MERCEDES-BENZ GLC 43 AMG 4Matic 9G-Tronic (SUV / Geländewagen);CHF 56'000.–;367 PS;4.2018;35'000 km;Benzin;Automat sequentiell;***confidential***;6839;Sagno;6839 Sagno;***confidential***;MERCEDES-BENZ;56000;367;4.2018;4;2018;2018-04
https://www.autoscout24.ch/7468881;7468881;2020_03_02 10:53:12;VW T6 Multivan 2.0 TDI Trendline Liberty DSG (Bus);CHF 44'200.–;150 PS;3.2019;10'500 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;8442;Hettlingen;8442 Hettlingen;***confidential***;VW;44200;150;3.2019;3;2019;2019-03
https://www.autoscout24.ch/7368096;7368096;2020_03_02 10:53:14;CHEVROLET CORVETTE C3 L82 Handschaltung/Manuelle (Coupé);CHF 14'900.–;240 PS;9.1978;88'500 km;Schaltgetriebe;Hinterradantrieb;***confidential***;1800;Vevey;Vevey-Nord;***confidential***;CHEVROLET;14900;240;9.1978;9;1978;1978-09
https://www.autoscout24.ch/7468825;7468825;2020_03_02 10:53:18;MERCEDES-BENZ E 400 Cabriolet AMG Line 4 Matic 9G-Tronic (Cabriolet);CHF 60'500.–;333 PS;8.2017;17'000 km;Benzin;Automat sequentiell;***confidential***;2503;Biel;Lore-Sandoz-Weg 28;***confidential***;MERCEDES-BENZ;60500;333;8.2017;8;2017;2017-08
https://www.autoscout24.ch/7457739;7457739;2020_03_02 10:54:04;VW Golf 1.4 TSI Allstar DSG (Limousine);CHF 18'900.–;125 PS;2.2017;29'900 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;8834;Schindellegi;Neuhofstrasse 8;***confidential***;VW;18900;125;2.2017;2;2017;2017-02
https://www.autoscout24.ch/7468712;7468712;2020_03_02 10:54:23;BMW X1 xDrive 20d xLine Steptronic (SUV / Geländewagen);CHF 16'800.–;184 PS;11.2012;77'000 km;Diesel;Automat sequentiell;***confidential***;5035;Unterentfelden;Alte Distelbergstrasse 5;***confidential***;BMW;16800;184;11.2012;11;2012;2012-11
https://www.autoscout24.ch/7411278;7411278;2020_03_02 10:54:34;FIAT Ulysse 2.0 16V JTD Swiss Edition (Kompaktvan / Minivan);CHF 6'500.–;136 PS;9.2007;145'000 km;Diesel;Schaltgetriebe manuell;***confidential***;7000;Chur;Scalettastrasse 131;***confidential***;FIAT;6500;136;9.2007;9;2007;2007-09
https://www.autoscout24.ch/7301759;7301759;2020_03_02 11:00:48;PORSCHE Cayenne Diesel Platinum Edition (SUV / Geländewagen);CHF 60'000.–;262 PS;1.2017;35'000 km;Diesel;Automat sequentiell;***confidential***;4058;Basel;Wittlingerstrasse 130;***confidential***;PORSCHE;60000;262;1.2017;1;2017;2017-01
https://www.autoscout24.ch/7418552;7418552;2020_03_02 11:03:46;BMW 320d xDrive Touring Steptronic (Kombi);CHF 11'350.–;184 PS;10.2011;157'000 km;Diesel;Automat sequentiell;***confidential***;4123;Allschwil;4123 Allschwil;***confidential***;BMW;11350;184;10.2011;10;2011;2011-10
https://www.autoscout24.ch/7468358;7468358;2020_03_02 11:03:50;AUDI RS4 Avant 2.9 TFSI quattro tiptronic (Kombi);CHF 77'500.–;450 PS;5.2018;44'500 km;Benzin;Automat sequentiell;***confidential***;3007;Bern;Brunnmattstrasse;***confidential***;AUDI;77500;450;5.2018;5;2018;2018-05
https://www.autoscout24.ch/7468237;7468237;2020_03_02 11:04:46;PEUGEOT 308 SW 2.0 BlueHDI Active Automatic (Kombi);CHF 8'900.–;150 PS;2.2015;142'000 km;Diesel;Automat sequentiell;***confidential***;9425;Thal;Wiesentalstrasse 3;***confidential***;PEUGEOT;8900;150;2.2015;2;2015;2015-02
https://www.autoscout24.ch/7468217;7468217;2020_03_02 11:04:49;BMW 530d Touring xDrive Steptronic (Kombi);CHF 29'500.–;258 PS;6.2016;97'300 km;Diesel;Automat sequentiell;***confidential***;4653;Obergösgen;4653 Obergösgen;***confidential***;BMW;29500;258;6.2016;6;2016;2016-06
https://www.autoscout24.ch/7468162;7468162;2020_03_02 11:05:12;AUDI A3 Sportback 1.8 TFSI Ambition (Limousine);CHF 22'500.–;180 PS;9.2014;70'000 km;Benzin;Schaltgetriebe manuell;***confidential***;1224;Chêne-Bougeries;1224 Chêne-Bougeries;***confidential***;AUDI;22500;180;9.2014;9;2014;2014-09
https://www.autoscout24.ch/7468127;7468127;2020_03_02 11:05:14;MERCEDES-BENZ A 250 Sport 4Matic 7G-DCT (Limousine);CHF 29'900.–;218 PS;7.2016;73'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;3172;Niederwangen;3172 Niederwangen;***confidential***;MERCEDES-BENZ;29900;218;7.2016;7;2016;2016-07
https://www.autoscout24.ch/7468034;7468034;2020_03_02 11:06:35;JEEP Cherokee 3.7 V6 Limited Automatic (SUV / Geländewagen);CHF 10'500.–;205 PS;9.201;113'800 km;Benzin;Automat;***confidential***;1227;Carouge;Jacques-Grosselin 20;***confidential***;JEEP;10500;205;9.201;9;2010;2010-09
https://www.autoscout24.ch/7308404;7308404;2020_03_02 11:07:05;PORSCHE Boxster S 3.2 (Cabriolet);CHF 21'700.–;280 PS;7.2005;40'100 km;Benzin;Schaltgetriebe manuell;***confidential***;8625;Gossau;8625 Gossau;***confidential***;PORSCHE;21700;280;7.2005;7;2005;2005-07
https://www.autoscout24.ch/7468037;7468037;2020_03_02 11:07:08;TOYOTA Prius 1.8 VVT-i HSD Sol (Limousine);CHF 18'000.–;122 PS;7.2016;97'000 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos;***confidential***;6900;Paradiso;Via delle Scuole 8;***confidential***;TOYOTA;18000;122;7.2016;7;2016;2016-07
https://www.autoscout24.ch/7467995;7467995;2020_03_02 11:07:10;AUDI A4 Avant 1.8 TFSI multitronic (Kombi);CHF 16'000.–;170 PS;6.2013;87'000 km;Benzin;Automat stufenlos, sequentiell;***confidential***;5600;Lenzburg;Othmarsingerstrasse 23;***confidential***;AUDI;16000;170;6.2013;6;2013;2013-06
https://www.autoscout24.ch/7467971;7467971;2020_03_02 11:07:18;AUDI A5 Sportback 2.0 TFSI quattro S-tronic (Limousine);CHF 14'500.–;211 PS;1.2013;186'700 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;8125;Zollikerberg;8125 Zollikerberg;***confidential***;AUDI;14500;211;1.2013;1;2013;2013-01
https://www.autoscout24.ch/7467951;7467951;2020_03_02 11:07:20;BMW X4 M 40i Steptronic (SUV / Geländewagen);CHF 45'900.–;360 PS;3.2017;47'000 km;Benzin;Automat sequentiell;***confidential***;6710;Biasca;via ai grotti 27;***confidential***;BMW;45900;360;3.2017;3;2017;2017-03
https://www.autoscout24.ch/7467936;7467936;2020_03_02 11:07:22;AUDI RS4 Avant 2.9 TFSI quattro tiptronic (Kombi);CHF 85'000.–;450 PS;6.2019;15'000 km;Benzin;Automat sequentiell;***confidential***;4133;Pratteln;Oberemattstrasse 17a;***confidential***;AUDI;85000;450;6.2019;6;2019;2019-06
https://www.autoscout24.ch/7467914;7467914;2020_03_02 11:07:28;VW Polo 1.8 TSI GTI DSG (Kleinwagen);CHF 16'799.–;192 PS;5.2016;62'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;3600;Thun;3600 Thun;***confidential***;VW;16799;192;5.2016;5;2016;2016-05
https://www.autoscout24.ch/7467853;7467853;2020_03_02 11:08:23;PEUGEOT 5008 1.6 16V VTI Access (Kompaktvan / Minivan);CHF 8'500.–;120 PS;4.2012;90'916 km;Benzin;Schaltgetriebe manuell;***confidential***;8180;Bülach;Untere Gstücktstrasse 2;***confidential***;PEUGEOT;8500;120;4.2012;4;2012;2012-04
https://www.autoscout24.ch/7467799;7467799;2020_03_02 11:09:22;PORSCHE Panamera 3.0 Diesel Tiptronic (Limousine);CHF 46'950.–;300 PS;5.2015;165'000 km;Diesel;Automat sequentiell;***confidential***;6060;Sarnen;Türlacherweg 40;***confidential***;PORSCHE;46950;300;5.2015;5;2015;2015-05
https://www.autoscout24.ch/7467747;7467747;2020_03_02 11:11:12;AUDI A3 1.4 TFSI Ambition (Limousine);CHF 13'950.–;122 PS;3.2013;72'000 km;Benzin;Schaltgetriebe manuell;***confidential***;1004;Lausanne;1004 Lausanne;***confidential***;AUDI;13950;122;3.2013;3;2013;2013-03
https://www.autoscout24.ch/7467774;7467774;2020_03_02 11:11:13;MINI Countryman Cooper S ALL4 Snowhill (SUV / Geländewagen);CHF 12'200.–;184 PS;1.2013;85'000 km;Benzin;Schaltgetriebe manuell;***confidential***;8636;Wald ZH;Rosenthalstrasse 13;***confidential***;MINI;12200;184;1.2013;1;2013;2013-01
https://www.autoscout24.ch/7467756;7467756;2020_03_02 11:11:17;PORSCHE 911 GT3 RS PDK (Coupé);CHF 169'500.–;500 PS;3.2016;12'134 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;5734;Reinach;Sandgasse 15;***confidential***;PORSCHE;169500;500;3.2016;3;2016;2016-03
https://www.autoscout24.ch/7467711;7467711;2020_03_02 11:11:22;AUDI Q5 3.0 TDI quattro S-tronic (SUV / Geländewagen);CHF 19'800.–;239 PS;5.201;94'800 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;8590;Romanshorn;8590 Romanshorn;***confidential***;AUDI;19800;239;5.201;5;2010;2010-05
https://www.autoscout24.ch/7467703;7467703;2020_03_02 11:11:29;JEEP Grand Cherokee 3.0 CRD Overland Automatic (SUV / Geländewagen);CHF 40'500.–;250 PS;5.2016;42'500 km;Diesel;Automat sequentiell;***confidential***;5074;Eiken;Schupfarterstrasse 7;***confidential***;JEEP;40500;250;5.2016;5;2016;2016-05
https://www.autoscout24.ch/7409493;7409493;2020_03_02 11:11:31;VW T5 Multivan 2.0 Bi-TDI CR Comfortline 4Motion DSG (Bus);CHF 18'500.–;180 PS;5.2011;226'000 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;9602;Bazenheid;9602 Bazenheid;***confidential***;VW;18500;180;5.2011;5;2011;2011-05
https://www.autoscout24.ch/7467687;7467687;2020_03_02 11:11:41;BMW X6 M50d Steptronic (SUV / Geländewagen);CHF 46'500.–;381 PS;3.2016;98'450 km;Diesel;Automat sequentiell;***confidential***;8640;Rapperswil;Marktgasse 6;***confidential***;BMW;46500;381;3.2016;3;2016;2016-03
https://www.autoscout24.ch/7442298;7442298;2020_03_02 11:11:43;CHRYSLER Crossfire 3.2 V6 (Limited) (Coupé);CHF 13'000.–;218 PS;7.2004;37'000 km;Benzin;Automat sequentiell;***confidential***;1211;Genève 6;Postfach 6147;***confidential***;CHRYSLER;13000;218;7.2004;7;2004;2004-07
https://www.autoscout24.ch/7467681;7467681;2020_03_02 11:11:44;MERCEDES-BENZ C 180 BlueEfficiency Avantgarde 7G-Tronic (Limousine);CHF 13'900.–;156 PS;3.2012;137'900 km;Benzin;Automat sequentiell;***confidential***;8964;Rudolfstetten;Am Mühlebach 21;***confidential***;MERCEDES-BENZ;13900;156;3.2012;3;2012;2012-03
https://www.autoscout24.ch/7467662;7467662;2020_03_02 11:12:26;AUDI A4 Avant 2.0 TDI quattro S-tronic (Kombi);CHF 17'500.–;177 PS;8.2013;104'000 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;6006;Luzern;Wesemlinrain 6;***confidential***;AUDI;17500;177;8.2013;8;2013;2013-08
https://www.autoscout24.ch/7467648;7467648;2020_03_02 11:12:29;JAGUAR E-Pace 2.0 P250 R-Dynamic SE AWD Automatik (SUV / Geländewagen);CHF 54'500.–;249 PS;10.2018;12'000 km;Benzin;Automat sequentiell;***confidential***;1895;Vionnaz;Route du léman 34;***confidential***;JAGUAR;54500;249;10.2018;10;2018;2018-10
https://www.autoscout24.ch/7467643;7467643;2020_03_02 11:12:38;AUDI A3 1.8 TFSI Ambiente quattro S-tronic (Coupé);CHF 19'000.–;180 PS;1.2013;16'600 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;9008;St. Gallen;Lukasstrasse 36a;***confidential***;AUDI;19000;180;1.2013;1;2013;2013-01
https://www.autoscout24.ch/7467572;7467572;2020_03_02 11:14:33;MERCEDES-BENZ C 350 CDI Elégance 7G-Tronic (Kombi);CHF 19'900.–;265 PS;9.2011;82'500 km;Diesel;Automat sequentiell;***confidential***;8335;Hittnau;8335 Hittnau;***confidential***;MERCEDES-BENZ;19900;265;9.2011;9;2011;2011-09
