listing_id,district,latitude,longitude,rooms,living_area,year_built,floor,has_balcony,has_elevator,monthly_rent_chf
LS-102613,D06,47.340196,8.513286,2.5,93.4 m2,1952.0,7,yes,1,1875.0
LS-102455,D09,47.352193,8.47199,3.5,78.7 m2,1994.0,2,yes,0,1155.0
LS-102582,D01,47.373615,8.552058,2.5,55.6 m2,,6,no,1,1095.0
LS-102955,D08,47.399907,8.496725,3.5,106.4 m2,1977.0,7,yes,1,1730.0
LS-100450,D03,47.353824,8.522529,3.0,88.6 m2,1936.0,6,no,1,1710.0
LS-102224,D07,47.376564,8.45651,3.5,113.0 m2,1977.0,5,no,1,1600.0
LS-101263,D12,47.379167,8.54476,1.0,38.7 m2,1934.0,3,yes,1,1025.0
LS-102414,D05,47.364103,8.491599,5.5,137.0 m2,2010.0,1,yes,1,2550.0
LS-101796,D02,47.370769,8.511788,5.0,151.1 m2,1970.0,8,yes,1,3185.0
LS-100278,D09,47.363875,8.478539,1.5,41.7 m2,1954.0,3,yes,0,480.0
LS-100151,D11,47.373584,8.494671,5.0,139.6 sqm,1964.0,8,yes,1,2755.0
LS-101102,D12,47.375052,8.545535,2.0,46.8 m2,1978.0,2,yes,1,1140.0
LS-101513,D12,47.383576,8.552896,3.5,92.5 m2,1916.0,8,no,1,1720.0
LS-102314,D03,47.364116,8.548182,5.5,160.4 m2,1950.0,5,no,1,3705.0
LS-100773,D01,47.368451,8.552731,1.5,42.8 m2,1975.0,3,no,0,1200.0
LS-101179,D02,47.37351,8.495513,2.5,62.8 m2,1901.0,5,yes,1,1265.0
LS-102984,D07,47.373352,8.47023,5.0,141.8 m2,1954.0,3,yes,0,2000.0
LS-101368,D02,47.376298,8.520892,5.5,147.0 sqm,1892.0,2,no,1,3015.0
LS-102826,D08,47.40315,8.498874,3.0,62.1 m2,1980.0,-99,no,1,775.0
LS-100735,D07,47.364245,8.474291,3.5,104.6 sqm,1910.0,5,yes,1,1600.0
LS-100386,D09,47.366574,8.482224,3.5,102.0 m2,1913.0,3,no,0,1000.0
LS-102252,D01,47.353654,8.545095,1.5,50.0 m2,1967.0,-99,yes,1,1020.0
LS-101420,D11,47.387381,8.495753,1.0,35.5 m2,1993.0,0,yes,0,790.0
LS-100142,D04,47.344356,8.571512,4.0,105.3 m2,2021.0,-99,no,1,2735.0
LS-102041,D07,47.358828,8.471325,1.5,48.6 m2,,7,yes,1,895.0
LS-100705,D10,47.353091,8.52575,1.0,34.6 m2,1983.0,6,yes,1,850.0
LS-100099,D08,47.404134,8.496236,4.0,95.3 m2,2001.0,3,yes,1,1385.0
LS-101813,D12,47.3778,8.538468,2.0,41.7 m2,2000.0,7,yes,1,1175.0
LS-102533,D04,47.348985,8.564483,1.5,36.4 m2,1944.0,8,yes,1,1175.0
LS-102321,D04,47.352652,8.55526,3.0,93.1 m2,2001.0,0,yes,1,2195.0
LS-101005,D10,47.341006,8.529304,4.5,107.6 m2,1926.0,5,no,1,1680.0
LS-100325,D12,47.382331,8.566602,4.5,141.9 m2,1999.0,3,no,1,2400.0
LS-102371,D02,47.37563,8.50965,3.5,121.2 m2,1926.0,-99,yes,1,2585.0
LS-102467,D07,47.377899,8.468958,1.5,38.2 m2,,-99,yes,1,720.0
LS-100891,D04,47.350256,8.555463,2.0,69.2 m2,1948.0,4,yes,0,1545.0
LS-101203,D08,47.405214,8.500011,4.0,118.5 m2,1993.0,7,yes,1,1740.0
LS-100513,D10,47.361094,8.529809,1.0,35.6 m2,1966.0,5,yes,1,875.0
LS-100356,D02,47.38341,8.51243,4.0,92.7 m2,1928.0,6,yes,1,1925.0
LS-102877,D06,47.342083,8.519556,3.0,43.5 m2,1986.0,7,no,1,1175.0
LS-101902,D12,47.376898,8.543079,3.0,79.2 m2,2015.0,0,yes,1,2285.0
LS-102277,D11,47.380746,8.490516,3.5,113.0 m2,1913.0,5,no,1,1905.0
LS-101167,D09,47.352747,8.476398,3.5,70.2 m2,2016.0,7,yes,1,1750.0
LS-101218,D06,47.352314,8.530917,1.0,37.5 m2,1937.0,1,yes,1,1030.0
LS-102230,D07,47.368633,8.483832,2.0,54.5 m2,1916.0,1,no,0,665.0
LS-102319,D07,47.363972,8.476822,1.0,18.0 m2,1932.0,8,yes,1,480.0
LS-100962,D02,47.372939,8.488996,4.5,126.4 m2,,0,yes,0,2065.0
LS-101703,D02,47.379866,8.492692,3.0,77.5 m2,1996.0,-99,yes,1,1535.0
LS-100036,D08,47.404508,8.502472,1.0,44.7 m2,1956.0,8,yes,1,770.0
LS-102526,D05,47.352957,8.502123,3.0,85.4 m2,1918.0,1,yes,0,1720.0
LS-102867,D06,47.333296,8.522737,3.5,81.2 m2,1981.0,0,no,1,1315.0
LS-101635,D03,47.357453,8.535147,5.0,128.5 m2,1958.0,0,yes,1,2850.0
LS-101166,D01,47.362929,8.550104,3.0,62.3 m2,2005.0,8,yes,1,1385.0
LS-101673,D01,47.373675,8.538432,3.5,76.6 m2,1968.0,2,yes,1,1860.0
LS-101961,D07,47.37394,8.466549,3.0,73.6 m2,1993.0,6,yes,1,1410.0
LS-100562,D05,47.354202,8.497661,3.0,95.9 m2,1912.0,1,yes,1,1660.0
LS-102478,D06,47.340078,8.528242,5.0,130.7 m2,2010.0,6,yes,1,2375.0
LS-101096,D04,47.351396,8.561676,1.5,52.4 m2,1992.0,0,yes,0,1070.0
LS-102839,D05,47.353814,8.489322,3.5,106.1 m2,1903.0,5,no,1,1775.0
LS-101022,D11,47.379182,8.487713,2.5,69.1 m2,1963.0,5,no,1,1280.0
LS-101682,D11,47.386658,8.49553,4.0,91.9 m2,1936.0,7,yes,1,1975.0
LS-100672,D07,47.37154,8.481651,2.5,79.5 m2,,0,yes,0,2070.0
LS-101206,D09,47.360475,8.483309,4.0,98.8 m2,1920.0,4,yes,1,1300000.0
LS-102272,D04,47.331308,8.572077,3.5,49.5 m2,1923.0,1,yes,0,990.0
LS-101058,D10,47.353525,8.522463,3.0,90.9 m2,1963.0,5,yes,1,1550.0
LS-102666,D04,47.356483,8.564744,2.0,52.8 m2,1899.0,3,yes,0,1320.0
LS-101783,D07,47.365355,8.46949,3.0,76.7 m2,1891.0,3,yes,0,1350.0
LS-100587,D03,47.375722,8.528217,3.5,75.5 m2,2003.0,8,no,1,1830.0
LS-101315,D02,47.377187,8.504827,3.0,89.8 m2,1919.0,0,yes,0,1690.0
LS-101416,D06,47.350996,8.527817,2.0,48.9 m2,2021.0,6,yes,1,1355.0
LS-102217,D02,47.371184,8.50088,5.0,106.1 m2,1927.0,-99,no,1,2160.0
LS-102003,D04,47.334247,8.565407,5.0,99.9 m2,1947.0,6,no,1,1610.0
LS-101430,D08,47.405838,8.50384,2.5,77.3 m2,1893.0,8,yes,1,1085.0
LS-100798,D08,47.41026,8.494442,4.5,117.9 m2,1920.0,8,no,1,1535.0
LS-100071,D04,47.352216,8.566712,3.5,92.8 m2,1925.0,0,yes,0,2080.0
LS-102365,D05,47.357869,8.484548,4.5,131.0 m2,,8,no,1,2440.0
LS-102629,D11,47.37334,8.501147,3.5,101.6 m2,2017.0,6,yes,1,2880.0
LS-100416,D08,47.411967,8.497274,3.5,86.1 m2,2006.0,2,yes,1,1395.0
LS-102604,D12,47.383789,8.534117,3.5,103.1 m2,1898.0,3,yes,0,2275.0
LS-102821,D02,47.371383,8.508228,2.5,80.1 m2,1949.0,3,no,1,1390.0
LS-101670,D07,47.374011,8.47739,4.0,90.8 m2,2015.0,3,no,1,1725.0
LS-101629,D12,47.39378,8.551076,3.0,81.2 m2,2023.0,2,yes,0,1890.0
LS-100770,D07,47.369582,8.469699,3.5,84.0 m2,1949.0,8,yes,1,1245.0
LS-101140,D04,47.355041,8.551487,4.5,127.4 m2,1940.0,0,yes,1,3240.0
LS-100178,D03,47.355408,8.534888,5.5,165.7 m2,1946.0,-99,yes,1,3685.0
LS-102459,D01,47.363642,8.564731,4.5,124.2 m2,1942.0,5,yes,1,2225.0
LS-100879,D08,47.404954,8.495108,2.0,47.2 m2,1953.0,1,yes,1,565.0
LS-102024,D07,47.378973,8.467155,4.0,79.8 m2,1922.0,8,yes,1,1465.0
LS-102002,D09,47.355591,8.479027,2.0,57.1 m2,2013.0,1,yes,1,930.0
LS-100841,D07,47.363018,8.483133,4.5,96.4 m2,2021.0,0,yes,1,2125.0
LS-101061,D03,47.361593,8.533773,2.0,51.8 m2,1905.0,7,yes,1,1610.0
LS-102260,D12,47.384012,8.553286,1.0,34.8 m2,1919.0,2,yes,1,830.0
LS-101897,D10,47.364324,8.529996,4.0,99.6 m2,2002.0,3,no,0,2315.0
LS-100087,D02,47.381985,8.50445,5.5,175.2 m2,1960.0,8,yes,1,3255.0
LS-100883,D08,47.408389,8.489772,4.5,102.4 m2,1953.0,2,no,1,1280.0
LS-101732,D09,47.364703,8.470165,3.5,99.6 m2,1986.0,3,no,1,1390.0
LS-102827,D08,47.402119,8.494475,1.0,29.4 m2,1985.0,6,no,1,450.0
LS-100652,D10,47.35963,8.530206,1.0,28.7 m2,1949.0,1,no,1,780.0
LS-101515,D08,47.401696,8.49523,2.5,69.4 m2,1895.0,7,no,1,775.0
LS-100526,D08,47.409149,8.507373,3.5,81.0 m2,1897.0,7,no,1,1190.0
LS-101847,D01,47.384441,8.538433,2.5,51.9 m2,1944.0,-99,no,1,1015.0
LS-102489,D03,47.371546,8.536364,4.5,136.1 m2,1960.0,2,yes,1,3375.0
LS-100532,D11,47.368021,8.501282,1.0,47.0 sqm,2003.0,5,no,1,1170.0
LS-101481,D06,47.343714,8.518382,2.0,51.5 m2,1930.0,0,yes,0,980.0
LS-102089,D12,47.397824,8.563362,3.5,95.1 m2,1974.0,4,yes,1,1630.0
LS-102328,D09,47.370438,8.475324,3.0,79.7 m2,1981.0,3,no,0,895.0
LS-101443,D03,47.351377,8.548965,3.0,99.0 m2,1942.0,7,yes,1,2090.0
LS-102553,D02,47.383219,8.49925,1.5,47.1 m2,1904.0,2,yes,1,910.0
LS-102987,D01,47.369706,8.545593,2.5,82.3 m2,1919.0,1,yes,0,1605000.0
LS-102519,D12,47.381768,8.528993,3.5,103.0 m2,1908.0,7,no,1,1875.0
LS-102963,D11,47.372861,8.501024,4.0,122.8 m2,1904.0,7,yes,1,2560.0
LS-102301,D02,47.378027,8.503877,2.5,70.8 m2,1970.0,7,yes,1,1495.0
LS-101561,D06,47.345666,8.530974,2.5,64.8 m2,1948.0,8,yes,1,1490.0
LS-102966,D11,47.386526,8.492164,1.5,54.4 m2,1911.0,0,no,1,870.0
LS-100701,D11,47.387955,8.495053,5.0,130.3 m2,1960.0,2,yes,1,2650.0
LS-102391,D04,47.35275,8.571383,2.0,63.8 m2,1926.0,7,yes,1,1570.0
LS-102811,D04,47.354088,8.574216,2.5,58.0 m2,1959.0,5,yes,1,1585.0
LS-102619,D06,47.344338,8.529657,4.0,124.8 m2,1990.0,6,yes,1,2555.0
LS-100226,D07,47.375532,8.477502,4.5,93.8 m2,2001.0,4,yes,0,1630.0
LS-101543,D04,47.354344,8.570085,3.0,62.4 m2,2013.0,1,yes,0,1740.0
LS-102786,D01,47.367041,8.546153,1.5,53.7 sqm,,4,no,0,925.0
LS-100400,D06,47.347257,8.524169,3.5,76.2 m2,1898.0,2,yes,1,1440.0
LS-100855,D05,47.353403,8.488234,4.5,87.5 m2,1969.0,5,no,1,1625.0
LS-101595,D08,47.40434,8.480443,3.5,85.0 m2,2015.0,4,no,1,1285.0
LS-102246,D10,47.357862,8.533303,5.0,143.2 m2,1900.0,8,yes,1,2820.0
LS-101945,D02,47.375265,8.500446,2.0,49.2 m2,2019.0,2,no,0,1275.0
LS-102033,D08,47.396505,8.497985,3.5,96.1 m2,1994.0,3,no,1,1615.0
LS-101864,D12,47.379508,8.538056,5.0,161.9 m2,1926.0,1,yes,0,2955.0
LS-102774,D06,47.34373,8.531291,5.5,121.7 m2,2015.0,4,yes,1,2960.0
LS-101081,D08,47.399042,8.501205,2.5,74.9 m2,1901.0,4,yes,0,1050.0
LS-101573,D10,47.350751,8.539284,3.5,63.1 m2,1942.0,2,no,1,1085.0
LS-102888,D06,47.337815,8.515884,3.0,77.4 m2,1940.0,5,yes,1,1325.0
LS-100456,D11,47.375692,8.486902,2.0,69.3 m2,1973.0,2,no,0,1120.0
LS-100842,D04,47.339727,8.565555,2.5,58.3 m2,1946.0,3,yes,0,1235.0
LS-102724,D10,47.350847,8.526468,1.5,41.3 m2,1897.0,2,yes,0,830.0
LS-100338,D05,47.35285,8.486023,3.5,75.9 m2,1986.0,2,no,0,1205.0
LS-100026,D08,47.406034,8.495149,3.5,96.0 sqm,2009.0,2,no,1,1510.0
LS-101183,D02,47.3693,8.516909,3.5,97.1 m2,1990.0,-99,yes,1,2460.0
LS-101684,D08,47.404889,8.48761,3.0,86.3 m2,1975.0,1,yes,0,1045.0
LS-100024,D09,47.357147,8.482987,2.5,72.3 m2,1919.0,5,yes,1,1210.0
LS-101459,D10,47.358063,8.528661,1.5,56.1 m2,1913.0,8,yes,1,1180.0
LS-102180,D02,47.374587,8.502658,3.0,68.3 m2,2002.0,2,no,0,1490.0
LS-102389,D05,47.352583,8.490063,2.5,68.7 m2,1915.0,4,yes,1,1290.0
LS-100000,D09,47.362476,8.482738,3.5,71.2 m2,2000.0,4,yes,0,895.0
LS-102109,D04,47.343987,8.570485,2.5,77.7 m2,1897.0,7,yes,1,1835.0
LS-102194,D05,47.359204,8.48937,5.0,158.6 m2,1932.0,5,yes,1,2950.0
LS-102609,D05,47.36806,8.485331,2.5,64.3 m2,2000.0,1,yes,0,1235.0
LS-102131,D08,47.403615,8.492942,3.0,73.2 m2,1989.0,5,yes,1,985.0
LS-100060,D01,47.369622,8.553469,3.0,69.6 m2,1959.0,3,yes,1,1530.0
LS-100690,D10,47.350378,8.534543,3.5,103.8 m2,1895.0,1,yes,0,1935.0
LS-101010,D04,47.350296,8.566279,4.0,92.2 m2,1986.0,6,yes,1,2325.0
LS-101751,D10,47.363564,8.533478,2.5,81.6 m2,1960.0,4,yes,1,1725.0
LS-101795,D07,47.366877,8.467975,5.5,150.7 m2,2023.0,4,yes,1,2800.0
LS-101898,D09,47.349961,8.473034,3.5,95.3 m2,1957.0,6,no,1,1105.0
LS-102850,D11,47.381802,8.49461,3.5,96.1 sqm,1900.0,6,yes,1,2150.0
LS-101965,D06,47.353277,8.525317,1.0,30.1 m2,2006.0,3,no,0,725.0
LS-100582,D09,47.35971,8.47249,5.0,121.8 m2,,8,no,1,1620.0
LS-100433,D03,47.35904,8.547255,4.5,95.6 m2,2019.0,7,yes,1,2815.0
LS-101306,D10,47.338903,8.528867,4.5,130.4 m2,1962.0,6,no,1,2300.0
LS-102668,D06,47.340231,8.517161,2.5,66.8 m2,1992.0,5,no,1,1210.0
LS-101816,D03,47.360356,8.542861,3.5,90.9 m2,1926.0,-99,yes,1,2210.0
LS-100947,D04,47.347762,8.561269,2.5,73.8 m2,1968.0,8,yes,1,1640.0
LS-102320,D07,47.372796,8.46924,4.5,132.8 m2,1970.0,8,yes,1,2360.0
LS-100539,D06,47.345816,8.528662,3.0,74.4 m2,1950.0,2,yes,1,1580.0
LS-100423,D08,47.401522,8.505273,1.0,41.5 m2,,8,yes,1,695.0
LS-100241,D04,47.358085,8.570361,4.0,115.6 m2,1901.0,5,yes,1,2660.0
LS-100858,D10,47.353426,8.541463,4.5,134.5 m2,1927.0,6,no,1,2510.0
LS-101974,D12,47.383547,8.555222,5.0,105.2 m2,,6,no,1,2130.0
LS-100746,D08,47.412005,8.491715,1.0,26.3 m2,1939.0,2,yes,1,450.0
LS-100131,D08,47.398478,8.48643,1.5,56.9 m2,1915.0,2,yes,1,935.0
LS-102215,D04,47.347849,8.566364,4.5,149.0 m2,2022.0,5,no,1,3680.0
LS-102746,D10,47.34758,8.52009,4.0,133.6 m2,2019.0,4,yes,1,2865.0
LS-102242,D11,47.386677,8.496679,4.5,115.1 m2,1913.0,6,no,1,2045.0
LS-100194,D02,47.371502,8.512525,4.5,114.6 m2,1967.0,1,no,1,2465.0
LS-101617,D05,47.360005,8.486649,2.5,67.9 m2,1903.0,3,no,0,955.0
LS-101068,D06,47.346669,8.523466,1.5,45.4 m2,1955.0,0,yes,0,885.0
LS-100832,D01,47.368284,8.53388,3.5,94.0 m2,1946.0,-99,no,0,1665.0
LS-100735,D07,47.364245,8.474291,3.5,104.6 sqm,1910.0,5,yes,1,1600.0
LS-101659,D01,47.368923,8.54202,4.0,113.7 m2,1926.0,1,yes,1,2475.0
LS-100170,D11,47.38933,8.49809,2.5,75.4 m2,1995.0,6,no,1,1385.0
LS-101163,D02,47.381215,8.499581,5.0,88.3 m2,1955.0,7,yes,1,1980.0
LS-102673,D02,47.382031,8.504678,2.0,58.4 m2,1899.0,7,yes,1,1420.0
LS-100643,D06,47.344902,8.52847,3.0,95.2 m2,1980.0,-99,yes,1,2005.0
LS-100561,D12,47.376767,8.552393,3.5,93.5 m2,2006.0,0,yes,0,1945.0
LS-102515,D12,47.380068,8.554095,3.0,96.1 m2,2005.0,6,yes,1,1785.0
LS-102594,D05,47.351777,8.493496,2.0,50.3 m2,1947.0,8,no,1,810.0
LS-100219,D12,47.380588,8.537932,2.5,49.2 m2,1943.0,0,yes,1,990.0
LS-102973,D11,47.373595,8.500963,4.5,114.0 m2,1963.0,5,yes,1,2420.0
LS-101942,D07,47.358676,8.47081,2.0,53.3 m2,1947.0,3,yes,0,980.0
LS-102309,D02,47.374666,8.501184,4.5,147.4 m2,1995.0,3,no,0,2675.0
LS-102292,D11,47.378796,8.505904,3.5,102.4 m2,1987.0,1,yes,0,2045.0
LS-101715,D04,47.347213,8.555914,1.5,35.9 m2,1928.0,3,yes,1,925.0
LS-102998,D11,47.375142,8.491782,4.5,85.5 m2,1972.0,4,no,0,1620.0
LS-101587,D04,47.346804,8.563229,3.5,106.5 m2,1979.0,3,no,0,2150.0
LS-101979,D03,47.365477,8.530319,2.0,39.7 m2,1974.0,6,yes,1,1485.0
LS-101578,D05,47.364604,8.498777,1.5,46.0 m2,,-99,no,0,630.0
LS-100267,D12,47.372307,8.557423,2.0,60.8 m2,2007.0,1,no,0,1245.0
LS-102791,D02,47.374377,8.504635,3.0,83.7 m2,1981.0,7,yes,1,1795.0
LS-101776,D09,47.365633,8.469452,3.0,59.7 m2,1937.0,-99,yes,1,1040.0
LS-100514,D06,47.346622,8.517105,4.0,115.1 m2,1967.0,3,yes,0,2205.0
LS-101098,D11,47.374893,8.490637,3.5,62.2 m2,1907.0,6,yes,1,1395.0
LS-100631,D02,47.379574,8.512888,5.5,109.6 m2,1977.0,4,yes,1,2335.0
LS-100704,D10,47.352828,8.535137,1.5,38.0 m2,1898.0,3,no,0,520.0
LS-100592,D12,47.390416,8.538488,3.0,61.3 m2,1982.0,6,yes,1,1325.0
LS-100836,D08,47.401109,8.49881,3.5,78.7 m2,2005.0,8,yes,1,1435.0
LS-101580,D07,47.383953,8.488319,2.5,69.8 m2,1890.0,6,yes,1,1315.0
LS-101070,D09,47.365528,8.466924,2.5,71.7 m2,1980.0,2,no,0,790.0
LS-101650,D11,47.37624,8.517562,3.0,59.6 m2,1977.0,6,no,1,1305.0
LS-102857,D12,47.378248,8.539076,3.5,94.9 m2,2008.0,0,yes,0,2010.0
LS-101547,D12,47.380426,8.560414,4.5,158.9 m2,2022.0,6,yes,1,3505.0
LS-101193,D02,47.376178,8.506523,1.5,34.0 m2,1935.0,2,yes,0,680.0
LS-100684,D06,47.349565,8.520976,4.0,116.1 m2,2010.0,5,yes,1,2315.0
LS-100253,D11,47.378215,8.499121,2.0,69.1 m2,2011.0,4,yes,0,1510.0
LS-100674,D12,47.370435,8.542258,1.5,40.1 m2,,0,yes,1,1210.0
LS-102948,D02,47.372192,8.50515,4.0,90.5 m2,1995.0,-99,no,1,1900.0
LS-100295,D07,47.365106,8.484627,1.5,46.1 m2,1944.0,8,no,1,830.0
LS-101454,D05,47.360476,8.488261,5.5,125.2 m2,1976.0,-99,no,1,2345.0
LS-100053,D09,47.350803,8.476711,1.0,33.1 m2,1947.0,1,no,1,450000.0
LS-101779,D03,47.359261,8.539466,4.0,112.6 m2,1989.0,4,no,1,2635.0
LS-100328,D08,47.401082,8.486007,2.5,77.8 m2,2005.0,4,yes,1,1385.0
LS-100596,D06,47.354726,8.525812,4.5,100.1 m2,1998.0,6,yes,1,2465.0
LS-100270,D03,47.364924,8.537453,2.0,54.3 m2,1965.0,6,no,1,1320.0
LS-100301,D01,47.371515,8.539295,3.5,120.6 m2,1934.0,6,yes,1,2900.0
LS-100365,D02,47.369805,8.519146,3.0,94.0 m2,1912.0,5,no,1,2225.0
LS-101390,D06,47.349335,8.544407,4.5,109.1 m2,1967.0,1,no,0,2300.0
LS-102923,D04,47.346804,8.558883,2.0,46.4 m2,1917.0,3,no,0,950.0
LS-102561,D06,47.352367,8.532946,2.0,53.9 m2,1931.0,7,yes,1,1255.0
LS-100651,D07,47.37443,8.478998,4.0,101.5 m2,1972.0,1,yes,1,1595.0
LS-101724,D09,47.358711,8.476915,2.5,58.9 m2,1900.0,3,yes,1,815.0
LS-101240,D06,47.341562,8.520509,5.0,106.5 m2,,6,yes,1,2075.0
LS-102819,D12,47.382412,8.558143,5.0,128.9 m2,1963.0,6,yes,1,2465.0
LS-100191,D07,47.371432,8.472011,4.0,81.2 m2,2001.0,6,yes,1,1495.0
LS-101016,D05,47.361249,8.483341,4.0,137.4 m2,1890.0,6,yes,1,2360.0
LS-102203,D05,47.3691,8.497182,3.0,49.6 sqm,1901.0,0,yes,1,1020.0
LS-100374,D05,47.369443,8.486595,3.0,96.1 m2,1924.0,5,yes,1,1560.0
LS-102310,D12,47.389287,8.552381,2.5,64.6 sqm,1978.0,1,no,0,1165.0
LS-101893,D12,47.386163,8.536254,5.5,163.1 m2,,3,no,1,2945.0
LS-100291,D10,47.356708,8.529669,3.0,82.5 m2,1928.0,7,no,1,1815.0
LS-101364,D05,47.347243,8.487958,4.5,88.3 m2,1943.0,0,yes,1,1485.0
LS-101205,D06,47.340125,8.515756,4.5,98.2 m2,1923.0,0,yes,0,1695.0
LS-102118,D09,47.358525,8.478464,3.5,116.2 m2,1968.0,2,yes,0,1390.0
LS-102643,D05,47.362642,8.479898,3.5,82.0 m2,1952.0,4,yes,0,1495.0
LS-101303,D06,47.350178,8.537146,4.0,99.3 m2,,7,no,1,2270.0
LS-100857,D10,47.350919,8.524955,4.0,72.2 m2,1957.0,7,yes,1,1430.0
LS-102383,D04,47.344787,8.557677,5.0,136.5 m2,1897.0,0,yes,0,2875.0
LS-101423,D01,47.363116,8.554079,3.5,93.9 m2,1991.0,2,yes,1,1795.0
LS-102293,D05,47.357635,8.481837,4.0,119.3 m2,,0,yes,1,1830.0
LS-102211,D10,47.368388,8.520453,5.5,131.3 m2,2020.0,0,yes,1,2885.0
LS-101111,D07,47.364009,8.477364,3.5,123.7 m2,,5,no,1,2070.0
LS-102590,D06,47.349576,8.511385,5.0,109.6 m2,2023.0,3,no,0,2405.0
LS-102245,D09,47.3473,8.474292,3.0,90.2 m2,1942.0,1,yes,0,1195.0
LS-100179,D03,47.360688,8.535925,2.5,65.2 m2,1941.0,-99,yes,0,1550.0
LS-101611,D05,47.356025,8.497166,5.5,179.0 m2,,8,no,1,3395.0
LS-100939,D06,47.346284,8.517678,4.5,129.5 m2,2021.0,8,yes,1,3000.0
LS-101521,D06,47.350512,8.528271,3.0,108.2 m2,2005.0,7,yes,1,2300.0
LS-100488,D11,47.383152,8.489905,4.0,98.3 m2,2020.0,4,yes,0,2405.0
LS-101758,D09,47.359246,8.482128,3.5,77.2 m2,1905.0,6,yes,1,715.0
LS-100760,D03,47.371861,8.536272,1.5,42.6 m2,1990.0,0,no,0,1215.0
LS-100051,D08,47.400765,8.499337,2.0,75.3 m2,1912.0,0,no,0,1195.0
LS-102222,D10,47.361066,8.532104,3.0,84.4 m2,1952.0,2,yes,0,1635.0
LS-102700,D04,47.351489,8.558814,3.5,101.4 m2,1921.0,-99,yes,0,2440.0
LS-101971,D04,47.338873,8.574788,3.0,68.0 m2,2018.0,6,yes,1,1935.0
LS-102841,D12,47.370215,8.547238,4.0,81.0 m2,1902.0,7,yes,1,2065.0
LS-100063,D02,47.377474,8.508477,3.0,85.6 m2,1978.0,-99,no,1,1895.0
LS-101884,D07,47.365969,8.464264,3.0,83.8 m2,,5,no,1,1110.0
LS-101767,D11,47.384279,8.482644,1.5,55.9 m2,1918.0,2,yes,0,905.0
LS-102066,D07,47.375734,8.466897,3.5,79.5 m2,1992.0,3,yes,0,1410.0
LS-102555,D08,47.400969,8.489653,2.0,53.1 m2,1973.0,7,yes,1,1005.0
LS-100210,D07,47.380139,8.478942,2.5,49.3 m2,2023.0,6,yes,1,1610.0
LS-101447,D06,47.340746,8.512429,4.5,86.0 m2,2006.0,3,yes,0,1735.0
LS-102580,D08,47.40981,8.506229,5.0,85.6 m2,1982.0,5,yes,1,1565.0
LS-101029,D06,47.337087,8.512399,3.5,77.6 m2,1944.0,2,yes,1,1435.0
LS-102734,D08,47.407757,8.495107,2.0,57.1 m2,1918.0,4,no,1,780.0
LS-100993,D06,47.353236,8.537036,5.5,145.9 m2,1910.0,2,yes,0,3250.0
LS-100871,D05,47.351442,8.509539,3.5,70.8 m2,1902.0,8,yes,1,1465.0
LS-101353,D07,47.3818,8.470149,3.0,86.7 m2,1891.0,-99,no,1,1195.0
LS-101095,D04,47.349072,8.556327,3.5,78.6 m2,1910.0,8,no,1,1885.0
LS-100339,D01,47.370416,8.544759,1.5,35.1 m2,1933.0,0,yes,1,995.0
LS-102672,D12,47.373526,8.544767,4.5,101.0 m2,1990.0,5,yes,1,2365.0
LS-101297,D01,47.375951,8.547685,1.0,34.9 m2,1940.0,0,no,0,450.0
LS-100670,D05,47.351853,8.501012,1.0,42.7 m2,1971.0,8,yes,1,960.0
LS-101897,D10,47.364324,8.529996,4.0,99.6 m2,2002.0,3,no,0,2315.0
LS-102386,D10,47.365506,8.540128,1.0,30.1 m2,2013.0,1,no,0,565.0
LS-102021,D02,47.379907,8.49409,3.0,76.9 m2,1911.0,8,no,1,1350.0
LS-101116,D10,47.354698,8.53108,3.0,61.0 m2,1993.0,2,yes,1,1240.0
LS-101742,D02,47.380237,8.501246,3.5,102.4 m2,1928.0,8,no,1,1940.0
LS-100974,D04,47.353334,8.581561,1.5,37.2 m2,1955.0,1,no,0,700.0
LS-102721,D05,47.366786,8.495641,3.5,93.5 m2,1962.0,4,yes,0,1780.0
LS-101608,D08,47.411604,8.492772,3.0,79.5 m2,2020.0,0,yes,0,1825.0
LS-101926,D06,47.347804,8.519797,4.5,108.9 m2,1970.0,6,yes,1,2315.0
LS-101939,D07,47.368792,8.46509,2.5,75.1 m2,1971.0,1,no,1,1305.0
LS-102845,D12,47.386076,8.549617,3.5,83.5 m2,1906.0,4,no,0,1470.0
LS-102703,D01,47.360672,8.551852,2.5,77.0 m2,2001.0,5,yes,1,1720.0
LS-102082,D10,47.347679,8.527773,3.0,113.5 m2,1906.0,7,no,1,2090.0
LS-100354,D04,47.349133,8.55308,5.0,162.3 m2,2010.0,3,yes,1,3875.0
LS-102828,D10,47.356094,8.534245,1.5,52.5 m2,,2,no,0,955.0
LS-101082,D12,47.376799,8.556041,2.0,56.9 m2,2008.0,8,no,1,1435.0
LS-102462,D02,47.384815,8.497707,4.0,89.9 m2,1915.0,2,no,1,1720.0
LS-102531,D09,47.356779,8.478489,4.0,107.0 m2,,8,no,1,1405.0
LS-100767,D03,47.356659,8.531352,5.5,130.4 m2,1907.0,6,no,1,2785.0
LS-102168,D01,47.380372,8.536332,2.5,88.8 m2,2004.0,5,yes,1,1860.0
LS-102853,D02,47.383138,8.510342,4.5,111.4 m2,2014.0,8,no,1,2155.0
