,web-scraper-order,address_raw,rooms,area,luxurious,price,price_per_m2,lat,lon,bfs_number,bfs_name,pop,pop_dens,frg_pct,emp,mean_taxable_income
519,1693998219-117,"Obermattweg 3, 8545 Rickenbach ZH, ZH",4.5,124.0,0,2170.0,17.5,47.54986953735351,8.79432773590088,225,Rickenbach (ZH),2749,456.6445182724,11.8224809021,552.0,77073.351903435
520,1693998224-121,"Mitteldorfstrasse 27, 8475 Ossingen, ZH",4.5,106.0,0,2170.0,20.47,47.6113510131836,8.726527214050295,37,Ossingen,1668,127.4255156608,11.7505995204,426.0,69648.625429553
521,1693998224-122,"Rainstrasse 80, 8712 Stäfa, ZH",4.5,148.0,0,4400.0,29.73,47.248626708984375,8.720181465148926,158,Stäfa,14718,1713.3876600699,19.3232776192,6193.0,99050.827740492
522,1693998228-164,"Eichstrasse 7, 8712 Stäfa, ZH",4.5,144.0,0,3200.0,22.22,47.2381248474121,8.738932609558105,158,Stäfa,14718,1713.3876600699,19.3232776192,6193.0,99050.827740492
523,1693998256-316,"Rainstrasse 80, 8712 Stäfa, ZH",4.5,148.0,0,4400.0,29.73,47.248626708984375,8.720181465148926,158,Stäfa,14718,1713.3876600699,19.3232776192,6193.0,99050.827740492
524,1693998354-853,"Goethestr. 28, 8712 Stäfa, ZH",2.5,55.0,0,1915.0,34.82,47.24065399169922,8.724438667297363,158,Stäfa,14718,1713.3876600699,19.3232776192,6193.0,99050.827740492
525,1693998224-126,"Neunfornerstrasse 4, 8479 Altikon, ZH",4.5,133.0,0,2000.0,15.04,47.57373428344727,8.781241416931152,211,Altikon,698,90.6493506494,8.5959885387,144.0,71101.607717042
526,1693998369-916,"Feldistrasse 6, 8479 Altikon, ZH",3.5,95.0,0,1940.0,20.42,47.5733757019043,8.782827377319336,211,Altikon,698,90.6493506494,8.5959885387,144.0,71101.607717042
527,1693998224-127,"Binzstr. 41, 8620 Wetzikon ZH, ZH",3.5,74.0,0,1989.0,26.88,47.329345703125,8.800528526306152,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
528,1693998228-151,"Goldbühlstrasse 15, 8620 Wetzikon ZH, ZH",4.5,98.0,0,2200.0,22.45,47.32805633544922,8.806318283081056,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
529,1693998233-189,"Bahnhofstrasse 99i, 8620 Wetzikon ZH, ZH",3.5,80.0,0,2280.0,28.5,47.32447814941406,8.797882080078127,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
530,1693998240-236,"Weststrasse 50, 8620 Wetzikon ZH, ZH",3.5,89.0,0,2351.0,26.42,47.32775115966797,8.794655799865724,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
531,1693998243-257,"Schlossbachstrasse 24, 8620 Wetzikon ZH, ZH",5.5,114.0,0,2470.0,21.67,47.32216262817384,8.798130035400392,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
532,1693998297-536,"8620 Wetzikon ZH, ZH",4.5,120.0,0,3440.0,28.67,47.30898284912109,8.79793643951416,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
533,1693998301-563,"Poststrasse 12, 8620 Wetzikon ZH, ZH",2.5,78.0,0,1750.0,22.44,47.319869995117195,8.791029930114746,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
534,1693998330-735,"Tannenrainstr. 9, 8620 Wetzikon ZH, ZH",2.5,51.0,0,1495.0,29.31,47.31309509277344,8.792524337768556,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
535,1693998340-784,"Weststrasse 80, 8620 Wetzikon ZH, ZH",4.5,104.0,0,2406.0,23.13,47.33121490478516,8.797296524047852,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
536,1693998340-792,"Tannenrainstr. 11, 8620 Wetzikon ZH, ZH",3.5,76.0,0,1835.0,24.14,47.313209533691406,8.792909622192385,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
537,1693998344-814,"Tösstalstr. 124, 8623 Wetzikon ZH, ZH",3.5,76.0,0,1841.0,24.22,47.32863235473633,8.822933197021484,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
538,1693998349-817,"Usterstrasse 63C, 8620 Wetzikon ZH, ZH",2.5,57.0,0,1790.0,31.4,47.327461242675774,8.793194770812988,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
539,1693998354-851,"Preyenstr. 37, 8623 Wetzikon ZH, ZH",4.5,95.0,0,2304.0,24.25,47.32847595214844,8.821612358093262,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
540,1693998354-852,"Preyenstr. 27, 8623 Wetzikon ZH, ZH",3.5,95.0,0,2742.0,28.86,47.32875061035156,8.82117748260498,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
541,1693998360-866,"Mönchbergstr. 5, 8623 Wetzikon ZH, ZH",3.5,75.0,0,1710.0,22.8,47.329147338867195,8.821002960205078,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
542,1693998360-878,"Tösstalstr. 116, 8623 Wetzikon ZH, ZH",3.5,96.0,0,2836.0,29.54,47.329010009765625,8.82215690612793,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
543,1693998360-887,"Bahnhofstr. 212, 8620 Wetzikon ZH, ZH",2.5,65.0,0,1545.0,23.77,47.32878112792969,8.80404281616211,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
544,1693998364-893,"Schellerstrasse 23, 8620 Wetzikon ZH, ZH",3.5,83.0,0,1920.0,23.13,47.321720123291016,8.785868644714355,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
545,1693998364-912,"Feldweg 8, 8623 Wetzikon ZH, ZH",3.0,63.0,0,1700.0,26.98,47.33178329467773,8.807315826416016,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
546,1693998373-939,"Tödistrasse 5, 8620 Wetzikon ZH, ZH",5.5,160.0,0,2760.0,17.25,47.32584381103516,8.797143936157228,121,Wetzikon (ZH),24990,1486.6151100535,25.9943977591,14163.0,68356.142765391
547,1693998224-128,"Müliwiesstrasse 71, 8487 Zell ZH, ZH",4.5,133.0,0,2450.0,18.42,47.442684173583984,8.820551872253418,231,Zell (ZH),6299,485.6592135698,22.3845054771,1476.0,65617.333883615
548,1693998369-914,"Alte Dorfstrasse 17, 8487 Zell ZH, ZH",3.5,70.0,0,1855.0,26.5,47.44674301147461,8.823725700378418,231,Zell (ZH),6299,485.6592135698,22.3845054771,1476.0,65617.333883615
560,1693998224-132,"Im Rebacher 10, 8118 Pfaffhausen, ZH",5.5,121.0,0,2900.0,23.97,47.3621940612793,8.621418952941896,193,Fällanden,8689,1361.9122257053,24.2145241109,2946.0,90567.083659109
561,1693998247-269,"Huebwisstrasse 12, 8117 Fällanden, ZH",3.5,88.0,0,2850.0,32.39,47.37641525268555,8.640762329101562,193,Fällanden,8689,1361.9122257053,24.2145241109,2946.0,90567.083659109
562,1693998276-410,"Bodenacherstrasse 18, 8121 Benglen, ZH",4.5,102.0,0,2500.0,24.51,47.36153793334961,8.635826110839844,193,Fällanden,8689,1361.9122257053,24.2145241109,2946.0,90567.083659109
563,1693998280-448,"Letzacherstrasse 4, 8117 Fällanden, ZH",5.5,199.0,0,3800.0,19.1,47.37361907958984,8.634839057922363,193,Fällanden,8689,1361.9122257053,24.2145241109,2946.0,90567.083659109
564,1693998301-571,"Zilstr. 1, 8117 Fällanden, ZH",4.5,111.0,0,2530.0,22.79,47.37375259399414,8.6358060836792,193,Fällanden,8689,1361.9122257053,24.2145241109,2946.0,90567.083659109
565,1693998305-584,"Benglenstrasse 18, 8118 Pfaffhausen, ZH",3.5,91.0,0,2267.0,24.91,47.36293411254884,8.621701240539553,193,Fällanden,8689,1361.9122257053,24.2145241109,2946.0,90567.083659109
566,1693998335-750,"Rütistrasse 14, 8118 Pfaffhausen, ZH",4.5,99.0,0,2448.0,24.73,47.36319351196289,8.61701488494873,193,Fällanden,8689,1361.9122257053,24.2145241109,2946.0,90567.083659109
567,1693998224-139,"Wolfgrabenstrasse 15c, 8135 Langnau am Albis, ZH",4.5,111.0,0,3130.0,28.2,47.285430908203125,8.530309677124023,136,Langnau am Albis,7727,891.2341407151,27.7856865536,1533.0,92705.075987842
568,1693998256-326,"Wildenbühlstr. 15, 8135 Langnau am Albis, ZH",5.5,145.0,0,3100.0,21.38,47.28489303588867,8.53511905670166,136,Langnau am Albis,7727,891.2341407151,27.7856865536,1533.0,92705.075987842
569,1693998280-440,"Sägereistrasse 12, 8135 Langnau am Albis, ZH",5.0,120.0,0,3095.0,25.79,47.29189682006836,8.524370193481445,136,Langnau am Albis,7727,891.2341407151,27.7856865536,1533.0,92705.075987842
570,1693998224-140,"Eilweg 8, 8634 Hombrechtikon, ZH",4.5,81.0,0,1750.0,21.6,47.24886322021484,8.77263641357422,153,Hombrechtikon,8775,720.4433497537,20.6723646724,2910.0,79504.517343372
571,1693998240-224,"Eichwisstrasse, 8634 Hombrechtikon, ZH",3.5,84.0,0,2280.0,27.14,47.253662109375,8.780940055847168,153,Hombrechtikon,8775,720.4433497537,20.6723646724,2910.0,79504.517343372
572,1693998272-397,"Rickenstrasse 5, 8634 Hombrechtikon, ZH",3.0,58.0,0,1575.0,27.16,47.25240707397461,8.78077220916748,153,Hombrechtikon,8775,720.4433497537,20.6723646724,2910.0,79504.517343372
573,1693998285-478,"Im Zentrum 12, 8634 Hombrechtikon, ZH",2.5,78.0,0,1874.0,24.03,47.25249862670898,8.767959594726562,153,Hombrechtikon,8775,720.4433497537,20.6723646724,2910.0,79504.517343372
574,1693998301-574,"Sunnehalde 5, 8634 Hombrechtikon, ZH",1.0,20.0,0,893.0,44.65,47.24748229980469,8.772113800048828,153,Hombrechtikon,8775,720.4433497537,20.6723646724,2910.0,79504.517343372
575,1693998309-610,"Grossacherstrasse 20, 8634 Hombrechtikon, ZH",3.0,58.0,0,1369.0,23.6,47.25127410888672,8.777853012084963,153,Hombrechtikon,8775,720.4433497537,20.6723646724,2910.0,79504.517343372
576,1693998313-643,"Heusserstrasse 17, 8634 Hombrechtikon, ZH",4.5,94.0,0,1945.0,20.69,47.254150390625,8.775025367736816,153,Hombrechtikon,8775,720.4433497537,20.6723646724,2910.0,79504.517343372
577,1693998317-652,"Heusserstrasse 3, 8634 Hombrechtikon, ZH",4.5,94.0,0,2072.0,22.04,47.2544059753418,8.773088455200195,153,Hombrechtikon,8775,720.4433497537,20.6723646724,2910.0,79504.517343372
578,1693998228-147,"Wehntalerstrasse 38, 8157 Dielsdorf, ZH",5.5,120.0,0,2950.0,24.58,47.48212432861328,8.453387260437012,86,Dielsdorf,5966,1016.3543441227,31.847133758,4370.0,75514.0
579,1693998317-650,"Schulstrasse 5, 8157 Dielsdorf, ZH",3.0,73.0,0,1825.0,25.0,47.48201751708984,8.45481300354004,86,Dielsdorf,5966,1016.3543441227,31.847133758,4370.0,75514.0
580,1693998321-679,"Gumpenwiesenstr. 33, 8157 Dielsdorf, ZH",3.5,79.0,0,1650.0,20.89,47.47614288330078,8.456404685974123,86,Dielsdorf,5966,1016.3543441227,31.847133758,4370.0,75514.0
581,1693998344-812,"Regensbergstrasse 11, 8157 Dielsdorf, ZH",2.5,48.0,0,1680.0,35.0,47.48141860961913,8.451350212097168,86,Dielsdorf,5966,1016.3543441227,31.847133758,4370.0,75514.0
582,1693998373-944,"Sandbuckweg 7, 8157 Dielsdorf, ZH",4.5,81.0,0,2150.0,26.54,47.477298736572266,8.456282615661623,86,Dielsdorf,5966,1016.3543441227,31.847133758,4370.0,75514.0
583,1693998228-149,"Brunnenwiesenstrasse 15, 8105 Regensdorf, ZH",4.5,177.0,0,3970.0,22.43,47.42833709716797,8.48055934906006,96,Regensdorf,18540,1268.1258549932,35.5717367853,11126.0,72286.77269715
584,1693998233-174,"Loowiesenstrasse 41, 8106 Adlikon b. Regensdorf, ZH",3.5,95.0,0,2210.0,23.26,47.45358276367188,8.462523460388184,96,Regensdorf,18540,1268.1258549932,35.5717367853,11126.0,72286.77269715
585,1693998305-600,"Obstgartenstrasse 30, 8105 Regensdorf, ZH",3.0,54.0,0,1640.0,30.37,47.4283332824707,8.466853141784668,96,Regensdorf,18540,1268.1258549932,35.5717367853,11126.0,72286.77269715
586,1693998317-660,"Wehntalerstrasse 295, 8106 Adlikon b. Regensdorf, ZH",4.5,104.0,0,2500.0,24.04,47.448997497558594,8.466146469116213,96,Regensdorf,18540,1268.1258549932,35.5717367853,11126.0,72286.77269715
587,1693998317-662,"Rebrainstrasse 17, 8106 Adlikon b. Regensdorf, ZH",3.5,103.0,0,2235.0,21.7,47.44966506958008,8.466696739196777,96,Regensdorf,18540,1268.1258549932,35.5717367853,11126.0,72286.77269715
588,1693998364-910,"Hummelackerstr. 29, 8106 Adlikon b. Regensdorf, ZH",4.5,116.0,0,2050.0,17.67,47.45203399658203,8.464168548583984,96,Regensdorf,18540,1268.1258549932,35.5717367853,11126.0,72286.77269715
589,1693998377-972,"Loowiesenstrasse 41, 8106 Adlikon b. Regensdorf, ZH",4.5,114.0,0,2380.0,20.88,47.45358276367188,8.462523460388184,96,Regensdorf,18540,1268.1258549932,35.5717367853,11126.0,72286.77269715
590,1693998377-973,"Loowiesenstrasse 29, 8106 Adlikon b. Regensdorf, ZH",4.0,108.0,0,2310.0,21.39,47.45315933227539,8.463363647460938,96,Regensdorf,18540,1268.1258549932,35.5717367853,11126.0,72286.77269715
591,1693998228-150,"Dorfstrasse 10, 8181 Höri, ZH",4.5,104.0,0,2800.0,26.92,47.50333786010742,8.497507095336914,60,Höri,2872,599.5824634656,33.8788300836,1266.0,66330.861909175
592,1693998228-152,"Dorfstrasse 10, 8181 Höri, ZH",4.5,104.0,0,2500.0,24.04,47.50333786010742,8.497507095336914,60,Höri,2872,599.5824634656,33.8788300836,1266.0,66330.861909175
593,1693998247-280,"8181 Höri, ZH",4.5,100.0,0,1800.0,18.0,47.50917816162109,8.503972053527832,60,Höri,2872,599.5824634656,33.8788300836,1266.0,66330.861909175
594,1693998228-153,"Tannenstrasse 8, 8442 Hettlingen, ZH",4.5,120.0,0,2990.0,24.92,47.54757308959961,8.7159423828125,221,Hettlingen,3169,537.1186440678,9.0564846955,702.0,101569.72762646
595,1693998289-482,"Lärchenstrasse 6, 8442 Hettlingen, ZH",6.0,1633.0,0,3900.0,2.39,47.54783630371094,8.717198371887209,221,Hettlingen,3169,537.1186440678,9.0564846955,702.0,101569.72762646
596,1693998228-154,"Alte Obfelderstrasse 21, 8910 Affoltern am Albis, ZH",2.0,46.0,0,1420.0,30.87,47.275436401367195,8.445223808288574,2,Affoltern am Albis,12303,1161.7563739377,28.7003169959,6920.0,71059.805603202
597,1693998236-211,"zürichstrasse 157, 8910 Affoltern am Albis, ZH",3.0,70.0,0,1740.0,24.86,47.28336334228516,8.453010559082031,2,Affoltern am Albis,12303,1161.7563739377,28.7003169959,6920.0,71059.805603202
598,1693998272-386,"Alte Dorfstrasse 28, 8910 Affoltern am Albis, ZH",3.5,91.0,0,2670.0,29.34,47.27804946899414,8.454066276550295,2,Affoltern am Albis,12303,1161.7563739377,28.7003169959,6920.0,71059.805603202
599,1693998317-667,"Zürichstrasse 170, 8910 Affoltern am Albis, ZH",3.5,81.0,0,1900.0,23.46,47.28475570678711,8.453343391418459,2,Affoltern am Albis,12303,1161.7563739377,28.7003169959,6920.0,71059.805603202
600,1693998364-898,"Pfruendhofstrasse 54, 8910 Affoltern am Albis, ZH",3.5,80.0,0,2089.0,26.11,47.27677536010742,8.455918312072754,2,Affoltern am Albis,12303,1161.7563739377,28.7003169959,6920.0,71059.805603202
601,1693998377-963,"Pfruendhofstrasse 48, 8910 Affoltern am Albis, ZH",5.5,124.0,0,2769.0,22.33,47.276512145996094,8.45679759979248,2,Affoltern am Albis,12303,1161.7563739377,28.7003169959,6920.0,71059.805603202
602,1693998381-997,"Bungert 6, 8909 Zwillikon, ZH",2.5,54.0,0,1960.0,36.3,47.28745269775391,8.430000305175781,2,Affoltern am Albis,12303,1161.7563739377,28.7003169959,6920.0,71059.805603202
603,1693998381-1002,"Bungert 6, 8909 Zwillikon, ZH",2.5,80.0,0,2145.0,26.81,47.28745269775391,8.430000305175781,2,Affoltern am Albis,12303,1161.7563739377,28.7003169959,6920.0,71059.805603202
604,1693998228-157,"Rudolfingerstrasse 8, 8465 Wildensbuch, ZH",3.5,85.0,0,2900.0,34.12,47.65116882324219,8.675714492797852,40,Trüllikon,1061,110.9832635983,8.1998114986,309.0,71893.630573248
605,1693998309-606,"Winkel 1, 8466 Trüllikon, ZH",5.5,152.0,0,2150.0,14.14,47.637203216552734,8.69160556793213,40,Trüllikon,1061,110.9832635983,8.1998114986,309.0,71893.630573248
606,1693998228-160,"8615 Wermatswil, ZH",6.5,170.0,0,5500.0,32.35,47.362407684326165,8.747447967529299,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
607,1693998236-203,"Poststrasse, 8610 Uster, ZH",3.5,87.0,0,2450.0,28.16,47.34986877441406,8.718284606933594,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
608,1693998280-452,"8606 Nänikon, ZH",3.5,132.0,0,2580.0,19.55,47.37546920776367,8.690289497375488,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
609,1693998289-488,"Kanalweg 2, 8610 Uster, ZH",4.5,101.0,0,1911.0,18.92,47.345821380615234,8.726376533508303,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
610,1693998289-501,"Meierackerstr. 4, 8610 Uster, ZH",2.5,73.0,0,2150.0,29.45,47.36004257202149,8.716106414794922,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
611,1693998294-523,"Zeltweg 43, 8610 Uster, ZH",2.5,50.0,0,1410.0,28.2,47.349609375,8.708863258361816,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
612,1693998313-642,"Brunnenwiesenstr. 42, 8610 Uster, ZH",3.5,75.0,0,1846.0,24.61,47.35499954223633,8.716510772705078,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
613,1693998326-708,"Leubergstrasse 13, 8615 Wermatswil, ZH",3.5,124.0,0,3000.0,24.19,47.3623046875,8.742115020751953,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
614,1693998330-734,"Freiestrasse 15, 8610 Uster, ZH",3.5,88.0,0,2050.0,23.3,47.3487434387207,8.721585273742676,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
615,1693998330-737,"Stöcklerstrasse 2, 8610 Uster, ZH",3.5,78.0,0,1750.0,22.44,47.343692779541016,8.734594345092773,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
616,1693998335-762,"Wermatswilerstrasse 92, 8610 Uster, ZH",4.5,101.0,0,1900.0,18.81,47.35684967041016,8.730287551879885,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
617,1693998340-769,"Oberlandstrasse 106, 8610 Uster, ZH",3.5,83.0,0,2800.0,33.73,47.35125732421875,8.720507621765138,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
618,1693998344-806,"Im Lot 13, 8610 Uster, ZH",4.5,113.0,0,3520.0,31.15,47.348457336425774,8.711673736572266,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
619,1693998344-815,"Stöcklerstr. 8, 8610 Uster, ZH",2.0,49.0,0,1565.0,31.94,47.34269332885742,8.735127449035646,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
620,1693998354-845,"Seestrasse 78, 8610 Uster, ZH",4.5,101.0,0,3210.0,31.78,47.34431838989258,8.700759887695312,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
621,1693998360-867,"Stöcklerstr. 6, 8610 Uster, ZH",3.0,69.0,0,1770.0,25.65,47.3430824279785,8.734877586364746,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
622,1693998360-884,"Oberlandstr. 77, 8610 Uster, ZH",4.5,96.0,0,2245.0,23.39,47.354713439941406,8.715872764587402,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
623,1693998364-906,"Wilstrasse 19, 8610 Uster, ZH",3.5,66.0,0,1568.0,23.76,47.3484764099121,8.710393905639648,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
624,1693998369-931,"Brandgrubenstrasse 23, 8610 Uster, ZH",3.0,58.0,0,1630.0,28.1,47.35429382324219,8.710342407226562,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
625,1693998373-938,"Breitigasse 13, 8610 Uster, ZH",3.5,73.0,0,1850.0,25.34,47.344593048095696,8.735006332397463,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
626,1693998381-987,"Lorenweg 22, 8610 Uster, ZH",2.5,65.0,0,1810.0,27.85,47.35791397094727,8.709260940551758,198,Uster,35007,1228.7469287469,23.0096837775,17237.0,78620.738762795
639,1693998228-165,"Wybüelstrasse 16, 8702 Zollikon, ZH",3.5,100.0,1,5550.0,55.5,47.34372329711913,8.57780647277832,161,Zollikon,13067,1664.5859872612,26.0580087243,5764.0,164756.66931007
640,1693998236-205,"Alte Landstrasse, 8702 Zollikon, ZH",3.0,78.0,0,2800.0,35.9,47.34526824951172,8.569451332092285,161,Zollikon,13067,1664.5859872612,26.0580087243,5764.0,164756.66931007
641,1693998243-262,"Bühlstrasse 5, 8125 Zollikerberg, ZH",5.5,137.0,0,4414.0,32.22,47.3474235534668,8.605626106262209,161,Zollikon,13067,1664.5859872612,26.0580087243,5764.0,164756.66931007
642,1693998272-394,"Hinter Zünen 9, 8702 Zollikon, ZH",3.5,100.0,0,4950.0,49.5,47.341434478759766,8.575063705444336,161,Zollikon,13067,1664.5859872612,26.0580087243,5764.0,164756.66931007
643,1693998294-507,"Rietholzstr. 60, 8125 Zollikerberg, ZH",4.5,92.0,0,2590.0,28.15,47.34309387207031,8.59834384918213,161,Zollikon,13067,1664.5859872612,26.0580087243,5764.0,164756.66931007
644,1693998228-167,"Wilhofstrasse 4, 8332 Russikon, ZH",4.5,150.0,0,3435.0,22.9,47.39202117919922,8.775553703308105,178,Russikon,4393,308.7139845397,13.3166401093,1207.0,86142.668078348
645,1693998297-533,"Tobelacherweg 19, 8332 Rumlikon, ZH",5.5,146.0,0,2838.0,19.44,47.40826416015625,8.762492179870605,178,Russikon,4393,308.7139845397,13.3166401093,1207.0,86142.668078348
646,1693998297-546,"Dorfstrasse 20, 8332 Russikon, ZH",2.5,78.0,0,1560.0,20.0,47.40920639038086,8.760706901550295,178,Russikon,4393,308.7139845397,13.3166401093,1207.0,86142.668078348
647,1693998377-977,"Im Berg 8b, 8332 Russikon, ZH",4.5,97.0,0,2571.0,26.51,47.39666748046875,8.773603439331056,178,Russikon,4393,308.7139845397,13.3166401093,1207.0,86142.668078348
648,1693998233-171,"Landstrasse 28, 8450 Andelfingen, ZH",3.5,75.0,0,1740.0,23.2,47.59244155883789,8.679210662841799,30,Andelfingen,2247,333.3827893175,13.3511348465,1551.0,83329.591836735
649,1693998265-374,"Landstrasse 28, 8450 Andelfingen, ZH",3.5,75.0,0,1590.0,21.2,47.59244155883789,8.679210662841799,30,Andelfingen,2247,333.3827893175,13.3511348465,1551.0,83329.591836735
650,1693998330-723,"Thurweg 3, 8450 Andelfingen, ZH",3.5,95.0,0,2180.0,22.95,47.59724044799805,8.678853034973146,30,Andelfingen,2247,333.3827893175,13.3511348465,1551.0,83329.591836735
651,1693998233-173,"Bahnhofstrasse 83, 8245 Feuerthalen, ZH",3.5,69.0,0,1490.0,21.59,47.687747955322266,8.649845123291016,27,Feuerthalen,3614,1457.2580645161,22.4958494743,1165.0,71714.198286414
652,1693998256-321,"Rütenenweg 14, 8245 Feuerthalen, ZH",3.5,78.0,0,1630.0,20.9,47.68825149536133,8.642364501953127,27,Feuerthalen,3614,1457.2580645161,22.4958494743,1165.0,71714.198286414
653,1693998272-385,"Kirchweg 91, 8245 Feuerthalen, ZH",4.5,113.0,0,2370.0,20.97,47.68903732299805,8.649232864379885,27,Feuerthalen,3614,1457.2580645161,22.4958494743,1165.0,71714.198286414
654,1693998289-484,"Kirchstrasse 12, 8245 Feuerthalen, ZH",3.5,77.0,0,1370.0,17.79,47.69120407104492,8.637242317199709,27,Feuerthalen,3614,1457.2580645161,22.4958494743,1165.0,71714.198286414
655,1693998297-537,"Adlergasse 1, 8245 Feuerthalen, ZH",2.5,57.0,0,1300.0,22.81,47.693893432617195,8.64132022857666,27,Feuerthalen,3614,1457.2580645161,22.4958494743,1165.0,71714.198286414
656,1693998326-710,"Forenackerstrasse 6, 8246 Langwiesen, ZH",3.5,77.0,0,1424.0,18.49,47.6853141784668,8.654377937316896,27,Feuerthalen,3614,1457.2580645161,22.4958494743,1165.0,71714.198286414
657,1693998340-781,"Kirchweg 112, 8246 Langwiesen, ZH",4.5,99.0,0,1710.0,17.27,47.68610000610351,8.654781341552734,27,Feuerthalen,3614,1457.2580645161,22.4958494743,1165.0,71714.198286414
658,1693998233-180,"8421 Dättlikon, ZH",4.0,90.0,0,1480.0,16.44,47.52352142333984,8.610370635986328,215,Dättlikon,776,269.4444444444,8.2474226804,150.0,92979.50310559
659,1693998233-182,"8175 Windlach, ZH",4.5,107.0,0,2080.0,19.44,47.54396438598633,8.486028671264648,100,Stadel,2293,177.889837083,14.0863497601,497.0,73920.758483034
660,1693998236-199,"Buechenstrasse 14, 8174 Stadel b. Niederglatt, ZH",3.5,84.0,0,2015.0,23.99,47.53174209594727,8.465595245361328,100,Stadel,2293,177.889837083,14.0863497601,497.0,73920.758483034
661,1693998265-384,"Zelglistrasse 5a, 8175 Windlach, ZH",5.5,160.0,0,3500.0,21.88,47.537742614746094,8.467618942260742,100,Stadel,2293,177.889837083,14.0863497601,497.0,73920.758483034
662,1693998285-469,"8175 Windlach, ZH",4.5,160.0,0,2390.0,14.94,47.54396438598633,8.486028671264648,100,Stadel,2293,177.889837083,14.0863497601,497.0,73920.758483034
663,1693998233-187,"Ländischstrasse 132, 8706 Meilen, ZH",3.5,91.0,0,2500.0,27.47,47.27481460571289,8.62796688079834,156,Meilen,14335,1200.5862646566,23.1880013952,5910.0,130712.34911792
664,1693998252-302,"Obere Kirchgasse 8, 8706 Meilen, ZH",3.5,105.0,0,2500.0,23.81,47.271297454833984,8.641959190368652,156,Meilen,14335,1200.5862646566,23.1880013952,5910.0,130712.34911792
665,1693998297-532,"Seestrasse 807, 8706 Meilen, ZH",3.0,77.0,0,1920.0,24.94,47.26577377319336,8.653788566589355,156,Meilen,14335,1200.5862646566,23.1880013952,5910.0,130712.34911792
666,1693998233-188,"Sonnenbergstrasse 3, 8603 Schwerzenbach, ZH",4.5,122.0,0,2940.0,24.1,47.3838005065918,8.649947166442873,197,Schwerzenbach,5170,1973.2824427481,27.1373307544,2646.0,77981.566820276
667,1693998247-281,"8603 Schwerzenbach, ZH",4.5,122.0,0,2980.0,24.43,47.38341522216797,8.66242504119873,197,Schwerzenbach,5170,1973.2824427481,27.1373307544,2646.0,77981.566820276
