,type,id,lat,lon,brand,shop,addr:city,addr:housenumber,addr:postcode,geometry,index_right,bfs_name,bfs_number,pop,pop_dens,frg_pct,emp
157,node,6734792611,47.3953281,8.5183575,VOI Migros Partner,supermarket,Zürich,117,8037.0,POINT (8.5183575 47.3953281),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
158,node,6780925737,47.3586275,8.5856114,Aldi,supermarket,,,,POINT (8.5856114 47.3586275),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
159,node,6864319131,47.3782978,8.4939806,VOI Migros Partner,supermarket,Zürich,253,8047.0,POINT (8.4939806 47.3782978),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
160,node,7050614306,47.3788745,8.5594892,Denner,supermarket,,,,POINT (8.5594892 47.3788745),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
161,node,7085739339,47.3645244,8.5539732,Alnatura,supermarket,Zürich,20,8008.0,POINT (8.5539732 47.3645244),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
162,node,7128607034,47.3807898,8.5031983,,supermarket,,,,POINT (8.5031983 47.3807898),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
163,node,7128726985,47.3924303,8.5155148,Lidl,supermarket,Zürich,62,8005.0,POINT (8.5155148 47.3924303),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
164,node,7294728303,47.3765114,8.4973375,Denner,supermarket,,,,POINT (8.4973375 47.3765114),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
165,node,7403555052,47.3857952,8.4924667,Denner,supermarket,Zürich,621,8048.0,POINT (8.4924667 47.3857952),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
166,node,7591924440,47.4223194,8.4993196,Lidl,supermarket,Zürich,625,8046.0,POINT (8.4993196 47.4223194),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
167,node,7967239049,47.3922806,8.5055748,,supermarket,,,,POINT (8.5055748 47.3922806),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
168,node,8541239873,47.3874546,8.5173402,,supermarket,Zürich,10,8005.0,POINT (8.5173402 47.3874546),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
169,node,9937121173,47.4105796,8.5448639,,supermarket,,,,POINT (8.5448639 47.4105796),77,Zürich,261,420217,4778.9946548391,32.4584678868,491193.0
170,node,60271452,47.4066706,9.3054501,,supermarket,,,,POINT (9.3054501 47.4066706),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
171,node,276847742,47.4356824,9.3920818,Migros,supermarket,St. Gallen,29,9008.0,POINT (9.3920818 47.4356824),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
172,node,277251363,47.4081667,9.3049269,,supermarket,,,,POINT (9.3049269 47.4081667),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
173,node,445376406,47.426162,9.3770371,,supermarket,,6,,POINT (9.3770371 47.426162),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
174,node,660455574,47.4371841,9.4051513,Migros,supermarket,St. Gallen,249,9016.0,POINT (9.4051513 47.4371841),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
175,node,661094293,47.4370766,9.4048908,,supermarket,,,,POINT (9.4048908 47.4370766),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
176,node,794048748,47.4188513,9.3536615,,supermarket,,,,POINT (9.3536615 47.4188513),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
177,node,1003935154,47.402848,9.3367154,,supermarket,St. Gallen,2,9014.0,POINT (9.3367154 47.402848),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
178,node,1781699424,47.4242333,9.3744095,,supermarket,Sankt Gallen,48,9000.0,POINT (9.3744095 47.4242333),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
179,node,3303851166,47.421646,9.3716169,Denner,supermarket,,28,,POINT (9.3716169 47.421646),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
180,node,3303882792,47.4313942,9.3963374,Migros,supermarket,St.Gallen,150,9000.0,POINT (9.3963374 47.4313942),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
181,node,3468387906,47.41662,9.3818667,,supermarket,St. Gallen,82,9000.0,POINT (9.3818667 47.41662),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
182,node,4625456912,47.420499,9.3712098,,supermarket,,,,POINT (9.3712098 47.420499),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
183,node,5058547354,47.4252288,9.3780973,Migros,supermarket,St. Gallen,28,9000.0,POINT (9.3780973 47.4252288),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
184,node,5214936109,47.4100137,9.3351484,,supermarket,St. Gallen,159,9014.0,POINT (9.3351484 47.4100137),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
185,node,5214936110,47.4101208,9.3356097,Denner,supermarket,St. Gallen,157,9014.0,POINT (9.3356097 47.4101208),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
186,node,5371303423,47.4354964,9.3865985,,supermarket,,,,POINT (9.3865985 47.4354964),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
187,node,5371339321,47.435286,9.3862985,Migros,supermarket,,,,POINT (9.3862985 47.435286),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
188,node,5582222822,47.422221,9.3705595,Migros,supermarket,,,,POINT (9.3705595 47.422221),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
189,node,5839480820,47.4244441,9.3785995,,supermarket,St. Gallen,34,9000.0,POINT (9.3785995 47.4244441),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
190,node,5927318017,47.4117103,9.3394828,,supermarket,,122,,POINT (9.3394828 47.4117103),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
191,node,6041664355,47.4203635,9.3540033,,supermarket,,11,,POINT (9.3540033 47.4203635),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
192,node,8555112321,47.4219231,9.3698656,Aldi,supermarket,,,,POINT (9.3698656 47.4219231),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
193,node,8661923300,47.4307763,9.3947481,Denner,supermarket,,,,POINT (9.3947481 47.4307763),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
194,node,9460165617,47.4401181,9.3921658,,supermarket,,,,POINT (9.3921658 47.4401181),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
195,node,9768365705,47.4194581,9.3639665,,supermarket,,,,POINT (9.3639665 47.4194581),230,St. Gallen,3203,76090,1932.1990858304,31.4916546195,83411.0
196,node,70656485,47.4912535,8.733981,,supermarket,,,,POINT (8.733981 47.4912535),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
197,node,70656488,47.4918744,8.7064484,Migros,supermarket,Winterthur,102,8406.0,POINT (8.7064484 47.4918744),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
198,node,246533376,47.5189532,8.720071,Migros,supermarket,Winterthur,152,8400.0,POINT (8.720071 47.5189532),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
199,node,307366252,47.5084495,8.7178269,,supermarket,,,8400.0,POINT (8.7178269 47.5084495),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
200,node,412728339,47.5064492,8.7134152,,supermarket,Winterthur,59,8400.0,POINT (8.7134152 47.5064492),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
201,node,548918217,47.5066006,8.7130838,gazi,supermarket,,,,POINT (8.7130838 47.5066006),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
202,node,548919417,47.5068626,8.7122083,Migros,supermarket,Winterthur,71,8400.0,POINT (8.7122083 47.5068626),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
203,node,677194765,47.5032081,8.7521312,,supermarket,Winterthur,69,8404.0,POINT (8.7521312 47.5032081),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
204,node,706203439,47.5008483,8.7259378,,supermarket,Winterthur,8/12,8400.0,POINT (8.7259378 47.5008483),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
205,node,709022324,47.4984205,8.7291183,,supermarket,Winterthur,18,8400.0,POINT (8.7291183 47.4984205),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
206,node,1289140729,47.5021259,8.748357500000001,Denner,supermarket,,,,POINT (8.748357500000001 47.5021259),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
207,node,1328945987,47.485289,8.7627422,Migros,supermarket,Winterthur,40,8405.0,POINT (8.7627422 47.485289),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
208,node,1519474175,47.4851713,8.7631961,Denner,supermarket,Winterthur,40,8405.0,POINT (8.7631961 47.4851713),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
209,node,1865351817,47.4905839,8.7482381,,supermarket,,,,POINT (8.7482381 47.4905839),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
210,node,1937738037,47.4948121,8.7402716,Denner,supermarket,,,,POINT (8.7402716 47.4948121),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
211,node,2324730434,47.4948662,8.7127513,,supermarket,,,,POINT (8.7127513 47.4948662),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
212,node,3441033104,47.4999928,8.7329859,,supermarket,,,,POINT (8.7329859 47.4999928),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
213,node,3831772784,47.4991633,8.7211532,Migros,supermarket,Winterthur,3,8400.0,POINT (8.7211532 47.4991633),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
214,node,4058248551,47.5001167,8.73193,Migros,supermarket,Winterthur,31,8400.0,POINT (8.73193 47.5001167),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
215,node,4095400136,47.4988568,8.7203601,Denner,supermarket,,,,POINT (8.7203601 47.4988568),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
216,node,4095400178,47.5015473,8.7470512,,supermarket,Winterthur,77,8404.0,POINT (8.7470512 47.5015473),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
217,node,4095400190,47.4979013,8.7247563,ALDI,supermarket,Winterthur,2,8400.0,POINT (8.7247563 47.4979013),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
218,node,4109460421,47.5010099,8.7220782,,supermarket,Winterthur,14,8400.0,POINT (8.7220782 47.5010099),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
219,node,4125136758,47.5007321,8.7201688,,supermarket,Winterthur,6,8400.0,POINT (8.7201688 47.5007321),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
220,node,4189897383,47.4911,8.705538,,supermarket,Winterthur,120,8406.0,POINT (8.705538 47.4911),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
221,node,4209642918,47.4860898,8.7043465,,supermarket,Winterthur,10,8406.0,POINT (8.7043465 47.4860898),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
222,node,4379763119,47.4967387,8.7532306,Alnatura,supermarket,Winterthur,11,8400.0,POINT (8.7532306 47.4967387),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
223,node,4471606823,47.5037951,8.770855,,supermarket,,7,,POINT (8.770855 47.5037951),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
224,node,4471606841,47.5042286,8.7717306,Migros,supermarket,Winterthur,4,8409.0,POINT (8.7717306 47.5042286),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
225,node,4471606842,47.5040929,8.7718075,,supermarket,,,,POINT (8.7718075 47.5040929),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
226,node,4471606860,47.4959525,8.7498172,,supermarket,,,,POINT (8.7498172 47.4959525),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
227,node,4486137536,47.5188403,8.720844,,supermarket,,,,POINT (8.720844 47.5188403),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
228,node,4816412575,47.5107051,8.693819,Migros,supermarket,Winterthur,1,8408.0,POINT (8.693819 47.5107051),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
229,node,4859763175,47.4667571,8.7598016,,supermarket,,,,POINT (8.7598016 47.4667571),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
230,node,4978196565,47.4968011,8.7466073,,supermarket,Winterthur,24,8400.0,POINT (8.7466073 47.4968011),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
231,node,5109346570,47.4915347,8.7060667,,supermarket,,,,POINT (8.7060667 47.4915347),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
232,node,7380954145,47.499581,8.7207353,Alnatura,supermarket,,,,POINT (8.7207353 47.499581),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
233,node,7418113614,47.4953856,8.7582922,Coop,supermarket,Winterthur,19,8404.0,POINT (8.7582922 47.4953856),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
234,node,7685095602,47.496109,8.7506339,Migros-Outlet,supermarket,Winterthur,8,8404.0,POINT (8.7506339 47.496109),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
235,node,8519878942,47.5074367,8.7547051,,supermarket,Winterthur,167,8404.0,POINT (8.7547051 47.5074367),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
236,node,9040336565,47.4773426,8.6992966,Migros,supermarket,Winterthur,2,8406.0,POINT (8.6992966 47.4773426),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
237,node,9040336566,47.4774267,8.6993803,Denner,supermarket,Winterthur,2,8406.0,POINT (8.6993803 47.4774267),109,Winterthur,230,113173,1662.5973262818,24.535003932,73339.0
238,node,81321513,47.5329168,9.0664081,Landi,supermarket,,,,POINT (9.0664081 47.5329168),669,Affeltrangen,4711,2606,180.595980596,16.0399079048,1217.0
239,node,2423501713,47.5331546,9.0731753,,supermarket,,,,POINT (9.0731753 47.5331546),669,Affeltrangen,4711,2606,180.595980596,16.0399079048,1217.0
240,node,94635618,47.1820486,7.9825542,ALDI,supermarket,Schötz,5,6247.0,POINT (7.9825542 47.1820486),630,Schötz,1143,4530,296.6601178782,19.4039735099,1856.0
241,node,266644613,47.1688761,7.9926369,Coop,supermarket,Schötz,27,6247.0,POINT (7.9926369 47.1688761),630,Schötz,1143,4530,296.6601178782,19.4039735099,1856.0
242,node,95582038,47.0503853,9.0592144,,supermarket,,,,POINT (9.0592144 47.0503853),64,Glarus,1632,12511,120.669367284,27.4798177604,8434.0
243,node,1361427560,47.0681296,9.0585848,,supermarket,,,,POINT (9.0585848 47.0681296),64,Glarus,1632,12511,120.669367284,27.4798177604,8434.0
244,node,2026453689,47.0402075,9.0696542,Coop,supermarket,,,,POINT (9.0696542 47.0402075),64,Glarus,1632,12511,120.669367284,27.4798177604,8434.0
245,node,2026453690,47.0405887,9.071002,Migros,supermarket,Glarus,6,8750.0,POINT (9.071002 47.0405887),64,Glarus,1632,12511,120.669367284,27.4798177604,8434.0
246,node,4360523396,47.0407323,9.0707916,Denner,supermarket,,,,POINT (9.0707916 47.0407323),64,Glarus,1632,12511,120.669367284,27.4798177604,8434.0
247,node,9210644715,47.0414553,9.0707943,ALDI,supermarket,,,,POINT (9.0707943 47.0414553),64,Glarus,1632,12511,120.669367284,27.4798177604,8434.0
248,node,97995346,47.0947404,9.0745369,Spar,supermarket,Mollis,4,8753.0,POINT (9.0745369 47.0947404),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
249,node,573391524,47.0992068,9.0627749,,supermarket,Näfels,18,8752.0,POINT (9.0627749 47.0992068),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
250,node,778526197,47.1519273,9.0253534,,supermarket,,,,POINT (9.0253534 47.1519273),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
251,node,862942472,47.0924335,9.0585806,ALDI,supermarket,Näfels,54,8752.0,POINT (9.0585806 47.0924335),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
252,node,1774376850,47.0936368,9.0595708,Migros,supermarket,Näfels,44,8752.0,POINT (9.0595708 47.0936368),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
253,node,1785896622,47.1017641,9.0628481,,supermarket,Näfels,27,8752.0,POINT (9.0628481 47.1017641),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
254,node,1785896633,47.0982012,9.0635713,,supermarket,,29,8752.0,POINT (9.0635713 47.0982012),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
255,node,3294360996,47.1140231,9.0576758,,supermarket,,,,POINT (9.0576758 47.1140231),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
256,node,5028155745,47.1306563,9.0583731,Denner,supermarket,Niederurnen,7,8867.0,POINT (9.0583731 47.1306563),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
257,node,5483492229,47.1284712,9.055919,Migros,supermarket,Niederurnen,21,8867.0,POINT (9.055919 47.1284712),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
258,node,7389830917,47.150518,9.0204516,Denner,supermarket,Bilten,8,8865.0,POINT (9.0204516 47.150518),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
259,node,7711325934,47.1283889,9.0556246,Migros,supermarket,Niederurnen,21,8867.0,POINT (9.0556246 47.1283889),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
260,node,8769399225,47.1271859,9.0553323,Coop,supermarket,Niederurnen,16,8867.0,POINT (9.0553323 47.1271859),30,Glarus Nord,1630,18626,126.7161031363,25.4321915602,8749.0
261,node,112148390,47.4487722,8.2150751,,supermarket,,,,POINT (8.2150751 47.4487722),1108,Lupfig,4104,3141,371.7159763314,18.7519898122,2562.0
262,node,1072910460,47.4400546,8.2083483,Migros,supermarket,Lupfig,17,5242.0,POINT (8.2083483 47.4400546),1108,Lupfig,4104,3141,371.7159763314,18.7519898122,2562.0
263,node,1072912520,47.4401163,8.2068902,,supermarket,,10,5242.0,POINT (8.2068902 47.4401163),1108,Lupfig,4104,3141,371.7159763314,18.7519898122,2562.0
264,node,1072915164,47.4412766,8.2023895,,supermarket,,,,POINT (8.2023895 47.4412766),1108,Lupfig,4104,3141,371.7159763314,18.7519898122,2562.0
265,node,121994447,47.545863,7.5836046,Pam,supermarket,,,,POINT (7.5836046 47.545863),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
266,node,267761965,47.5510739,7.5804868,Coop,supermarket,,,,POINT (7.5804868 47.5510739),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
267,node,267762044,47.5501611,7.5784253,,supermarket,Basel,105,4054.0,POINT (7.5784253 47.5501611),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
268,node,274673564,47.5466265,7.5649976,Coop,supermarket,,,,POINT (7.5649976 47.5466265),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
269,node,364938620,47.5475478,7.5907574,,supermarket,,,,POINT (7.5907574 47.5475478),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
270,node,364939479,47.5517393,7.5945814,Coop,supermarket,,,,POINT (7.5945814 47.5517393),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
271,node,366139633,47.5526701,7.5927128,Migros,supermarket,Basel,24,4051.0,POINT (7.5927128 47.5526701),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
272,node,567445413,47.5526457,7.5882847,Spar,supermarket,,,,POINT (7.5882847 47.5526457),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
273,node,584796979,47.5560278,7.5813063,Migros,supermarket,Basel,27,4051.0,POINT (7.5813063 47.5560278),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
274,node,586261581,47.5653845,7.592214699999999,,supermarket,,,,POINT (7.592214699999999 47.5653845),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
275,node,661056247,47.5623042,7.5728438,Migros,supermarket,Basel,11,4055.0,POINT (7.5728438 47.5623042),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
276,node,697447471,47.5681849,7.5698764,,supermarket,Basel,1,4056.0,POINT (7.5698764 47.5681849),396,Basel,2701,173232,7263.3962264151,37.9554585758,185432.0
