type,id,lat,lon,brand,shop,addr:city,addr:housenumber,addr:postcode,opening_hours
node,346284268,47.1828876,9.4440042,,supermarket,,,,
node,346415580,47.2881909,8.8564883,,supermarket,Hadlikon,123,8340,
node,347682816,47.3691841,8.6441848,,supermarket,,,,
node,348826916,46.1671126,8.7959348,Denner,supermarket,,,,Mo-Fr 08:00-19:00; Sa 08:00-18:30
node,348830422,46.165649,8.795867,Migros,supermarket,,,,"Mo-We, Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-18:30"
node,352820359,47.1397861,7.3777006,,supermarket,,15,3294,
node,352860119,47.3701218,8.5200924,Migros,supermarket,Zürich,140,8003,Mo-Sa 07:30-21:00; PH off
node,353000720,47.3252981,8.4724139,,supermarket,Bonstetten,115,8906,"Mo-Fr 08:00-12:15,14:15-18:30; Sa 08:00-16:00; PH off"
node,354481720,46.1077139,7.9262613,Coop,supermarket,Saas-Fee,41,3906,Mo-Sa 08:00-18:30; Su 09:00-18:30
node,354543032,47.349994,8.7151342,Migros,supermarket,Uster,20,8610,Mo-Sa 08:00-20:00; PH off
node,354593876,46.3076473,7.4677237,Coop,supermarket,,,,
node,354837352,47.4634162,7.8135051,Coop,supermarket,,,,
node,354837353,47.4647799,7.8108024,,supermarket,,,,
node,355287954,46.3092958,7.4729474,Migros,supermarket,,32,3963,
node,355970085,46.5547433,6.5691567,,supermarket,Crissier,7,1023,Mo 09:00-19:30; Tu-Th 08:30-19:30; Fr 08:30-21:00; Sa 08:00-18:00
node,356051827,47.3936901,7.6203419,Coop,supermarket,,,,
node,357198361,46.4039727,8.1355456,Migros,supermarket,Fiesch,46,3984,Mo-Su 08:00-19:00
node,357276931,46.3146795,7.745207,Migros,supermarket,,,,
node,357276935,46.3150341,7.7442364,Coop,supermarket,,,,
node,357299653,46.2931375,7.8798335999999995,Migros,supermarket,,,,
node,357299658,46.292416,7.8802315,Coop,supermarket,Visp,1,3930,Mo-Fr 09:00-18:30; Sa 09:00-17:00; Su off
node,359504083,47.11373,7.8439423999999995,Coop,supermarket,,,,
node,359700173,46.7283941,9.5537087,Volg,supermarket,Lenzerheide,12,7078,Mo-Sa 07:00-19:00; Su 07:00-18:00
node,360417386,47.4225889,9.3178144,,supermarket,,,,
node,361210924,46.9229432,7.1117801,,supermarket,,,,
node,363639005,47.3149232,8.4696056,,supermarket,,,,Mo-Fr 08:00-20:00; Sa 08:00-19:00
node,363864636,46.9442368,10.3605736,,supermarket,,,,
node,364938620,47.5475478,7.5907574,,supermarket,,,,Mo-Sa 06:00-22:00; Su 07:30-22:00
node,364939479,47.5517393,7.5945814,Coop,supermarket,,,,
node,365340184,47.1274508,7.9971057,Coop,supermarket,Willisau,,6130,
node,365927561,46.9900582,6.9301393000000004,,supermarket,,,,"Mo-We,Fr 08:00-19:00; Th 08:00-20:00; Sa 08:00-18:00"
node,365929382,46.991927,6.9298682,Migros,supermarket,,,,"Mo-We,Fr 07:30-19:00; Th 07:30-20:00; Sa 07:30-18:00; PH off"
node,365931922,46.9951773,6.9441457,,supermarket,,,,
node,366031755,46.685805,7.6816337,Migros,supermarket,,,,
node,366033845,46.6895415,7.6756433,,supermarket,,,,
node,366139633,47.5526701,7.5927128,Migros,supermarket,Basel,24,4051,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off"
node,366489192,47.3895254,8.6925652,Volg,supermarket,,,,
node,366567982,47.1049609,6.8310325,Crai,supermarket,,,,
node,366931669,47.4105284,8.6455184,,supermarket,,,,
node,367085314,46.0284656,8.9674193,Coop,supermarket,,,,
node,367086655,46.0125914,8.9658805,Lidl,supermarket,,,,
node,367106026,46.0183513,8.958479,,supermarket,,,,Mo-Sa 08:00-19:00
node,367106039,46.0171708,8.95837,,supermarket,,,,
node,367106145,46.011489,8.9665646,Denner,supermarket,Viganello,3,6962,
node,367106206,46.0209646,8.9582111,,supermarket,,,,
node,368013311,47.2140067,8.0945231,,supermarket,Büron,1,6233,
node,370878589,47.472119,7.7594528,,supermarket,,7,,Mo-Su 07:30-20:00
node,371215417,46.9507635,7.3922189,,supermarket,,,,"Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 07:30-17:00; Su,PH closed"
node,371746671,47.1317185,7.2527476,Migros,supermarket,,,,Mo-Fr 08:00-20:00; Sa 08:00-17:00; Su off
node,372733751,47.3231907,8.5488182,Coop,supermarket,,,,
node,372802218,47.4826186,7.7360487,Migros,supermarket,Liestal,8,4410,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off"
node,373445779,46.6857033,7.6817483,Denner,supermarket,,,,
node,374188638,47.4913378,8.5039742,Coop,supermarket,,,,
node,374322535,47.1350027,8.6131199,Coop,supermarket,Oberägeri,15,6315,
node,375675552,46.1751296,7.5736497,,supermarket,,,,Mo-Su 08:00-19:00
node,375675710,46.1770036,7.5745359,,supermarket,,,,
node,384874978,46.999906,8.6089199,Denner,supermarket,Brunnen,19,6440,
node,385066179,47.458697,8.3289577,Coop,supermarket,,,,Mo-Sa 09:00-20:00
node,385102716,47.0829436,8.3436961,Coop,supermarket,Ebikon,,6030,
node,385235761,47.0559837,8.0703718,Migros,supermarket,Wolhusen,36,6110,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off"
node,385419846,47.0570842,6.7471082,Coop,supermarket,,2,,
node,385677189,46.8199334,7.3420602,,supermarket,,,,Mo-Th 08:00-19:00;Fr 08:00-20:00;Sa 07:30-17:00; Su off
node,386270747,47.253025,8.6957963,Migros,supermarket,Männedorf,262,8708,"Mo-Fr 08:00-20:00, Sa 07:30-18:00; PH off"
node,387473621,46.5339359,6.5666981,,supermarket,,,,Mo-Th 08:00-19:30; Fr 08:00-20:00; Sa 08:00-18:00
node,388474634,47.4628444,8.5258392,Coop,supermarket,,,,"Mo-Fr 09:00-20:00, Sa 08:00-18:00"
node,389761813,47.141122,8.430852,Spar,supermarket,,,,Mo-Tu 6:30-19:00; Fr 6:30-20:00; Sa 8:00-17:00; Su off
node,390507903,46.028183,7.1441742,Volg,supermarket,Orsières,24,1937,"Mo-Fr 06:00-18:45; Sa,Su 06:00-17:00"
node,391914330,46.9695403,9.6876381,Volg,supermarket,,,,
node,393982223,47.171496,8.5145777,Coop,supermarket,Zug,11,6300,
node,394039578,47.2534294,8.6922782,,supermarket,,,,Mo-Fr 05:45-19:15; Sa 08:00-16:00
node,394819083,47.5216609,7.6074542,Migros,supermarket,Münchenstein,2,4142,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-18:00
node,394819452,47.5211682,7.6072997,Coop,supermarket,,,,
node,401566773,47.3500998,8.345693,,supermarket,,,,Mo-Th 08:00-19:00;Fr 08:00-20:00;Sa 08:00-18:00;PH closed
node,401573864,47.35174,8.3485925,,supermarket,,,,Mo-Fr 08:00-20:00; Sa 07:30-18:00; PH closed
node,401590212,47.3526298,8.3496696,Migros,supermarket,Bremgarten AG,2,5620,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-18:00; PH off"
node,401622464,47.3465641,8.340373,,supermarket,,2,5620,"Mo-Fr 08:00-12:15,12:00-18:30; Sa 08:00-16:00"
node,404718572,47.0055069,7.1059604,,supermarket,,,,
node,406706788,47.2727211,8.3410133,Coop,supermarket,,,,
node,408487285,47.0179953,7.6604638,Coop,supermarket,,,,
node,408784934,47.5229716,8.7876518,Coop,supermarket,,,,Mo-Fr 07:30-19:00; Sa 07:30-18:00
node,409611229,47.0371783,7.6306859,Coop,supermarket,,,,
node,409618104,47.0569221,7.6293304,Coop,supermarket,Burgdorf,14,3400,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00
node,410336934,47.1779153,8.1262972,Coop,supermarket,Schenkon,,6214,
node,411085512,47.4465768,8.6490187,Volg,supermarket,,,,
node,411856639,47.461716,8.9985297,Denner,supermarket,Sirnach,6,8370,
node,412098233,47.3181934,7.8031331999999995,Coop,supermarket,,,,Mo-Fr 09:00-18:30; Th 09:00-21:00; Sa 08:00-18:00; PH off
node,412723858,46.4665237,6.8369592,,supermarket,,,,
node,412728339,47.5064492,8.7134152,,supermarket,Winterthur,59,8400,Mo-Sa 07:00-20:00
node,413334751,47.404782,8.5718792,,supermarket,Zürich,12,8051,Mo-Sa 06:30-21:00
node,413370657,46.2914021,7.8846901,,supermarket,,,,
node,413401527,47.4538454,7.736472,Coop,supermarket,,,,
node,413401528,47.4570259,7.743167,Migros,supermarket,Bubendorf,1,4416,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-18:00; PH off"
node,413401529,47.4567703,7.7432945,Denner,supermarket,,,,
node,413401530,47.4257626,7.7700992,,supermarket,,,,
node,413621232,47.0716759,8.3646444,Coop,supermarket,Adligenswil,3,6043,
node,415255849,46.1539555,8.9619063,Migros,supermarket,,,,
node,415732099,46.5342463,6.5648357,,supermarket,,,,Mo-Fr 08:00-20:00; Sa 08:00-18:00
node,417175664,46.0579776,8.9898631,,supermarket,Sonvico,2,6968,"Mo-Fr 08:00-12:00,15:00-18:00; Sa 8:00-12:00,14:00-17:00"
node,418184737,46.020007,8.9685519,,supermarket,,3,,"Mo-Fr 08:15-12:00,14:00-18:30; Sa 08:15-17:00"
node,418190173,47.1127297,9.2141071,Spar,supermarket,,,,Mo-Fr 06:30-18:30; Sa 06:30-15:00
node,419343408,46.7052019,8.8534271,Volg,supermarket,Disentis/Mustér,,7180,Mo-Sa 06:00-20:00; Su 08:00-18:00
node,419793494,46.9702809,9.4823108,,supermarket,,,,
node,419798192,46.9530162,9.4777558,,supermarket,,,7317,Tu-Sa 08:00-12:00
node,420706484,47.4097675,9.6246264,Coop,supermarket,,,,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00"
node,420847626,47.4031872,8.40575,ALDI,supermarket,Dietikon,5,8953,"Mo,Th,Sa 07:30-20:00; Tu-We,Fr 08:00-20:00; PH closed"
node,421617678,47.1362624,8.1920591,VOI Migros Partner,supermarket,Sempach,6,6204,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-17:00; PH off
node,422009089,47.0685566,7.6010356,Denner,supermarket,,,,
node,423342972,46.9885951,6.8911827,,supermarket,Peseux,1,2034,
node,423733980,47.5277297,7.64706,Coop,supermarket,,,,
node,423833253,46.990575,6.9297971,Coop,supermarket,,,,"Mo-We, Fr 07:30-19:00; Th 07:30-20:00; Sa 07:30-18:00"
node,426940056,46.4739467,7.13323,,supermarket,,,,Mo-Su 08:00-19:00
node,427050152,47.42204,8.4085612,,supermarket,,,,
node,427050153,47.4214003,8.4115391,VOI Migros Partner,supermarket,Geroldswil,26b,8954,"Mo-Fr 07:00-19:00, Sa 07:00-18:00; PH off"
node,427655235,46.930168,7.1226412,Migros,supermarket,,,,
node,427706514,47.4813558,8.4538601,Volg,supermarket,,,,Mo-Sa 06:00-21:00
node,427914141,47.1743497,8.0987534,,supermarket,Sursee,2,6210,"Mo-We 07:30-18:30; Th,Fr 07:30-20:00; Sa 07:30-16:00"
node,428149086,46.9863882,6.8891962,,supermarket,Peseux,6,2304,
node,428207859,46.482331,6.4570589,,supermarket,,,,
node,428208335,46.5474199,6.5531129,,supermarket,,,,
node,428895254,47.4058522,8.3975764,,supermarket,,,,Mo-Sa 08:00-20:00;PH closed
node,428997923,47.3916041,8.0459066,,supermarket,Aarau,17,5000,Mo-Fr 08:00-19:00; Th 08:00-20:00; Sa 08:00-18:00; Su off
node,429221823,47.4036741,8.4023845,,supermarket,,,,Mo-Sa 07:00-21:00;PH closed
node,429282986,47.189675,8.8965076,,supermarket,,,,Mo-Fr 07:00-19:30; Sa 07:00-19:00; PH closed
node,429360397,46.5389706,6.7308075,,supermarket,,,,
node,430050256,47.4399399,8.8441583,,supermarket,Turbenthal,2,8488,
node,430270006,46.963484,7.4818504,Aldi,supermarket,Ostermundigen,2,3072,Mo-Fr 08:00-20:00; Sa 08:00-17:00
node,430491495,47.5673871,9.0945335,,supermarket,,,,Mo-Fr 08:00-20:00; Sa 08:00-18:00
node,430491496,47.5673113,9.0945075,Migros,supermarket,Weinfelden,27-29,8570,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off"
node,430675300,47.4053709,8.0085923,Migros,supermarket,Erlinsbach AG,,5018,Mo-Fr 08:00-18:30; Sa 08:00-17:00
node,430766710,47.5109061,8.5941475,,supermarket,Embrach,138,8424,Mo-Fr 08:00-20:00; Sa 08:00-18:00;
node,430878647,47.3985221,8.0063041,Coop,supermarket,,,,"Mo-Fr 08:00-12:30,14:00-18:30; Sa 08:00-17:00"
node,432384166,46.6139086,6.5067094,Migros,supermarket,,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-18:00
node,433476445,46.6737437,9.6840034,,supermarket,,,,"Tu-Fr 08:00-12:15,14:00-18:30; Sa 08:00-12:15,13:30-17:00; Su,Mo,PH closed"
node,433905577,47.3203453,8.5218139,Denner,supermarket,Adliswil,52,8134,Mo-Fr 07:00-20:00; Sa 07:00-18:00; PH closed
node,434348269,46.1557134,8.7714078,Coop,supermarket,Ascona,,6612,Mo-Fr 08:00-19:00; Sa 08:00-18:30
node,434479694,46.0621377,8.9288412,Coop,supermarket,,,,
node,435502294,47.6478608,8.8742346,,supermarket,,,,
node,435567258,47.6906791,8.6465667,Coop,supermarket,,,,Mo-Sa 08:00-20:00
node,436571594,46.939394899999996,7.4369994,Coop,supermarket,,,,Mo-Fr 07:00-19:00; Sa 07:00-17:00; Su off; PH off
node,436612951,47.1177013,8.3918528,Coop,supermarket,Root,17,6037,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-16:00
node,438261303,46.955334,7.433628,Migros,supermarket,Bern,43,3012,"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off"
node,439155329,47.0990567,6.8258615,Denner,supermarket,La Chaux-de-Fonds,,2300,Mo-Fr 07:30-19:00; Sa 07:30-18:00
node,440600023,46.7035278,6.754352,Coop,supermarket,,,,
node,440675323,47.0474355,9.4407033,Coop,supermarket,,4,,Mo-Fr 07:00-19:00; Sa 08:00-17:00
node,440814822,47.4231267,8.4992903,Spar,supermarket,Zürich,634,8046,Mo-Sa 06:00-20:00
node,440853146,47.4977635,8.9535394,,supermarket,,,,
node,441943785,46.7993145,9.3977261,Denner,supermarket,,,,
node,442529869,47.2528641,7.6474764,Coop,supermarket,,15,,Mo-Fr 08:00-19:00; Sa 07:30-17:00; PH off
node,442702205,47.0778381,8.275256,Migros,supermarket,,,,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off"
node,445350477,47.4667218,9.4211675,Volg,supermarket,Mörschwil,17,9402,
node,445376406,47.426162,9.3770371,,supermarket,,6,,Mo-Fr 08:00-19:00; Th 08:00-20:00; Sa 08:00-17:00
node,445505361,47.3811497,8.6839028,Aldi,supermarket,Volketswil,51,8604,
node,447808467,46.2327452,6.112347,Migros,supermarket,,,,Mo-Su 08:00-21:00
node,448564067,47.5685953,8.5233655,Migros-Outlet,supermarket,Eglisau,1,8193,"Mo-Fr 09:00-20:00, Sa 08:00-18:00; PH off"
node,448941788,46.6344598,8.5963576,,supermarket,,,,Mo-Fr 07:30-19:00; Sa 07:30-18:00
node,449001826,47.3973132,8.616708599999999,Coop,supermarket,,,,Mo-Sa 07:30-21:00; PH closed
node,450211323,47.0411367,7.3792755,,supermarket,,,,Mo-Fr 07:00-19:00; Sa 07:00-17:00
node,450879978,47.2783381,8.4538088,Migros,supermarket,Affoltern am Albis,4,8910,Mo-Sa 08:00-20:00; PH off
node,451720086,47.3580599,8.5173007,Migros,supermarket,Zürich,65,8045,Mo-Sa 08:00-20:00; PH off
node,452160401,47.4115497,8.5280301,Spar,supermarket,Zürich,300,8050,Mo-Sa 06:00-20:00
node,452715384,47.4204198,8.5082174,Migros,supermarket,Zürich,21,8046,Mo-Sa 08:00-20:00; PH off
node,452715388,47.4199085,8.5080891,Denner,supermarket,Zürich,174,8046,Mo-Sa 08:00-20:00
node,453138896,47.5741296,8.2558575,Migros,supermarket,Döttingen,17,5312,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off"
node,453194414,47.5893536,8.2916965,Coop,supermarket,,,,
node,454026916,46.2331415,7.8704241,Migros,supermarket,,,,
node,454141500,46.9411222,7.4185719,VOI,supermarket,Bern,60,3008,Mo-Fr 07:00-20:00; Sa 08:00-17:00; PH off
node,454407650,47.0474968,9.4213126,,supermarket,,,,
node,456042193,47.3738183,9.4172877,Denner,supermarket,,,,
node,456364553,47.318895,8.419871,Volg,supermarket,Arni,3,8905,Mo-Sa 06:30-19:30
node,457133149,47.4105711,8.5430953,Migros,supermarket,Zürich,350-354,8050,Mo-Sa 08:00-20:00; PH off
node,457357597,47.4439104,8.7992573,Volg,supermarket,,,,
node,457555818,47.1284908,7.5585463,Migros,supermarket,Utzenstorf,39,3427,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off"
node,457957876,46.7810635,7.6338985,Migros,supermarket,,,,
node,459174385,47.5202225,7.6916191,Coop,supermarket,,,,
node,459828128,46.9560199,8.5150868,Volg,supermarket,,,,Mo-Sa 06:30-19:00; So 08:00 - 18:00
node,460025698,47.0705976,8.1968223,,supermarket,,,,
node,464534499,46.5148907,6.6327660999999996,Migros,supermarket,,,,
node,467165629,46.2503288,7.0137593,,supermarket,,,,
node,467165633,46.2529082,6.9490251,,supermarket,,,,
node,469241162,47.3054212,8.6843635,,supermarket,Hinteregg,175,8132,
node,469723663,47.6111515,8.7261239,Volg,supermarket,Ossingen,21,8475,Mo-Fr 07:00-19:00; Sa 07:00-17:00
node,469930575,47.3215196,8.757207,,supermarket,Bertschikon bei Gossau,6,8614,07:00-19:00; Th off; Su off; PH off
node,470217716,47.3847889,8.527125,Coop,supermarket,Zürich,48,8005,Mo-Sa 07:00-21:00
node,470223494,47.5994392,8.6832812,,supermarket,,,,Mo-Fr 07:00-19:00; Sa 07:00-17:00
node,470530802,47.1407504,7.2475359,,supermarket,,,,Mo-We 08:00-19:00; Th-Fr 08:00-20:00; Sa 08:00-17:00
node,471038991,47.4286522,8.685031,Migros,supermarket,Effretikon,,8307,"Mo-We 08:30-19:00, Th-Fr 08:30-20:00, Sa 08:00-18:00; PH off"
node,471042073,47.4269832,8.6923078,,supermarket,,16,,Mo-Fr 07:00-20:00; Sa 08:00-20:00
node,471042098,47.4284165,8.6856191,,supermarket,,5,,"Mo-We 08:30-19:00; Th, Fr 08:30-20:00; Sa 08:00-18:00"
node,471042111,47.4282324,8.6850257,,supermarket,,,,
node,471486102,47.0001023,6.9179791999999996,,supermarket,Neuchâtel,30,2000,"Lu-Me,Ve 7:30-19:00, Je 7:30-20:00, Sa 7:30-18:00, Di:8:30-13:00"
node,471582356,47.5355703,7.7322033999999995,Denner,supermarket,Kaiseraugst,58,4303,
node,472627966,47.2554228,8.6897575,,supermarket,,,,Mo-Sa 07:00-20:00
node,475204190,47.2408037,8.9199459,Coop,supermarket,Eschenbach,15,8733,
node,475204274,47.2404474,8.9230386,Denner,supermarket,Eschenbach SG,8,8733,
node,475204307,47.240999,8.9239856,Migros,supermarket,Eschenbach SG,12,8733,"Mo-Fr 07:30-19:00, Sa 07:30-17:00; PH off"
node,475341549,47.3610014,8.5067302,,supermarket,Zürich,3,8045,Mo-Sa 07:30-20:00
node,475366082,47.2233658,8.4612376,Volg,supermarket,,,,
node,476270685,46.4653415,6.8956121,Migros,supermarket,,,,
node,476554698,46.792585,9.8208079,Coop,supermarket,,,,Mo-Fr 08:00-20:00; Sa 08:00-18:00
node,476664629,46.4665796,6.8943173,Coop,supermarket,,,,
node,476682675,46.4678328,6.8379093,Denner,supermarket,,,,
node,476929504,47.1984105,9.2269502,,supermarket,Stein SG,,9655,24/7
node,477304227,47.2309613,7.5315814,,supermarket,,,,Mo-Fr 06:00-18:30; Sa 07:00-18:00
node,477523707,46.533698,6.5724099,,supermarket,Chavannes-près-Renens,6,,Mo-Th 08:00-20:00; Fr 08:00-21:00; Sa 08:00-18:00
node,479278569,47.0197466,7.4504452,,supermarket,,,,
node,479283559,47.0199856,7.4512598,Migros,supermarket,Münchenbuchsee,14,3053,"Mo-Fr 08:00-19:00, Sa 07:30-17:00; PH off"
node,479749016,47.0282494,7.6331999,ALDI,supermarket,Oberburg,16,3414,
node,480274029,47.3937084,8.5292465,Migros,supermarket,Zürich,3,8037,Mo-Sa 07:30-21:00; PH off
node,480357406,47.3988666,8.5326286,Denner,supermarket,Zürich,135,8057,Mo-Sa 08:00-20:00
node,481443886,47.3759665,8.4839506,,supermarket,Zürich,1,8047,Mo-Fr 08:00-20:00; Sa 08:00-18:00
node,482763774,47.4137334,8.5390336,ALDI,supermarket,Zürich,102,8050,Mo-Sa 08:00-20:00
node,484264459,46.1366511,7.6252054000000005,,supermarket,,,,
node,484264463,46.1359369,7.6253703999999995,,supermarket,,,,"Mo-Su 07:30-12:00, 14:00-18:30"
node,485804081,47.5572957,8.4359398,Volg,supermarket,Weiach,4,8187,
node,489771088,46.9422469,7.4531136,Migros,supermarket,Bern,18,3005,"Mo-Fr 08:00-20:00, Sa 08:00-17:00; PH off"
node,490962848,47.2677785,8.2605319,Volg,supermarket,Schongau,5,6288,Mo-Fr 07:00-18:30; Sa 07:30-17:00
node,493227251,46.5334101,8.3506262,Volg,supermarket,,,,
node,495167286,46.723836,6.531304,Migros,supermarket,,,,
node,496145119,46.967147,8.5848981,,supermarket,,,,Mo-Fr 06:30-19:00; Sa 06:30-17:00
node,497729458,47.6015825,9.0007105,Coop,supermarket,,,,Mo-Fr 08:00-19:00; Sa 08:00-18:00
node,497729467,47.6032029,9.0050386,Volg,supermarket,Müllheim Dorf,18,8555,Mo-Sa 06:00-21:00
node,499269376,46.2042764,6.15728,Denner,supermarket,,,,
node,500060387,47.5553188,7.7977519,Migros,supermarket,Rheinfelden,3,4310,"Mo-We 08:00-19:00, Th-Fr 08:00-20:00, Sa 07:30-18:00; PH off"
node,505817243,46.4706808,6.8807722,,supermarket,Saint-Légier-La Chiésaz,51b,1806,
node,506053167,46.8522999,9.5346368,Coop,supermarket,Chur,36,7000,Mo-Fr 08:00-20:00; Sa 08:00-18:00
node,506053168,46.8525288,9.53171,,supermarket,,,,Mo-Th 09:00-19:00; Fr 09:00-20:00; Sa 08:30-18:00
node,506065975,46.8516483,9.5275214,Migros,supermarket,Chur,28,7000,
node,506264173,47.4788173,8.999422,,supermarket,,,,Mo-Fr 08:00-18:30; Sa 08:00-17:00
node,506648228,47.0431572,8.3115279,Denner,supermarket,Luzern,16-18,6005,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00
node,506648661,47.0423384,8.3168248,Migros,supermarket,Luzern,66,6005,"Mo-Fr 07:00-19:00, Sa 07:00-17:00; PH off"
node,508690458,47.233920499999996,7.6552738,VOI Migros Partner,supermarket,Wangen an der Aare,14,3380,Mo-Fr 08:00-19:00;Sa 07:30-17:00
node,513898342,46.3126425,7.4807526,Denner,supermarket,,,,
node,514589840,46.9592975,7.4551531,Coop,supermarket,Bern,2,3014,"Mo-Fr 07:30-20:00, Sa 07:30-17:00"
node,515963223,47.4050955,8.4020814,Migros,supermarket,Dietikon,28,8953,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off"
node,519845852,47.230618,8.4864697,,supermarket,,,,
node,520504908,47.4395689,9.2674615,,supermarket,,,,
node,523303579,47.0637281,7.0966461,,supermarket,,,,
node,528141420,47.1235426,7.9947253,Migros,supermarket,Willisau,14,6130,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off"
node,528393203,46.0830161,6.9757216,Proxi,supermarket,,,,
node,529596135,46.7309407,6.530966,,supermarket,,,,
node,529952282,46.9369871,7.4750949,Migros,supermarket,Bern,1,3006,"Mo-Fr 08:00-20:00, Sa 08:00-17:00; PH off"
node,529971961,47.1731419,8.5183034,Migros,supermarket,Zug,22,6300,Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-17:00; PH off
node,529972279,47.1709854,8.5164346,Coop,supermarket,Zug,6,6300,
node,531435952,47.1406278,8.4271575,Coop,supermarket,Rotkreuz,8,6343,
node,533620614,47.3574037,9.2847714,,supermarket,,,,
node,534632457,46.9374546,7.4760187,,supermarket,Bern,20,3015,Mo-Fr 07:00-19:00; Sa 07:00-17:00
node,536500228,47.0591662,7.6208073,Migros,supermarket,Burgdorf,27,3400,Mo-We 08:00-19:00; Th 08:00-20:00; Fr 08:00-21:00; Sa 07:30-17:00; PH off
node,536500232,47.0590375,7.6227042,Coop,supermarket,,,,"Mo-Fr 08:00-20:00, Sa 08:00-17:00"
node,536500649,47.0588996,7.621776,,supermarket,,,,
node,536764783,46.9394084,7.4808596,,supermarket,Bern,15,3015,
node,536764788,46.9395786,7.4812674,Migros,supermarket,Bern,15,3015,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off"
node,537955670,46.9454179,7.4724026,,supermarket,,,,"Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00; Su,PH off"
node,537955675,46.9455422,7.4724059,,supermarket,,,,"Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00; Su,PH off"
node,538425501,46.9905345,6.9304103999999995,Aldi,supermarket,,,,
node,540597931,46.9613051,7.4529884,,supermarket,,,,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00; Su off
node,540757239,46.9657564,7.4636343,Migros,supermarket,Bern,71,3014,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off"
node,540988144,47.4693583,7.5955183,Coop,supermarket,Aesch,95,4147,"Mo-Fr 08:00-20:00, Sa 07:30-18:00"
node,540988152,47.4691204,7.5954926,Migros,supermarket,Aesch BL,95,4147,"Mo-Fr 08:00-20:00, Sa 07:30-18:00; PH off"
node,544246178,47.2941009,8.2442351,Migros,supermarket,Fahrwangen,12,5615,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off"
