web-scraper-order,address_raw,datetime,rooms,area,luxurious,price_per_m2,lat,lon
1693998360-879,"Ackerstr. 29, 8604 Volketswil, ZH",2023-09-06 15:10:34,4.5,107.0,0,22.38,47.38687515258789,8.667529106140137
1693998360-880,"Seidenstr. 20, 8600 Dübendorf, ZH",2023-09-06 15:10:34,2.0,66.0,0,25.0,47.40487289428711,8.60699462890625
1693998360-881,"Seidenstr. 16, 8600 Dübendorf, ZH",2023-09-06 15:10:34,3.5,105.0,0,22.86,47.4047966003418,8.606780052185059
1693998360-882,"Waldstrasse 15/17, 8046 Zürich, ZH",2023-09-06 15:10:34,3.5,70.0,0,25.5,,
1693998360-883,"Schaffhauserstrasse 6, 8400 Winterthur, ZH",2023-09-06 15:10:34,1.0,44.0,0,31.59,47.5035285949707,8.725122451782227
1693998360-884,"Oberlandstr. 77, 8610 Uster, ZH",2023-09-06 15:10:34,4.5,96.0,0,23.39,47.354713439941406,8.715872764587402
1693998360-885,"Bernerstrasse Süd 169, 8048 Zürich, ZH",2023-09-06 15:10:34,1.5,23.0,0,82.61,47.39453125,8.486136436462402
1693998360-886,"Bernerstrasse Süd 169, 8048 Zürich, ZH",2023-09-06 15:10:34,1.5,23.0,0,82.61,47.39453125,8.486136436462402
1693998360-887,"Bahnhofstr. 212, 8620 Wetzikon ZH, ZH",2023-09-06 15:10:34,2.5,65.0,0,23.77,47.32878112792969,8.80404281616211
1693998360-888,"Zurlindenstrasse 31, 8003 Zürich, ZH",2023-09-06 15:10:34,1.5,38.0,0,49.74,47.368438720703125,8.5217924118042
1693998364-889,"Sternenstrasse 16, 8002 Zürich, ZH",2023-09-06 15:10:34,4.0,135.0,0,33.63,47.36030197143555,8.533720016479492
1693998364-890,"Heerenschürlistrasse 1, 8051 Zürich, ZH",2023-09-06 15:10:34,3.5,92.0,0,31.92,47.40034866333008,8.590806007385254
1693998364-891,"Hegistr. 41e, 8404 Winterthur, ZH",2023-09-06 15:10:34,4.5,104.0,0,21.92,47.503929138183594,8.756109237670898
1693998364-892,"Hofwiesenstrasse 232, 8057 Zürich, ZH",2023-09-06 15:10:34,2.0,52.0,0,32.5,47.403907775878906,8.53702163696289
1693998364-893,"Schellerstrasse 23, 8620 Wetzikon ZH, ZH",2023-09-06 15:10:34,3.5,83.0,0,23.13,47.321720123291016,8.785868644714355
1693998364-894,"Feldstrasse 46, 8004 Zürich, ZH",2023-09-06 15:10:34,1.5,22.0,0,78.18,47.376285552978516,8.521571159362793
1693998364-895,"Einsiedlerstrasse 29, 8810 Horgen, ZH",2023-09-06 15:10:34,3.0,59.0,0,28.02,47.2673454284668,8.585040092468262
1693998364-896,"Langenmattstrasse 14, 8617 Mönchaltorf, ZH",2023-09-06 15:10:34,4.5,98.0,0,19.9,47.31597137451172,8.719728469848633
1693998364-897,"Eggbühlstrasse 26, 8050 Zürich, ZH",2023-09-06 15:10:34,2.5,63.0,0,46.03,47.41639709472656,8.542954444885254
1693998364-898,"Pfruendhofstrasse 54, 8910 Affoltern am Albis, ZH",2023-09-06 15:10:34,3.5,80.0,0,26.11,47.27677536010742,8.455918312072754
1693998364-899,"Weizackerstrasse 3, 8405 Winterthur, ZH",2023-09-06 15:10:34,2.5,75.0,0,26.53,47.47996520996094,8.766390800476074
1693998364-900,"Brandstr. 11b, 8340 Hinwil, ZH",2023-09-06 15:10:34,3.5,104.0,0,20.05,47.29561233520508,8.84046459197998
1693998364-901,"Goldschlägiplatz 1, 8952 Schlieren, ZH",2023-09-06 15:10:34,2.5,57.0,0,33.3,47.400306701660156,8.440872192382812
1693998364-902,"Vulkanstrasse 110a, 8048 Zürich, ZH",2023-09-06 15:10:34,2.5,61.0,0,38.85,47.39344024658203,8.485149383544922
1693998364-903,"Breitestrasse 9, 8427 Freienstein, ZH",2023-09-06 15:10:34,4.5,164.0,0,17.87,47.53303146362305,8.583894729614258
1693998364-904,"Am Pfisterhölzli 17, 8606 Greifensee, ZH",2023-09-06 15:10:34,5.0,94.0,0,19.79,47.36456298828125,8.690103530883789
1693998364-905,"Alte Poststr. 7, 8172 Niederglatt ZH, ZH",2023-09-06 15:10:34,5.5,170.0,0,17.41,47.49063491821289,8.5021390914917
1693998364-906,"Wilstrasse 19, 8610 Uster, ZH",2023-09-06 15:10:34,3.5,66.0,0,23.76,47.34847640991211,8.710393905639648
1693998364-907,"Aronenweg 11, 8618 Oetwil am See, ZH",2023-09-06 15:10:34,4.5,90.0,0,22.67,47.27605438232422,8.718195915222168
1693998364-908,"Länggenstrasse 18, 8184 Bachenbülach, ZH",2023-09-06 15:10:34,4.5,117.0,0,21.92,47.50402069091797,8.543021202087402
1693998364-909,"Else-Züblin-Strasse 77, 8404 Winterthur, ZH",2023-09-06 15:10:34,3.5,94.0,0,23.87,47.50312042236328,8.763753890991211
1693998364-910,"Hummelackerstr. 29, 8106 Adlikon b. Regensdorf, ZH",2023-09-06 15:10:34,4.5,116.0,0,17.67,47.45203399658203,8.464168548583984
1693998364-911,"Bauherrenstrasse 11, 8049 Zürich, ZH",2023-09-06 15:10:34,3.5,86.0,0,38.26,47.39942169189453,8.500960350036621
1693998364-912,"Feldweg 8, 8623 Wetzikon ZH, ZH",2023-09-06 15:10:34,3.0,63.0,0,26.98,47.331783294677734,8.807315826416016
1693998369-913,"Zollikerstrasse 164, 8008 Zürich, ZH",2023-09-06 15:10:34,2.5,70.0,0,42.71,47.35410690307617,8.561359405517578
1693998369-914,"Alte Dorfstrasse 17, 8487 Zell ZH, ZH",2023-09-06 15:10:34,3.5,70.0,0,26.5,47.44674301147461,8.823725700378418
1693998369-915,"Churfirstenstrasse 16, 8304 Wallisellen, ZH",2023-09-06 15:10:34,4.5,147.0,0,27.07,47.41055679321289,8.604314804077148
1693998369-916,"Feldistrasse 6, 8479 Altikon, ZH",2023-09-06 15:10:34,3.5,95.0,0,20.42,47.5733757019043,8.782827377319336
1693998369-918,"Dorfstrasse 89, 8805 Richterswil, ZH",2023-09-06 15:10:34,2.5,80.0,1,37.5,47.21140670776367,8.702977180480957
1693998369-919,"Oberalbis 10, 8915 Hausen am Albis, ZH",2023-09-06 15:10:34,5.5,175.0,0,21.26,47.252140045166016,8.53031063079834
1693998369-920,"Badenerstrasse 17a, 8104 Weiningen ZH, ZH",2023-09-06 15:10:34,3.5,80.0,0,22.75,47.41889572143555,8.432320594787598
1693998369-921,"Berninastrasse 57, 8057 Zürich, ZH",2023-09-06 15:10:34,3.5,100.0,0,32.5,47.40406036376953,8.545023918151855
1693998369-922,"8404 Reutlingen (Winterthur), ZH",2023-09-06 15:10:34,4.5,167.0,0,14.91,47.52051544189453,8.748947143554688
1693998369-923,"8907 Wettswil, ZH",2023-09-06 15:10:34,4.5,108.0,0,23.52,47.34062576293945,8.472490310668945
1693998369-924,"Anemonenstrasse 30, 8953 Dietikon, ZH",2023-09-06 15:10:34,4.5,125.0,0,26.4,47.394989013671875,8.402688980102539
1693998369-925,"Kreuzstrasse 11, 8180 Bülach, ZH",2023-09-06 15:10:34,4.5,116.0,0,27.5,47.51956558227539,8.541257858276367
1693998369-926,"Dorfstrasse 2, 8309 Nürensdorf, ZH",2023-09-06 15:10:34,6.5,863.0,0,5.21,47.45838928222656,8.638628959655762
1693998369-927,"Untere Zäune 20, 8001 Zürich, ZH",2023-09-06 15:10:34,3.5,80.0,0,39.38,47.37178421020508,8.545750617980957
1693998369-931,"Brandgrubenstrasse 23, 8610 Uster, ZH",2023-09-06 15:10:34,3.0,58.0,0,28.1,47.35429382324219,8.710342407226562
1693998369-932,"Hauptstrasse 1d, 8544 Attikon, ZH",2023-09-06 15:10:34,4.5,121.0,0,24.96,47.53608703613281,8.795804023742676
1693998369-933,"Lochäckerstrasse 12, 8302 Kloten, ZH",2023-09-06 15:10:34,2.5,56.0,0,42.32,47.444705963134766,8.590353012084961
1693998369-934,"Schulgutstrasse 4, 8953 Dietikon, ZH",2023-09-06 15:10:34,2.5,81.0,0,27.04,47.410518646240234,8.403814315795898
1693998369-935,"Baslerstrasse 77, 8048 Zürich, ZH",2023-09-06 15:10:34,4.0,101.0,0,41.38,47.386112213134766,8.496638298034668
1693998369-936,"Dienerstrasse 8, 8004 Zürich, ZH",2023-09-06 15:10:34,2.5,30.0,0,74.0,47.377655029296875,8.528881072998047
1693998373-937,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2023-09-06 15:10:34,2.5,56.0,0,32.14,47.30542755126953,8.768208503723145
1693998373-938,"Breitigasse 13, 8610 Uster, ZH",2023-09-06 15:10:34,3.5,73.0,0,25.34,47.3445930480957,8.735006332397461
1693998373-939,"Tödistrasse 5, 8620 Wetzikon ZH, ZH",2023-09-06 15:10:34,5.5,160.0,0,17.25,47.325843811035156,8.797143936157227
1693998373-940,"Hegistr. 41b, 8404 Winterthur, ZH",2023-09-06 15:10:34,4.5,105.0,0,22.76,47.5033073425293,8.75609016418457
1693998373-941,"Albisriederstrasse 278, 8047 Zürich, ZH",2023-09-06 15:10:34,5.5,135.0,0,27.07,47.377864837646484,8.491551399230957
1693998373-942,"Dorfstr. 17, 8906 Bonstetten, ZH",2023-09-06 15:10:34,4.5,104.0,0,19.76,47.31483459472656,8.469243049621582
1693998373-943,"Bahnstr. 92, 8193 Eglisau, ZH",2023-09-06 15:10:34,5.5,141.0,0,18.87,47.57445526123047,8.515942573547363
1693998373-944,"Sandbuckweg 7, 8157 Dielsdorf, ZH",2023-09-06 15:10:34,4.5,81.0,0,26.54,47.477298736572266,8.456282615661621
1693998373-945,"Caspar-Wüst-Strasse 57, 8052 Zürich, ZH",2023-09-06 15:10:34,2.0,53.0,0,30.79,47.43046951293945,8.542308807373047
1693998373-946,"Hohenklingenstrasse 45, 8049 Zürich, ZH",2023-09-06 15:10:34,4.5,120.0,0,29.58,47.40235137939453,8.490530014038086
1693998373-947,"Maxgubler strasse 22, 8103 Unterengstringen, ZH",2023-09-06 15:10:34,3.5,70.0,0,37.49,,
1693998373-948,"Oetenbachgasse 11, 8001 Zürich, ZH",2023-09-06 15:10:34,1.5,75.0,0,44.0,47.3739013671875,8.539582252502441
1693998373-949,"Dorfstrasse 21, 8352 Elsau, ZH",2023-09-06 15:10:34,2.5,67.0,0,24.63,47.50721740722656,8.80208969116211
1693998373-950,"Dorfstrasse 21, 8352 Elsau, ZH",2023-09-06 15:10:34,5.5,114.0,0,22.81,47.50721740722656,8.80208969116211
1693998373-951,"Ametsbergstrasse 1, 8625 Gossau ZH, ZH",2023-09-06 15:10:34,3.5,85.0,0,29.29,47.30434036254883,8.766789436340332
1693998373-952,"Santisstrasse 15, 8000 Zürich, ZH",2023-09-06 15:10:34,3.5,80.0,0,43.7,,
1693998373-953,"Tösstalstrasse 284, 8405 Winterthur, ZH",2023-09-06 15:10:34,3.5,88.0,0,20.11,47.48061752319336,8.763045310974121
1693998373-954,"Leutschenbachstrasse 40, 8050 Zürich, ZH",2023-09-06 15:10:34,2.5,59.0,0,39.32,47.41581344604492,8.554472923278809
1693998373-955,"Albisriederstrasse 181, 8047 Zürich, ZH",2023-09-06 15:10:34,2.5,56.0,0,30.18,47.377540588378906,8.498313903808594
1693998373-956,"Baslerstrasse 107, 8048 Zürich, ZH",2023-09-06 15:10:34,3.5,80.0,0,34.38,47.3875617980957,8.492484092712402
1693998373-959,"Rainstrasse 10, 8134 Adliswil, ZH",2023-09-06 15:10:34,4.5,124.0,0,28.95,47.32304763793945,8.51756763458252
1693998373-960,"Isikerstrasse 26, 8335 Hittnau, ZH",2023-09-06 15:10:34,4.5,130.0,0,18.46,47.370025634765625,8.819698333740234
1693998377-961,"Zugerstrasse 29, 8820 Wädenswil, ZH",2023-09-06 15:10:34,3.5,81.0,0,24.44,47.229732513427734,8.668779373168945
1693998377-962,"Kasernenstrasse 77 A, 8004 Zürich, ZH",2023-09-06 15:10:34,3.5,106.0,0,35.66,,
1693998377-963,"Pfruendhofstrasse 48, 8910 Affoltern am Albis, ZH",2023-09-06 15:10:34,5.5,124.0,0,22.33,47.276512145996094,8.45679759979248
1693998377-964,"Meier-Bosshard-Strasse 12, 8048 Zürich, ZH",2023-09-06 15:10:34,4.5,104.0,0,31.35,47.3892822265625,8.486002922058105
1693998377-965,"Neugutstrasse 26, 8102 Oberengstringen, ZH",2023-09-06 15:10:34,4.5,98.0,0,27.6,47.40811538696289,8.456278800964355
1693998377-966,"Eggbühlstrasse 9, 8050 Zürich, ZH",2023-09-06 15:10:34,2.5,71.0,0,34.15,47.41616439819336,8.544422149658203
1693998377-967,"Bachtelweg 2, 8132 Egg b. Zürich, ZH",2023-09-06 15:10:34,3.5,102.0,0,22.27,47.29775619506836,8.692445755004883
1693998377-968,"Wibichstrasse 33, 8037 Zürich, ZH",2023-09-06 15:10:34,2.5,73.0,0,39.32,47.39711380004883,8.529072761535645
1693998377-969,"Schärackerstrasse 25, 8330 Pfäffikon ZH, ZH",2023-09-06 15:10:34,4.5,95.0,0,21.47,47.371456146240234,8.778820991516113
1693998377-970,"Müllerstrasse 71, 8004 Zürich, ZH",2023-09-06 15:10:34,2.5,66.0,0,61.36,47.37608337402344,8.528377532958984
1693998377-972,"Loowiesenstrasse 41, 8106 Adlikon b. Regensdorf, ZH",2023-09-06 15:10:34,4.5,114.0,0,20.88,47.453582763671875,8.462523460388184
1693998377-973,"Loowiesenstrasse 29, 8106 Adlikon b. Regensdorf, ZH",2023-09-06 15:10:34,4.0,108.0,0,21.39,47.45315933227539,8.463363647460938
1693998377-974,"Max-Müller-Strasse 14, 8953 Dietikon, ZH",2023-09-06 15:10:34,2.5,57.0,0,25.79,47.397003173828125,8.413362503051758
1693998377-975,"Chlosterstrasse 53, 8103 Unterengstringen, ZH",2023-09-06 15:10:34,6.0,120.0,0,19.17,47.40848159790039,8.437463760375977
1693998377-976,"Pfingstweidstrasse 104C, 8005 Zürich, ZH",2023-09-06 15:10:34,2.5,68.0,0,38.82,47.39141845703125,8.50900936126709
1693998377-977,"Im Berg 8b, 8332 Russikon, ZH",2023-09-06 15:10:34,4.5,97.0,0,26.51,47.39666748046875,8.773603439331055
1693998377-978,"Hofackerstrasse 22, 8953 Dietikon, ZH",2023-09-06 15:10:34,3.0,69.0,0,25.36,47.396636962890625,8.413021087646484
1693998377-979,"Nussbaumstrasse 29, 8003 Zürich, ZH",2023-09-06 15:10:34,1.0,25.0,0,38.6,47.37076187133789,8.513245582580566
1693998377-980,"Ankerstrasse 114, 8004 Zürich, ZH",2023-09-06 15:10:34,3.5,78.0,0,60.9,47.37624740600586,8.528149604797363
1693998377-981,"Hofächerstrasse 25, 8907 Wettswil, ZH",2023-09-06 15:10:34,5.5,125.0,0,26.0,47.336544036865234,8.472710609436035
1693998377-982,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2023-09-06 15:10:34,2.5,58.0,0,29.31,47.30542755126953,8.768208503723145
1693998377-983,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2023-09-06 15:10:34,3.5,76.0,0,29.61,47.30542755126953,8.768208503723145
1693998377-984,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2023-09-06 15:10:34,2.5,58.0,0,33.62,47.30542755126953,8.768208503723145
1693998381-985,"Giessenstrasse 1, 8600 Dübendorf, ZH",2023-09-06 15:10:34,3.5,83.0,0,25.06,47.401527404785156,8.611455917358398
1693998381-986,"Lettenstrasse 29, 8408 Winterthur, ZH",2023-09-06 15:10:34,2.5,76.0,0,26.45,47.50551986694336,8.690683364868164
1693998381-987,"Lorenweg 22, 8610 Uster, ZH",2023-09-06 15:10:34,2.5,65.0,0,27.85,47.357913970947266,8.709260940551758
1693998381-988,"Sulzerallee 51, 8404 Winterthur, ZH",2023-09-06 15:10:34,2.5,58.0,0,27.95,47.50260543823242,8.762682914733887
1693998381-989,"Winzerhalde 99, 8049 Zürich, ZH",2023-09-06 15:10:34,2.5,70.0,0,33.07,47.40299987792969,8.483833312988281
1693998381-990,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2023-09-06 15:10:34,3.5,76.0,0,28.29,47.30542755126953,8.768208503723145
1693998381-991,"Katharina Sulzer Platz 2, 8400 Winterthur, ZH",2023-09-06 15:10:34,1.0,163.0,0,17.18,47.496612548828125,8.718550682067871
1693998381-992,"Giessen-Lab, 8600 Dübendorf, ZH",2023-09-06 15:10:34,2.5,65.0,0,31.54,,
1693998381-993,"Giessen-Lab, 8600 Dübendorf, ZH",2023-09-06 15:10:34,3.5,75.0,0,30.93,,
1693998381-995,"Eggbühlstrasse 9, 8050 Zürich, ZH",2023-09-06 15:10:34,2.5,73.0,0,35.14,47.41616439819336,8.544422149658203
1693998381-996,"Sulzerallee 51, 8404 Winterthur, ZH",2023-09-06 15:10:34,4.5,108.0,0,22.5,47.50260543823242,8.762682914733887
1693998381-997,"Bungert 6, 8909 Zwillikon, ZH",2023-09-06 15:10:34,2.5,54.0,0,36.3,47.287452697753906,8.430000305175781
1693998381-998,"Tösstalstrasse 12, 8492 Wila, ZH",2023-09-06 15:10:34,4.5,109.0,0,18.17,47.421207427978516,8.844902038574219
1693998381-999,"Murzlenstrasse 66, 8166 Niederweningen, ZH",2023-09-06 15:10:34,4.5,111.0,0,24.32,47.50932312011719,8.367630004882812
1693998381-1000,"Moosackerstrasse 5, 8405 Winterthur, ZH",2023-09-06 15:10:34,2.5,70.0,0,40.71,47.4783821105957,8.767664909362793
1693998381-1001,"Murzlenstrasse 66, 8166 Niederweningen, ZH",2023-09-06 15:10:34,4.5,111.0,0,25.23,47.50932312011719,8.367630004882812
1693998381-1002,"Bungert 6, 8909 Zwillikon, ZH",2023-09-06 15:10:34,2.5,80.0,0,26.81,47.287452697753906,8.430000305175781
1693998381-1003,"Ebnetstrasse 6, 8406 Winterthur, ZH",2023-09-06 15:10:34,1.5,30.0,0,71.67,47.49263000488281,8.710478782653809
1693998381-1004,"Hölderlinstrasse 12, 8032 Zürich, ZH",2023-09-06 15:10:34,3.5,82.0,0,34.51,47.366355895996094,8.564249038696289
1693998381-1005,"Hegifeldstrasse 70, 8404 Reutlingen (Winterthur), ZH",2023-09-06 15:10:34,4.0,73.0,0,23.47,,
1693998381-1006,"Holzmoosrütisteig 2b, 8820 Wädenswil, ZH",2023-09-06 15:10:34,4.5,110.0,1,31.82,47.234676361083984,8.651984214782715
1693998381-1007,"Vogelbuckstrasse 25, 8307 Effretikon, ZH",2023-09-06 15:10:34,3.0,68.0,0,24.26,47.43376159667969,8.684772491455078
1693998381-1008,"Maneggstrasse 83, 8041 Zürich, ZH",2023-09-06 15:10:34,4.5,114.0,0,28.61,47.33815002441406,8.519996643066406
