web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw,rooms,area,price,description_raw_len,text_raw_len,luxurious,moebliert,price_per_m2,area_cat,datetime
1693998261-356,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=28,"2,5 Zimmer, 81 m², CHF 2010.—","Mülibachstr. 52/Haus I, 8107 Buchs ZH, ZH",CHF 2010.—,«IHR NEUES ZUHAUSE»,"2,5 ZIMMER, 81 M², CHF 2010.—MÜLIBACHSTR. 52/HAUS I, 8107 BUCHS ZH, ZH«IHR NEUES ZUHAUSE»WIR VERMIETEN PER 01.12.2023 DIESE WUNDERSCHÖNE UND HELLE 2.5-ZIMMERWOHNUNG AN VERKEHRSBERUHIGTER LAGE.DIESE WOHNUNG HAT FOLGENDE VORZÜGE:- SCHLAFZIMMER MIT LAMINATBODEN- KÜCHE, BADEZIMMER UND WOHNZIMMER MIT PLATTENBODEN- HELLE KÜCHE MIT GLASKERAMIKHERD, GESCHIRRSPÜLER, BACKOFEN, KÜCHENINSEL UND VIEL STAURAUM- BADEZIMMER MIT WC, WASCHBECKEN, SPIEGELSCHRANK, DUSCHE UND EIGENEM WASCHTURM (WASCHMASCHINE UND TROCKNER)- PRAKTISCHE GARDEROBE IM EINGANGSBEREICH- SITZPLATZ FÜR GEMÜTLICHE SONNENSTUNDEN- SEPARATES KELLERABTEIL IM UNTERGESCHOSS- VELORAUM ANBIETER KONTAKTIERENKONTAKTIEREN",2.5,81.0,2010.0,19,672,0,0,24.81,50 - 99,2023-09-06 15:10:34
1693998261-357,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=28,"4,5 Zimmer, 113 m², CHF 2700.—","Schlosshofstrasse 19, 8400 Winterthur, ZH",CHF 2700.—,«WERK 3 - RUNDUM ATTRAKIV LEBEN IM 2. OBERGESCHOSS»,"4,5 ZIMMER, 113 M², CHF 2700.—SCHLOSSHOFSTRASSE 19, 8400 WINTERTHUR, ZH«WERK 3 - RUNDUM ATTRAKIV LEBEN IM 2. OBERGESCHOSS»HERZLICH WILLKOMMEN IM WERK 3. DAS GUT ERSCHLOSSENE SULZER-AREAL LIEGT IM BRÜHLBERG-QUARTIER, NAHE DEM EINKAUFSZENTRUM ""LOKWERK"". DAS STADTZENTRUM IST ZU FUSS UND PER BUSS SCHNELL ERREICHBAR, UND DIE NÄHE ZUR AUTOBAHNEINFAHRT ""TÖSS"" BRINGT MOTORISIERTEN BEWOHNERNEINE ZEITSPARENDE VERKEHRSANBINDUNG NACH ZÜRICH UND ZUM FLUGHAFEN. DAS WERK 3 BIETET VIEL RAUM FÜR INDIVIDUELLES WOHNEN. MIT ANDEREN WORTEN: HIER FINDEN SIE DIE NÖTIGE RUHE, FÜR DIE ERFÜLLUNG URBANER UND DOCH UNGESTÖRTER WOHNTRÄUME.DIE WOHNUNG IST MIT ALLEM AUSGESTATTET, WAS VON EINER Z",4.5,113.0,2700.0,51,672,0,0,23.89,100 - 500,2023-09-06 15:10:34
1693998261-358,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=28,"7,5 Zimmer, 200 m², CHF 4700.—","Bassersdorferstrasse 9, 8305 Dietlikon, ZH",CHF 4700.—,«7.5 ZIMMER-ATTIKAWOHNUNG ZU VERMIETEN»,"7,5 ZIMMER, 200 M², CHF 4700.—BASSERSDORFERSTRASSE 9, 8305 DIETLIKON, ZH«7.5 ZIMMER-ATTIKAWOHNUNG ZU VERMIETEN»AN DER BASSERSDORFERSTRASSE IN DIETLIKON VERMIETEN WIR PER 01. OKTOBER 2023 ODER NACH VEREINBARUNG EINE 7.5 ZIMMER-ATTIKAWOHNUNG.DER BEILIEGENDE GRUNDRISS ENTSPRICHT NICHT MEHR DEM AKTUELLEN ZUSTAND DER WOHNUNG, BITTE BEACHTEN SIE DIE HANDSCHRIFTLICHE ERGÄNZUNGEN. DIE WOHNUNG IM DACHGESCHOSS WURDE MIT DER WOHNUNG IM 1. STOCK ZUSAMMENGELEGT.IM 1. STOCK FINDEN SIE:ZWEI SCHLAFZIMMEROFFENER RAUM MIT EINBAUSCHRÄNKE1 BAD MIT BADEWANNE1 BAD MIT DUSCHE1 GROSSES SCHLAFZIMMER MIT ANSCHLIESSENDEM BALKONIM DACHGESCHOSS FINDEN SIE:ZWEI SCHLAFZIMMEREIN GROSS",7.5,200.0,4700.0,39,661,0,0,23.5,100 - 500,2023-09-06 15:10:34
1693998261-360,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=28,"5,5 Zimmer, 153 m², CHF 3059.—","Gernstrasse 32, 8409 Winterthur, ZH",CHF 3059.—,«WOHNEN MIT CHARME IN RIEGELBAU»,"5,5 ZIMMER, 153 M², CHF 3059.—GERNSTRASSE 32, 8409 WINTERTHUR, ZH«WOHNEN MIT CHARME IN RIEGELBAU»AB DEM 1. DEZEMBER 2023 VERMIETEN WIR DIESE TOLLE 5.5-ZIMMERWOHNUNG IM 1. OG MIT CA. 153M2 WOHNFLÄCHE.FOLGENDES ERWARTET SIE:-GROSSER WOHN-/ESSBEREICH MIT OFFENER KÜCHE-KÜCHE MIT GRANITABDECKUNG, GLASKERAMIKHERD, GESCHIRRSPÜLER UND STEAMER-EINGANGSBEREICH, WOHN-/ESSBEREICH/KÜCHE UND NASSZELLEN MIT PLATTENBÖDEN-4 SCHLAFZIMMER MIT PARKETTBODEN -CHEMINÉE-GROSSES BADEZIMMER MIT BADEWANNE, DUSCHE UND DOPPELWASCHTISCH-SEPARATES WC MIT DUSCHE-BALKON-EIGENES KELLERABTEIL-LIFT-WASCHKÜCHE ZUR MITBENÜTZUNG (WM/TB)* BEMERKUNG ZUM GRUNDRISSPLAN:KEINE GEWÄHR",5.5,153.0,3059.0,32,647,0,0,19.99,100 - 500,2023-09-06 15:10:34
1693998265-362,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"4,5 Zimmer, 99 m², CHF 2070.—","Nauenstrasse 42, 8632 Tann, ZH",CHF 2070.—,«FAMILIENFREUNDLICHE WOHNUNG»,"4,5 ZIMMER, 99 M², CHF 2070.—NAUENSTRASSE 42, 8632 TANN, ZH«FAMILIENFREUNDLICHE WOHNUNG»BESCHREIBUNG PER 01.10.2023 ODER NACH VEREINBARUNG VERMIETEN WIR DIESE 4.5-ZIMMER-WOHNUNG IM 1. OBERGESCHOSS. DIE FAMILIENFREUNDLICHE LIEGENSCHAFT BEFINDET SICH IN TANN. DIE ÖFFENTLICHEN VERKEHRSMITTEL MIT BUSHALTESTELLE UND S-BAHNHOF SIND SCHNELL ZU ERREICHEN. AUCH MIT DEM PRIVATEN VERKEHR IST TANN GUT ERSCHLOSSEN. SCHULEN, EINKAUFSMÖGLICHKEITEN, RESTAURANTS UND VIELES MEHR FINDET SICH IM DORF. DIE DETAILS ZUR WOHNUNG:- MODERNE KÜCHE MIT GRANITABDECKUNG, GROSSEM KÜHLSCHRANK MIT SEPARATEM GEFRIERER, GLASKERAMIKHERD, GESCHIRRSPÜLER UND STEINBODE",4.5,99.0,2070.0,29,638,0,0,20.91,50 - 99,2023-09-06 15:10:34
1693998265-363,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"4 Zimmer, 92 m², CHF 3495.—","Zurlindenstrasse, 8003 Zürich, ZH",CHF 3495.—,«APPARTEMENT ZÜRICH - 4 PIÈCES»,"4 ZIMMER, 92 M², CHF 3495.—ZURLINDENSTRASSE, 8003 ZÜRICH, ZH«APPARTEMENT ZÜRICH - 4 PIÈCES»SCHÖNE ALTBAUWOHNUNG IN ZÜRICH WIEDIKON (KREIS 3) - CHARME UND KOMFORT VEREINT! DU SUCHST EINE EINGERICHTETE WOHNUNG IN EINEM CHARMANTEN ALTBAU IN ZÜRICH? DANN IST DIESE WOHNUNG ZUR UNTERMIETE GENAU DAS RICHTIGE FÜR DICH! DIE WOHNUNG IST FÜR DEN ZEITRAUM VOM 15. NOVEMBER 2023 BIS ZUM 01. JUNI 2024 VERFÜGBAR. DIE LAGE DER WOHNUNG IST IDEAL - IN EINER BELIEBTEN UND GUT ANGEBUNDENEN GEGEND VON ZÜRICH. GESCHÄFTE DES TÄGLICHEN BEDARFS, RESTAURANTS, CAFÉS UND ÖFFENTLICHE VERKEHRSMITTEL BEFINDEN SICH IN UNMITTELBARER NÄHE UND SIND BEQUEM ZU FUSS ERREIC",4.0,92.0,3495.0,31,642,0,0,37.99,50 - 99,2023-09-06 15:10:34
1693998265-364,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"2 Zimmer, 53 m², CHF 2525.—","Seefeldstrasse, 8008 Zürich, ZH",CHF 2525.—,«APPARTEMENT ZÜRICH - 2 PIÈCES»,"2 ZIMMER, 53 M², CHF 2525.—SEEFELDSTRASSE, 8008 ZÜRICH, ZH«APPARTEMENT ZÜRICH - 2 PIÈCES»THE BEDROOM BOASTS A COMFORTABLE DOUBLE BOXSPRING BED THAT PROMISES A GOOD NIGHT'S SLEEP. THERE'S ALSO A BED SOFA IN THE LIVING ROOM THAT PROVIDES ADDITIONAL SPACE FOR GUESTS, MAKING THIS APARTMENT IDEAL FOR COUPLES, SMALL FAMILIES OR GROUPS OF FRIENDS. THE APARTMENT IS LOCATED JUST AROUND THE CORNER FROM THE FAMOUS OPERA HOUSE, BELLEVUE, AND STADELHOFEN, MAKING IT AN EXCELLENT BASE FOR EXPLORING THE CITY'S CULTURAL ATTRACTIONS. THE BEAUTIFUL LAKE ZÜRICH, SHOPPING CENTRES, AND PUBLIC TRANSPORT ARE JUST A SHORT WALK AWAY, GIVING YOU EASY ACCESS",2.0,53.0,2525.0,31,638,0,0,47.64,50 - 99,2023-09-06 15:10:34
1693998265-365,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"4,5 Zimmer, 140 m², CHF 9950.—","Gustav-Gull-Platz 4, 8004 Zürich, ZH",CHF 9950.—,«WELCOME TO ZURICH SKYLINE - 4.5 ZIMMERWOHNUNG MIT WEITBLICK»,"4,5 ZIMMER, 140 M², CHF 9950.—GUSTAV-GULL-PLATZ 4, 8004 ZÜRICH, ZH«WELCOME TO ZURICH SKYLINE - 4.5 ZIMMERWOHNUNG MIT WEITBLICK»",4.5,140.0,9950.0,61,127,0,0,71.07,100 - 500,2023-09-06 15:10:34
1693998265-366,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"4,5 Zimmer, 140 m², CHF 9170.—","Engweg 8, 8006 Zürich, ZH",CHF 9170.—,«A MODERNIST’S HOME: 2/3 SCHLAFZIMMER SERVICED APARTMENT IN DER CITY»,"4,5 ZIMMER, 140 M², CHF 9170.—ENGWEG 8, 8006 ZÜRICH, ZH«A MODERNIST’S HOME: 2/3 SCHLAFZIMMER SERVICED APARTMENT IN DER CITY»",4.5,140.0,9170.0,69,124,0,0,65.5,100 - 500,2023-09-06 15:10:34
1693998265-368,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"2,5 Zimmer, 75 m², CHF 6900.—","Zollikerstrasse 227, 8008 Zürich, ZH",CHF 6900.—,«2.5 ZIMMERWOHNUNG MIT SEESICHT UND GARTEN»,"2,5 ZIMMER, 75 M², CHF 6900.—ZOLLIKERSTRASSE 227, 8008 ZÜRICH, ZH«2.5 ZIMMERWOHNUNG MIT SEESICHT UND GARTEN»",2.5,75.0,6900.0,43,108,1,0,92.0,50 - 99,2023-09-06 15:10:34
1693998265-369,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"4,5 Zimmer, 115 m², CHF 8490.—","Gotthelfstrasse 41, 8003 Zürich, ZH",CHF 8490.—,«BRANDNEW & BLISSFUL: ATTIC 2-BEDROOM SERVICED APARTMENT WIEDIKON»,"4,5 ZIMMER, 115 M², CHF 8490.—GOTTHELFSTRASSE 41, 8003 ZÜRICH, ZH«BRANDNEW & BLISSFUL: ATTIC 2-BEDROOM SERVICED APARTMENT WIEDIKON»",4.5,115.0,8490.0,66,131,0,0,73.83,100 - 500,2023-09-06 15:10:34
1693998265-370,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"3,5 Zimmer, 85 m², CHF 2095.—","Albisstrasse 51, 8134 Adliswil, ZH",CHF 2095.—,«GROSSZÜGIGE 3.5-ZIMMERWOHNUNG MIT BLICK INS GRÜNE»,"3,5 ZIMMER, 85 M², CHF 2095.—ALBISSTRASSE 51, 8134 ADLISWIL, ZH«GROSSZÜGIGE 3.5-ZIMMERWOHNUNG MIT BLICK INS GRÜNE»PER 1. OKTOBER 2023 VERMIETEN WIR EINE WUNDERSCHÖNE UND VOR DREI JAHREN TOTALSANIERTE 3.5-ZIMMERWOHNUNG IM HOCHPARTERRE MIT BLICK INS GRÜNE. DIE WOHNUNG VERFÜGT ÜBER FOLGENDE BESONDERHEITEN:- HELLGRAUE KÜCHE MIT SCHWARZEN ABDECKUNGEN INKL. GESCHIRRSPÜLER- HELLES EICHENPARKETT- BADEZIMMER MIT GRAUEN NATURSTEINPLATTEN- GLASFASERANSCHLUSS- GERÄUMIGE ZIMMER- BALKON MIT SICHT INS GRÜNEDER ERSTE BESICHTIGUNGSTERMIN IST DER FOLGENDE:SAMSTAG, 02.09.2023 VOM 10.00 - 11.00BITTE BEI L. MÜLLER KLINGELN.FÜR WEITERE BESICHTIGUNGSTERMINE BITTEN WIR SIE DAS KO",3.5,85.0,2095.0,51,664,0,0,24.65,50 - 99,2023-09-06 15:10:34
1693998265-371,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"3,5 Zimmer, 88 m², CHF 2085.—","Möslistrasse 6, 8155 Niederhasli, ZH",CHF 2085.—,«GROSSZÜGIGE 3.5-ZIMMERWOHNUNG IM GRÜNEN»,"3,5 ZIMMER, 88 M², CHF 2085.—MÖSLISTRASSE 6, 8155 NIEDERHASLI, ZH«GROSSZÜGIGE 3.5-ZIMMERWOHNUNG IM GRÜNEN»PER 01.01.2024 VERMIETEN WIR DIESE GROSSZÜGIGE 3.5-ZIMMERWOHNUNG (88 M2) IM 2. OG IN DER ÜBERBAUUNG MÖSLI, WELCHE IM 2009 IM MINERGIE-STANDARD ERRICHTET WURDE.DIE WOHNUNG IST WIE FOLGT AUSGESTATTET:- SCHLAFZIMMER MIT PARKETT, RESTLICHE RÄUME MIT PLATTENBELAG- KÜCHE MIT GLASKERAMIK, BACKOFEN, GESCHIRRSPÜLER UND STEAMER- ZWEI NASSZELLEN (BAD/WC & SEP. WC)- GROSSZÜGIGE TERRASSE (CA. 18M2)- EINBAUSCHRÄNKE IM KORRIDORIHR EIGENES KELLERABTEIL BEFINDET SICH IM UG. DER TROCKNUNGSRAUM UND DIE WASCHKÜCHE STEHEN IHNEN ZUR MITBENÜTZUNG EBENFALLS IM UG ZUR",3.5,88.0,2085.0,41,655,0,0,23.69,50 - 99,2023-09-06 15:10:34
1693998265-372,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"3,5 Zimmer, 93 m², CHF 2180.—","Trichtenhauserstrasse 29, 8125 Zollikerberg, ZH",CHF 2180.—,«3.5-ZIMMERWOHNUNG IM GRÜNEN ZOLLIKERBERG»,"3,5 ZIMMER, 93 M², CHF 2180.—TRICHTENHAUSERSTRASSE 29, 8125 ZOLLIKERBERG, ZH«3.5-ZIMMERWOHNUNG IM GRÜNEN ZOLLIKERBERG»PER 16. OKTOBER 2023 VERMIETEN WIR DIESE SCHÖNE 3.5-ZIMMERWOHNUNG IM 9. OG.EINKAUFSMÖGLICHKEITEN UND ÖFFENTLICHE VERKEHRSMITTEL BEFINDEN SICH IN NÄCHSTER NÄHE.ZUSÄTZLICH BIETET DIE WOHNUNG WEITEREN KOMFORT:- PLATTEN IN KÜCHE, KORRIDOR UND BADEZIMMER- PARKETT IN SCHLAFZIMMER, WOHN- UND ESSZIMMER- GESCHIRRSPÜLER- EINBAUSCHRÄNKE IM KORRIDOR- BALKON- KELLERABTEILBESICHTIGUNGSTERMINE:FREITAG, 08.09.2023 VON 13.00 BIS 14.00 UHRBITTE BEI BUTZ KLINGELN. EINE VORANMELDUNG IST NICHT NOTWENDIG.FOTOS:ES KÖNNTE SICH UM VERGLEICHSFOTOS AUS DERSELBEN LIEGENSC",3.5,93.0,2180.0,42,668,0,0,23.44,50 - 99,2023-09-06 15:10:34
1693998265-373,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"2,5 Zimmer, 53 m², CHF 3730.—","Forchstrasse 84, 8008 Zürich, ZH",CHF 3730.—,«ERSTVERMIETUNG MODERNER 2.5 ZIMMER ATTIKAWOHNUNG»,"2,5 ZIMMER, 53 M², CHF 3730.—FORCHSTRASSE 84, 8008 ZÜRICH, ZH«ERSTVERMIETUNG MODERNER 2.5 ZIMMER ATTIKAWOHNUNG»ERSTVERMIETUNG ATTIKAWOHNUNG MIT DACHTERRASSE UND SCHÖNEM AUSBLICKWIR SIND AUF DER SUCHE NACH MIETER FÜR EINE ATTRAKTIVE ATTIKAWOHNUNGEN AN AUSSERGEWÖHNLICH ZENTRALER LAGE. DIE WOHNUNG IST NEU ERSTELLT UND PER 1.OKTOBER 2023 ODER NACH VEREINBARUNG VERFÜGBAR.DIE WOHNUNGEN ÜBERZEUGEN MIT FOLGENDEN BESONDERHEITEN:+ PARKETTBODEN IN DEN WOHN- UND SCHLAFRÄUMEN, DIE EIN ANGENEHMES WOHNGEFÜHL VERLEIHEN+ MODERNE, OFFENE UND HELLE KÜCHE MIT INDUKTIONSHERD, VIELE SCHRÄNKE UND STAURAUM+ BODENHEIZUNG+ GERÄUMIGES BADEZIMMER MIT PLATTENBODEN+ EIGENER WASCHTUR",2.5,53.0,3730.0,50,661,0,0,70.38,50 - 99,2023-09-06 15:10:34
1693998265-374,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"3,5 Zimmer, 75 m², CHF 1590.—","Landstrasse 28, 8450 Andelfingen, ZH",CHF 1590.—,«WOHNEN IM EHEMALIGEM BAUERNHAUS»,"3,5 ZIMMER, 75 M², CHF 1590.—LANDSTRASSE 28, 8450 ANDELFINGEN, ZH«WOHNEN IM EHEMALIGEM BAUERNHAUS»AB 1. OKTOBER ODER NACH VEREINBARUNG VERMIETEN WIR DIESE 3.5-ZIMMERWOHNUNG AN DER LANDSTRASSE 28 IN ANDELFINGEN.DIE WOHNUNG WURDE 2008 TEILWEISE SANIERT UND ÜBERZEUGT HEUTE MIT EINEM KOMFORTABLEN AUSBAUSTANDARD. NACHFOLGEND SIND EINIGE HIGHLIGHTS AUFGEFÜHRT:- WOHNUNG IST MIT KERAMIKPLATTEN UND LAMINATBÖDEN AUSGESTATTET - MODERNE KÜCHE MIT GLASKERAMIKHERD UND GESCHIRRSPÜLER- BADEZIMMER MIT BADEWANNE - PRIVATE WASCHMASCHINE IM UG KANN ÜBERNOMMEN WERDEN- DECKEN UND WÄNDE TEILWEISE MIT HOLZVERKLEIDUNGEN - BALKON- KOMPLETTE WOHNUNG WIRD NOCH NEU GES",3.5,75.0,1590.0,33,648,0,0,21.2,50 - 99,2023-09-06 15:10:34
1693998265-375,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"2,5 Zimmer, 60 m², CHF 1870.—","Pfarrhausweg 3, 8914 Aeugst am Albis, ZH",CHF 1870.—,"«NEUE 2.5-ZIMMER-DACHWOHNUNG MIT GEDECKTER LOGGIA, TOP AUSBAU UND HERRLICHER AUSSICHT»","2,5 ZIMMER, 60 M², CHF 1870.—PFARRHAUSWEG 3, 8914 AEUGST AM ALBIS, ZH«NEUE 2.5-ZIMMER-DACHWOHNUNG MIT GEDECKTER LOGGIA, TOP AUSBAU UND HERRLICHER AUSSICHT»BESICHTIGUNG OHNE VORANMELDUNG:MITTWOCH, DEN 06. SEPTEMBER 2023, UM 18.00 UHRZU VERMIETEN NACH VEREINBARUNG, EINE NEU AUSGEBAUTE 2.5-ZIMMER-DACHWOHNUNG MIT GEDECKTER LOGGIA VON 5 M2.DAS GANZE MIETOBJEKT IST MIT ELEGANTEM PARKETT (LANDHAUSDIELE GEÖLT) VERLEGT. DIE RAUMHÖHE BEWEGT SICH ZWISCHEN 2.4 M BIS 2.8 M.DAS WOHN- ESSZIMMER MIT OFFENER KÜCHE IST 24 M2 GROSS. VOM WOHNZIMMER GELANGT MAN AUF DIE LOGGIA MIT HERRLICHER WEITSICHT RICHTUNG RIGI UND ZUGERSEE. DIE KÜCHE MIT JEGLICHEM KOMFORT IST MIT WEISSEN FRONTEN AUSGESTATTET (KÜCHENABDECKUNG KUNS",2.5,60.0,1870.0,86,705,0,0,31.17,50 - 99,2023-09-06 15:10:34
1693998265-378,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"2,5 Zimmer, 70 m², CHF 3680.—","8304 Wallisellen, ZH",CHF 3680.—,"«HOCHWERTIG MÖBLIERT, AN EXZELLENTER LAGE»","2,5 ZIMMER, 70 M², CHF 3680.—8304 WALLISELLEN, ZH«HOCHWERTIG MÖBLIERT, AN EXZELLENTER LAGE»DIESE WUNDERSCHÖNE 2,5-ZIMMER-WOHNUNG IN WALLISELLEN IST IDEAL FÜR ALLE, DIE EIN MODERNES UND ZENTRAL GELEGENES ZUHAUSE SUCHEN. MIT EINER GROSSZÜGIGEN, MODERNEN KÜCHE, EINEM WINTERGARTEN MIT ATEMBERAUBENDER AUSSICHT UND EINEM TIEFGARAGENPARKPLATZ BIETET SIE ALLES, WAS DAS HERZ BEGEHRT. DIE WOHNUNG IST ZUDEM MODERN UND HOCHWERTIG MÖBLIERT, SODASS EINEM SOFORTIGEN EINZUG NICHTS IM WEGE STEHT. HIER FÜHLT MAN SICH EINFACH SOFORT ZU HAUSE.DIESES BETTERHOMES-ANGEBOT ZEICHNET SICH DURCH FOLGENDE VORTEILE AUS:- TIEFGARAGENPARKPLATZ- GROSSZÜGIGE UND MODANBIETER KONTAKTIERENKONTAKTIEREN",2.5,70.0,3680.0,42,674,0,1,52.57,50 - 99,2023-09-06 15:10:34
1693998265-379,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"4,5 Zimmer, 112 m², CHF 2495.—","Gumpenwisenstrasse 10, 8166 Niederweningen, ZH",CHF 2495.—,«CHARMANTE GARTENWOHNUNG»,"4,5 ZIMMER, 112 M², CHF 2495.—GUMPENWISENSTRASSE 10, 8166 NIEDERWENINGEN, ZH«CHARMANTE GARTENWOHNUNG»WIR VERMIETEN IM BELIEBTEN NIEDERWENINGEN, IN EINEM KLEINEN UND SEHR SYMPATHISCHEN MEHRFAMILIENHAUS, EINE SCHÖNE GARTENWOHNUNG IM HOCHWERTIGEN EIGENTUMSSTANDARD!FOLGENDE HIGHLIGHTS AUF EINEN BLICK:- SCHÖNE UND RUHIGE WOHNLAGE- IDYLLISCHER, PRIVATER GARTENSITZPLATZ- HOCHWERTIGER INNENAUSBAU- OFFENE, HELLE WOHNLANDSCHAFT- GROSSES BAD MIT ZUSÄTZLICHER DUSCHE- PRIVATE WM/TU IM KELLER- U.V.M.EIN PRIVATES KELLERABTEIL (14,3 M2) UND ZWEI EINSTELLPLÄTZE IN DER GEMEINSAMEN TIEFGARAGE À CHF 130.- PRO MONAT DÜRFEN AUCH NICHT FEHLEN.ÜBERZEUGEN SIE SICH SEL",4.5,112.0,2495.0,25,651,0,0,22.28,100 - 500,2023-09-06 15:10:34
1693998265-380,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"3 Zimmer, 63 m², CHF 1465.—","Schwyzerstr. 7, 8805 Richterswil, ZH",CHF 1465.—,«ZENTRAL GELEGENE WOHNUNG MIT BALKON 31.03.2024»,"3 ZIMMER, 63 M², CHF 1465.—SCHWYZERSTR. 7, 8805 RICHTERSWIL, ZH«ZENTRAL GELEGENE WOHNUNG MIT BALKON 31.03.2024»WIR VERMIETEN PER 01.11.2023 ODER NACH VEREINBARUNG DIESE SCHÖNE UND ZENTRAL GELEGENE WOHNUNG BEFRISTET BIS 31.03.2024 IN RICHTERSWIL.DIE 3-ZIMMERWOHNUNG ÜBERZEUGT MIT FOLGENDEN ANNEHMLICHKEITEN:GROSSZÜGIGER SCHLAF- UND WOHNRAUMBADEZIMMER UND KÜCHE MIT NOVILONPRAKTISCHE WANDSCHRÄNKE IM KORRIDORABGESCHLOSSENE KÜCHE MIT GLASKERAMIKHERDSONNIGER UND GEMÜTLICHER BALKONKELLERABTEILDIE BUSHALTESTELLE ""RICHTERSWIL, SCHWYZERSTRASSE"" MIT DIREKTER VERBINUNG ZUM BAHNHOF SAMSTAGERN UND RICHTERSWIL ERRIECHEN SIE IN NUR WENIGEN METERN. DER BANHOF RICHTERSWIL ANBIETER KONTAKTIERENKONTAKTIEREN",3.0,63.0,1465.0,48,694,0,0,23.25,50 - 99,2023-09-06 15:10:34
1693998265-381,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"4 Zimmer, 118 m², CHF 3240.—","Rain 1, 8630 Rüti ZH, ZH",CHF 3240.—,«GEMÜTLICHES 4-ZIMMER-REIHENHAUS IN ZENTRALER RÜTI-LAGE»,"4 ZIMMER, 118 M², CHF 3240.—RAIN 1, 8630 RÜTI ZH, ZH«GEMÜTLICHES 4-ZIMMER-REIHENHAUS IN ZENTRALER RÜTI-LAGE»INMITTEN DES BEGEHRTEN RÜTI ERWARTET SIE EIN ZAUBERHAFTES 4-ZIMMER-REIHENHAUS, DAS MODERNEN KOMFORT MIT EXZELLENTER ERREICHBARKEIT VEREINT. DER NOSTALGISCHE FLAIR DES ALTBAUS WURDE MEISTERHAFT RENOVIERT UND BIETET IHNEN EIN BEHAGLICHES ZUHAUSE MIT ZAHLREICHEN VORZÜGEN. DER ZUR VERFÜGUNG STEHENDE PARKPLATZ IM FREIEN LÄSST PARKPLATZSORGEN VERFLIEGEN UND STEHT IHNEN FÜR NUR 100.00 CHF MONATLICH ZUR VERFÜGUNG. DIE ZENTRALE LAGE ERMÖGLICHT IHNEN MÜHELOSE EINKAUFSBUMMEL, DA SICH GESCHÄFTE IN UNMITTELBARER NÄHE BEFINDEN. FÜR PENDLER SIND DIE ÖFFENTLIC",4.0,118.0,3240.0,56,658,0,0,27.46,100 - 500,2023-09-06 15:10:34
1693998265-382,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=27,"2 Zimmer, 48 m², CHF 2850.—","8153 Rümlang, ZH",CHF 2850.—,«BUSINESS APARTMENTS IN FLUHGHAFENNÄHE»,"2 ZIMMER, 48 M², CHF 2850.—8153 RÜMLANG, ZH«BUSINESS APARTMENTS IN FLUHGHAFENNÄHE»AN EXKLUSIVER LAGE IST EIN NEUES MEHRFAMILIENHAUS MIT 44 WOHNUNGEN, TANKSTELLE UND GEWERBEFLÄCHE ENTSTANDENPER SOFORT UND NACH VERFÜGBARKEIT VERMIETEN WIR DIESE MÖBLIERTEN APARTMENTS DER BESONDEREN ART - KOMFORTABEL UND SOFORT BEZUGSBEREIT. ERLEBEN SIE GEMÜTLICHES WOHNEN IM HERZEN VON RÜMLANG.IHRE NEUEN VIER WÄNDE ÜBERRASCHEN SIE MIT FOLGENDEN HIGHLIGHTS, WELCHE IM MIETPREIS INKLUSIVE SIND:+ SÄMTLICHE NEBENKOSTEN WIE STROM, WASSER, HEIZUNG + INTERNET VIA WLAN+ KOMPLETT AUSGESTATTETE KÜCHE MIT KÜHLSCHRANK UND INDUKTIONSHERD+ WASSERKOCHER, PFANNEANBIETER KONTAKTIERENKONTAKTIEREN",2.0,48.0,2850.0,39,665,0,0,59.38,0 - 49,2023-09-06 15:10:34
