web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1693998205-34","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","3,5 Zimmer, 86 m², CHF 1970.—","Hobelwerkweg 39a, 8404 Winterthur, ZH","CHF 1970.—","«Freie Wohnung im Hobelwerk»","3,5 Zimmer, 86 m², CHF 1970.—Hobelwerkweg 39a, 8404 Winterthur, ZH«Freie Wohnung im Hobelwerk»Die Baugenossenschaft mehr als wohnen realisiert auf einem ehemaligen Industrie-Areal in Oberwinterthur ein neues «Leuchtturmprojekt», das Hobelwerk. Auf rund 15'0000 Quadratmetern Land entstehen 5 Häuser mit mehr als 160 Wohnungen mit ganz verschiedenen Grössen und Zuschnitt. Dazu gibt es Gewerberäume und viele gemeinschaftlich genutzte Flächen. Neue Wohn- und Arbeitsformen werden, genauso wie Mitwirkung, Gemeinschaft und Nachhaltigkeit, gefördert. Viele weitere Informationen zur Genossenschaft und zum Projekt erhalten Sie unter www.hobelwerk-"
"1693998205-35","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","3,5 Zimmer, 71 m², CHF 1630.—","Hobelwerkweg 39a, 8404 Winterthur, ZH","CHF 1630.—","«Freie Wohnung im Hobelwerk»","3,5 Zimmer, 71 m², CHF 1630.—Hobelwerkweg 39a, 8404 Winterthur, ZH«Freie Wohnung im Hobelwerk»Die Baugenossenschaft mehr als wohnen realisiert auf einem ehemaligen Industrie-Areal in Oberwinterthur ein neues «Leuchtturmprojekt», das Hobelwerk. Auf rund 15'0000 Quadratmetern Land entstehen 5 Häuser mit mehr als 160 Wohnungen mit ganz verschiedenen Grössen und Zuschnitt. Dazu gibt es Gewerberäume und viele gemeinschaftlich genutzte Flächen. Neue Wohn- und Arbeitsformen werden, genauso wie Mitwirkung, Gemeinschaft und Nachhaltigkeit, gefördert. Viele weitere Informationen zur Genossenschaft und zum Projekt erhalten Sie unter www.hobelwerk-"
"1693998205-36","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","5,5 Zimmer, 192 m², CHF 4960.—","Albisriederstrasse 392a, 8047 Zürich, ZH","CHF 4960.—","«Liebhaberobjekt unter Denkmalpflege zu vermieten»","5,5 Zimmer, 192 m², CHF 4960.—Albisriederstrasse 392a, 8047 Zürich, ZH«Liebhaberobjekt unter Denkmalpflege zu vermieten»Wir vermieten nach Vereinbarung eine 5.5-Zimmer-Maisonettewohnung an zentraler und doch ruhiger Lage. Die Wohnung bietet folgende Annehmlichkeiten:Erdgeschoss:grosszügiger Eingangsbereich mit offenem Wohn/Esszimmer, Warmluft-Cheminée und angrenzender, offener KücheZimmer welches als Büro genutzt werden kannGästezimmer mit Einbauschränken Reduit mit Schrank und GestellenBadezimmer mit Dusche Obergeschoss:Diele mit Waschmaschine und Tumbler sowie kleiner KücheAusgang auf die grosse sonnige Terrasse von 68 m2Schlafzimmer mit EinbauschränkenBadezim"
"1693998205-37","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","5,5 Zimmer, 166 m², CHF 3500.—","Tisliacherstrasse 8, 8320 Fehraltorf, ZH","CHF 3500.—","«Exklusives Wohnparadies im Grünen - Willkommen zu Hause»","5,5 Zimmer, 166 m², CHF 3500.—Tisliacherstrasse 8, 8320 Fehraltorf, ZH«Exklusives Wohnparadies im Grünen - Willkommen zu Hause»Exklusive und einzigartige Wohnung in Doppeleinfamilienhaus mit Blick auf die Voralpen in gepflegtem und ruhigem Wohnquartier.Die Wohnung befindet sich auf einer Etage im 1. Stock. (Maisonette-Stil)- Bodenbeläge: hochwertiger Parkett- optimale Besonnung- Wintergarten mit Cheminée - Grosse Terrasse - Hohe Decke im Wohnzimmer (Stil Maisonette)- grosszügiges Badezimmer mit Platz für Fitnessgerät- 1 Zimmer mit Empore (Stehhöhe unten und oben)- grosse Kellerräume- Natur/Wald und Einkaufsmöglichkeiten in unmittelbarer Nähe- S-Bahn Anschluss in 12 Geh"
"1693998205-38","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","5,5 Zimmer, 232 m², CHF 8500.—","Buckwiesstrasse 12, 8700 Küsnacht ZH, ZH","CHF 8500.—","«Naturnahes Doppeleinfamilienhaus mit Garten und viel Platz zur Erholung»","5,5 Zimmer, 232 m², CHF 8500.—Buckwiesstrasse 12, 8700 Küsnacht ZH, ZH«Naturnahes Doppeleinfamilienhaus mit Garten und viel Platz zur Erholung»Willkommen in diesem renovierten Doppel-Einfamilienhaus, das eine perfekte Oase der Ruhe darstellt. Es ist nicht nur idyllisch und naturnah gelegen, mit Blick auf das malerische Küsnachter Tobel und teilweise sogar auf den See, sondern bietet auch großzügigen Platz im gemütlichen Garten mit Terrasse und Sitzplätzen. Dieses Haus mit 5-5 Zimmern gewährleistet angenehme Privatsphäre und ist nur im Bereich der Garage mit dem Nachbarhaus verbunden. Familien finden hier ein naturverbundenes Umfeld vor, das wie geschaffen ist für Kinder, die hier nach"
"1693998205-39","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","6,5 Zimmer, 300 m², CHF 11 500.—","Binzigerstrasse 52, 8707 Uetikon am See, ZH","CHF 11 500.—","«Villa mit Seesicht und Swimmingpool»","6,5 Zimmer, 300 m², CHF 11 500.—Binzigerstrasse 52, 8707 Uetikon am See, ZH«Villa mit Seesicht und Swimmingpool»Ein Wohngefühl wie aus einer anderen Welt. Diese 8-Zimmer-Villa mit Atelierhaus, Seesicht und Swimmingpool ist perfekt für anspruchsvolle Menschen mit Sinn für das Einzigartige.Der grosszügige Essbereich ist locker verbunden mit der Küche, die im Hintergrund einen extravaganten Akzent setzt. Hohe Decken und raumhohe Schiebefenster lassen das Licht von aussen in die Innenräume fliessen und rahmen gleichzeitig die von viel Grün gesäumte Sicht auf den Zürichsee ein. Der Wohnbereich lädt mit Cheminée zu wohliger Entspannung. Das Galeriegeschoss loc"
"1693998205-40","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","4,5 Zimmer, 124 m², CHF 2740.—","Hinterdorfstr. 4, 8315 Lindau, ZH","CHF 2740.—","«Maisonette-Wohnung im Dachgeschoss»","4,5 Zimmer, 124 m², CHF 2740.—Hinterdorfstr. 4, 8315 Lindau, ZH«Maisonette-Wohnung im Dachgeschoss»In der gepflegten Liegenschaft ""Lichtspiel"" vermieten wir dieses attraktive Objekt mit Balkon (Südseite). In sämtlichen Zimmern ist Parkettboden, in der Küche und den Nasszellen sind farblich abgestimmte Platten verlegt. Die grosszügig konzipierte Küche verfügt über Glaskeramikkochfeld, Geschirrspülmaschine, Kühlschrank mit separatem Gefrierfach und hochliegendem Backofen.Die Duschen (Dusche/WC und Bad/Dusche/WC) sind mit ästhetischen Glastrennwänden; die Waschbecken mit Unterbaumöbeln ausgestattet (auf den Fotos nicht ersichtlich).Waschraum mi"
"1693998205-41","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","3,5 Zimmer, 94 m², CHF 2350.—","Dübendorfstrasse 22, 8602 Wangen b. Dübendorf, ZH","CHF 2350.—","«Altersgerechte Mietwohnung mit Service»","3,5 Zimmer, 94 m², CHF 2350.—Dübendorfstrasse 22, 8602 Wangen b. Dübendorf, ZH«Altersgerechte Mietwohnung mit Service»Mietwohnungen ideal für Seniorinnen und SeniorenWir vermieten per 01. Oktober 2023 oder nach Vereinbarung eine 3.5-Zimmerwohnung im Grunderhuus in Wangen-Brüttisellen.Die Wohnung ist wie folgt ausgestattet: Küche mit Backofen, Glaskeramikkochfeld, Geschirrspüler und einem grossen KühlschrankSchlafzimmer mit ParkettWC mit begehbarer Dusche und einem grossen SpiegelschrankGarderobe im Eingangsbereichelektrische MarkisenKellerabteil im UGZur Mitbenützung steht eine grosse Waschküche mit zwei Trocknungsräumen zur Verfügung.Der möblierte Gemeinschaf"
"1693998205-42","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","7 Zimmer, 315 m², Preis auf Anfrage","Bahnhofstrasse 19a, 8803 Rüschlikon, ZH","Preis auf Anfrage","«Exklusiver Einfamilienhausteil: Wohnen am Zürichsee»","7 Zimmer, 315 m², Preis auf AnfrageBahnhofstrasse 19a, 8803 Rüschlikon, ZH«Exklusiver Einfamilienhausteil: Wohnen am Zürichsee»Entdecken Sie Ihr Traumhaus in Rüschlikon! Das im Jahr 1960 erstellte Wohnhaus wird aktuell gesamtheitlich erneuert, mit erneuerbaren Energien ausgestattet. Mit über 300m2 Wohnfläche bietet dieses Zuhause genügend Platz für Ihre ganze Familie. Genießen Sie die großzügige Terrasse und den traumhaften Garten, die zu entspannten Stunden im Freien einladen. Von hier aus können Sie eine atemberaubende Seesicht genießen, die Ihren Alltag mit einem Hauch von Luxus bereichert. Das Haus beeindruckt einerseits durch seine Lage, andererseits durch das gel"
"1693998205-43","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","4,5 Zimmer, 170 m², CHF 6600.—","Limmatstrasse 260, 8005 Zürich, ZH","CHF 6600.—","«Exklusiv! Grosszügig! Wohngenuss pur!»","4,5 Zimmer, 170 m², CHF 6600.—Limmatstrasse 260, 8005 Zürich, ZH«Exklusiv! Grosszügig! Wohngenuss pur!»"
"1693998205-44","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","3,5 Zimmer, 100 m², CHF 2080.—","Friedenweg 5, 8192 Glattfelden, ZH","CHF 2080.—","«Grosszügige 3.5-Zimmerwohnung im EG»","3,5 Zimmer, 100 m², CHF 2080.—Friedenweg 5, 8192 Glattfelden, ZH«Grosszügige 3.5-Zimmerwohnung im EG»BesichtigungstermineFür einen Besichtigungstermin melden Sie sich bitte telefonisch beim jetzigen Mieter: Herr Lauffer, 078 711 44 81Per 01.10.2023 vermieten wir folgende Wohnung:Die Wohnung verfügt über eine offene Küche mit Steamer, Backofen, Geschirrspüler, Induktionsherd usw., und Garderobenschränke im Entree. Zudem sind Waschmaschine und Tumbler vorhanden. Das ganze Haus ist rollstuhlgängig.Das Gebäude ist nach dem Minergie-Standard gebaut, dazu gehören nicht nur eine wirksame Dämmung und hochwertige Materialien, sondern auch Fenster mit D"
"1693998205-45","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","3,5 Zimmer, 80 m², CHF 2237.—","Niederglatterstrasse 21, 8155 Niederhasli, ZH","CHF 2237.—","«Charmante Wohnung mit traumhafter Terrasse»","3,5 Zimmer, 80 m², CHF 2237.—Niederglatterstrasse 21, 8155 Niederhasli, ZH«Charmante Wohnung mit traumhafter Terrasse»Wir vermieten an grüner Wohnlage diese moderne 3.5-Zimmerwohnung, welche Ihnen die folgenden Annehmlichkeiten bietet:- Wohn- und Schlafzimmer mit Parkettboden- moderne, abgeschlossene Küche mit separatem Essbereich- Geschirrspüler, Glaskeramikherd, Granitabdeckung- Bad/WC mit Plattenboden- separater Abstellraum in der Wohnung- Einbauschränke- grosse und sonnige Terrasse- Kellerabteil Bei den Bildern handelt es sich um Musterfotos, welche zur Veranschaulichung den Ausbaustandard darstellen. Die genaue Raumaufteilung können Sie dem angefügten GruAnbieter kontaktierenKontaktieren"
"1693998205-46","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","4,5 Zimmer, 160 m², CHF 3200.—","Marktgasse 17, 8400 Winterthur, ZH","CHF 3200.—","«Traumhaftes Wohnen in der Winterthurer Altstadt: Exklusive 4.5-Zimmer-Dachmaisonettewohnung»","4,5 Zimmer, 160 m², CHF 3200.—Marktgasse 17, 8400 Winterthur, ZH«Traumhaftes Wohnen in der Winterthurer Altstadt: Exklusive 4.5-Zimmer-Dachmaisonettewohnung»"
"1693998205-47","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","4 Zimmer, CHF 7249.—","Kurvenstrasse 8, 8006 Zürich, ZH","CHF 7249.—","«Exklusive 200m2 Maisonette-Wohnung mit Aussicht auf Zürich (kein Lift)»","4 Zimmer, CHF 7249.—Kurvenstrasse 8, 8006 Zürich, ZH«Exklusive 200m2 Maisonette-Wohnung mit Aussicht auf Zürich (kein Lift)»Wir vermieten per sofort oder nach Vereinbarung eine traumhafte 4.0-Maisonette-Wohnung in unmittelbarer Nähe des Zentrums.Die Wohnung verfügt über folgende Highlights:sonnige LageEntrée mit Einbauschrankgeräumige Küche, mit hochwertigen Geräte und viel Stauraumlichtdurchflutetes Wohnzimmer mit Zugang zum Balkonhelle Zimmer mit ParkettbödenDusche/Bad/WC mit direktem Zugang in das SchlafzimmerGäste WCWaschmaschine/Tumblerseparates KellerabteilDas Besondere:Diese Wohnung wurde von Frau Martinuzzi, eine preisgekrönte Interior Designerin, errichtet.Anbieter kontaktierenKontaktieren"
"1693998205-48","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=41","7,5 Zimmer, 210 m², CHF 4200.—","Goldistenstrasse 23, 8625 Gossau ZH, ZH","CHF 4200.—","«Freistehendes 7.5-Zimmer Einfamilienhaus mit Doppelgarage»","7,5 Zimmer, 210 m², CHF 4200.—Goldistenstrasse 23, 8625 Gossau ZH, ZH«Freistehendes 7.5-Zimmer Einfamilienhaus mit Doppelgarage»Beschreibung:Versuchungen sollte man nachgeben. Wer weiss ob sie wieder kommen, sagte schon Oscar Wilde.Geniessen Sie dieses gepflegte freistehende 7.5-Zimmer Einfamilienhaus mit Doppelgarage. Die Liegenschaft mit grosszügigem Garten und malerischer Weitsicht an sehr attraktiver Wohnlage im Züri-Oberland mit hervorragenden Verkehrsanbindungen in Richtung Wetzikon, Uster, Rapperswil, Zürich und Zürich-Flughafen wird Sie ins Staunen versetzen. Sie betreten das Schmuckstück durch das offene Entrée und gelangen in den grossen und offenen Bereich deAnbieter kontaktierenKontaktieren"
"1693998210-49","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=40","5,5 Zimmer, CHF 2348.—","Ghöchstrasse 26, 8498 Gibswil, ZH","CHF 2348.—","«Einfamilienhaus mitten auf dem Land»","5,5 Zimmer, CHF 2348.—Ghöchstrasse 26, 8498 Gibswil, ZH«Einfamilienhaus mitten auf dem Land»Die Lage dieses Einfamilienhauses ist einfach unschlagbar. Sie finden sich in einer ruhigen und familienfreundlichen Nachbarschaft wieder, umgeben von Grünflächen und Natur. Dennoch sind Geschäfte, Schulen und öffentliche Verkehrsmittel bequem erreichbar, sodass Sie die perfekte Balance zwischen Ruhe und Urbanität genießen können.Zudem überzeugt das Einfamillienhaus mit folgenden Vorzügen:  Grosszügiges Wohnzimmer mit viel Tageslicht und CheminéeHelle Küche mit hochwertigen Geräten und viel StauraumGemütlicher Essbereich für gesellige Mahlzeite"
"1693998210-50","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=40","2,5 Zimmer, 78 m², CHF 2750.—","8152 Glattpark (Opfikon), ZH","CHF 2750.—","«MÖBLIERT, TEMPORÄR: 2½ ZI-WOHNUNG IN GLATTPARK (OPFIKON)»","2,5 Zimmer, 78 m², CHF 2750.—8152 Glattpark (Opfikon), ZH«MÖBLIERT, TEMPORÄR: 2½ ZI-WOHNUNG IN GLATTPARK (OPFIKON)»MIETDAUER ab 1. November 2023 bis 31. Januar 2024 (mind. 2 Monate) Geräumiges, modernes Apartment mit 1 Schlafzimmer und 1 Badezimmer in wunderschöner Nachbarschaft. 15 Minuten vom Flughafen, 30 Minuten vom Stadtzentrum von Zürich entfernt. 2 Minuten zu Fuß von der Straßenbahnhaltestelle Fernsehstudio entfernt, 78m², im 3. Stock, mit Lift, 2 Balkone, Öffentliche Parkplätze in der Nähe. Inkl. Heizung, Strom, Wasser, Internet, TV (inkl. Anschluss und Abo), ... Weitere Infos, Fragen & Besichtigen: ums.ch/angebots-detail/60393/English: ums.ch/offer"
"1693998210-51","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=40","4,5 Zimmer, 107 m², CHF 1900.—","Hofackerstrasse 5, 8422 Pfungen, ZH","CHF 1900.—","«Gemütliche 4.5-Zimmer-Wohnung mit einem sonnigen Balkon»","4,5 Zimmer, 107 m², CHF 1900.—Hofackerstrasse 5, 8422 Pfungen, ZH«Gemütliche 4.5-Zimmer-Wohnung mit einem sonnigen Balkon»Einen Besichtigungstermin dürfen Sie direkt mit Frau Strübi, Mobile 079 913 19 94 von 14.00 bis 17.00 Uhr vereinbaren.Nach Vereinbarung vermieten wir diese helle und geräumige 4.5-Zimmer-Wohnung im 2. Obergeschoss.Die Wohnung überzeugt durch:helle Räumlichkeiten mit viel TageslichtPraktische EinbauschränkeParkettboden im Wohn- und EingangsbereichLaminatboden in den ZimmernPlattenboden in der Küche und in den NasszellenBalkon vorhandenZusätzlich steht Ihnen ein Kellerabteil zur Alleinbenützung zur Verfügung. Ein Waschraum sowie ein Veloraum steh"
