web-scrape,address_ra,datetime,rooms,area,luxurious,price_per_,lat,lon,UUID,DATUM_AEND,DATUM_ERST,ERSTELL_J,ERSTELL_M,REVISION_J,REVISION_M,GRUND_AEND,HERKUNFT,HERKUNFT_J,HERKUNFT_M,OBJEKTART,BEZIRKSNUM,SEE_FLAECH,REVISION_Q,NAME,KANTONSNUM,ICC,EINWOHNERZ,BFS_NUMMER,GEM_TEIL,GEM_FLAECH,SHN
1693998214-94,"8704 Herrliberg, ZH",2023/09/06 15:10:34.000,1.000000000000000,18.000000000000000,"0",63.890000000000001,47.287422180175781,8.617650032043459,{CB5B679B-6120-4CF5-8ADC-547242C0DBD9},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Herrliberg,"1",CH,"6391","152","0",899.000000000000000,CH01070152
1693998214-95,"Mülibachstrasse 9, 8805 Richterswil, ZH",2023/09/06 15:10:34.000,3.500000000000000,105.000000000000000,"1",32.479999999999997,47.203746795654297,8.705288887023926,{CB7EA0DD-6122-4339-959E-FE2AC1322FFC},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Richterswil,"1",CH,"13513","138","0",753.000000000000000,CH01060138
1693998214-96,"Rauchackerstrasse 48, 8102 Oberengstringen, ZH",2023/09/06 15:10:34.000,1.000000000000000,25.000000000000000,"0",51.600000000000001,47.409721374511719,8.456247329711914,{8C84441E-1886-4446-B97E-436C8D288DEF},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Oberengstringen,"1",CH,"6600","245","0",215.000000000000000,CH01110245
1693998219-97,"Dättlikonerstrasse 4, 8422 Pfungen, ZH",2023/09/06 15:10:34.000,2.500000000000000,86.000000000000000,"0",28.600000000000001,47.517913818359375,8.638660430908203,{13093797-7D96-4F72-9B79-0C3FD3481027},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Pfungen,"1",CH,"3845","224","0",499.000000000000000,CH01100224
1693998219-98,"Hagenbuchstrasse 29, 8192 Zweidlen, ZH",2023/09/06 15:10:34.000,3.500000000000000,96.000000000000000,"0",23.960000000000001,47.570011138916016,8.469552993774414,{6C5D79A2-E27D-48B5-AD7C-8549DF85F05E},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Glattfelden,"1",CH,"5200","58","1",1229.000000000000000,CH01030058
1693998219-114,"Forchstrasse 84, 8008 Zürich, ZH",2023/09/06 15:10:34.000,2.000000000000000,62.000000000000000,"0",47.899999999999999,47.362068176269531,8.559245109558105,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998219-115,"Heiselstrasse 89, 8155 Niederhasli, ZH",2023/09/06 15:10:34.000,2.500000000000000,57.000000000000000,"0",24.039999999999999,47.483543395996094,8.496526718139648,{A25BC498-E3D0-46FB-BE11-E532EC8508D4},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"104",,2019_Aufbau,Niederhasli,"1",CH,"9264","90","0",1130.000000000000000,CH01040090
1693998219-116,"Grosswiesenstr. 61, 8422 Pfungen, ZH",2023/09/06 15:10:34.000,2.500000000000000,60.000000000000000,"0",25.170000000000002,47.517238616943359,8.640911102294922,{13093797-7D96-4F72-9B79-0C3FD3481027},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Pfungen,"1",CH,"3845","224","0",499.000000000000000,CH01100224
1693998219-117,"Obermattweg 3, 8545 Rickenbach ZH, ZH",2023/09/06 15:10:34.000,4.500000000000000,124.000000000000000,"0",17.500000000000000,47.549869537353509,8.794327735900881,{EE1E2B1F-6FC9-4995-8AA3-5F35034505B9},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Rickenbach (ZH),"1",CH,"2704","225","0",602.000000000000000,CH01100225
1693998219-118,"8002 Zürich, ZH",2023/09/06 15:10:34.000,8.500000000000000,210.000000000000000,"0",40.479999999999997,47.361061096191406,8.532576560974123,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998219-119,"Freudenbergstrasse, 8044 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,90.000000000000000,"0",34.780000000000001,47.379554748535163,8.559854507446291,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998224-121,"Mitteldorfstrasse 27, 8475 Ossingen, ZH",2023/09/06 15:10:34.000,4.500000000000000,106.000000000000000,"0",20.469999999999999,47.611351013183594,8.726527214050295,{708DE27F-E23C-496A-A915-BD4473548240},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"102",,2019_Aufbau,Ossingen,"1",CH,"1641","37","0",1309.000000000000000,CH01020037
1693998224-122,"Rainstrasse 80, 8712 Stäfa, ZH",2023/09/06 15:10:34.000,4.500000000000000,148.000000000000000,"0",29.730000000000000,47.248626708984375,8.720181465148926,{D25269FA-FA8D-455B-9602-5F1D12675338},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Stäfa,"1",CH,"14497","158","0",859.000000000000000,CH01070158
1693998224-123,"Keltenstrasse 12, 8044 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,63.000000000000000,"0",47.299999999999997,47.376548767089837,8.561196327209474,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998224-125,"Hirschweg 9, 8405 Winterthur, ZH",2023/09/06 15:10:34.000,6.500000000000000,143.000000000000000,"0",24.480000000000000,47.482582092285163,8.768205642700195,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998224-126,"Neunfornerstrasse 4, 8479 Altikon, ZH",2023/09/06 15:10:34.000,4.500000000000000,133.000000000000000,"0",15.039999999999999,47.573734283447266,8.781241416931152,{58CF46F7-E980-4922-B8AA-EF4B4F2FF10A},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Altikon,"1",CH,"706","211","0",770.000000000000000,CH01100211
1693998224-127,"Binzstr. 41, 8620 Wetzikon ZH, ZH",2023/09/06 15:10:34.000,3.500000000000000,74.000000000000000,"0",26.879999999999999,47.329345703125000,8.800528526306152,{22A7EA7A-3691-485D-B52B-D9BB60394052},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Wetzikon (ZH),"1",CH,"24809","121","0",1681.000000000000000,CH01050121
1693998224-128,"Müliwiesstrasse 71, 8487 Zell ZH, ZH",2023/09/06 15:10:34.000,4.500000000000000,133.000000000000000,"0",18.420000000000002,47.442684173583984,8.820551872253418,{FBE43BD5-25D0-454D-8938-919657909F15},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Zell (ZH),"1",CH,"6032","231","0",1297.000000000000000,CH01100231
1693998224-130,"Leigass 7, 8820 Wädenswil, ZH",2023/09/06 15:10:34.000,4.000000000000000,76.000000000000000,"0",28.949999999999999,47.225585937500000,8.672236442565918,{E0D39F2B-7598-441C-B16B-F2642D8C370C},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Wädenswil,"1",CH,"24341","293","0",3564.000000000000000,CH01060293
1693998224-131,"Hagenholzstrasse 59, 8050 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,24.000000000000000,"0",81.670000000000002,47.414657592773438,8.555407524108888,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998224-132,"Im Rebacher 10, 8118 Pfaffhausen, ZH",2023/09/06 15:10:34.000,5.500000000000000,121.000000000000000,"0",23.969999999999999,47.362194061279297,8.621418952941896,{66B1155D-6C2E-443E-A26B-E316A5E62287},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Fällanden,"1",CH,"8672","193","0",638.000000000000000,CH01090193
1693998224-133,"Forchstrasse 150, 8032 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,64.000000000000000,"1",40.000000000000000,47.360294342041016,8.564233779907228,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998224-134,"Wartstr. 30, 8400 Winterthur, ZH",2023/09/06 15:10:34.000,1.000000000000000,49.000000000000000,"0",28.370000000000001,47.501369476318359,8.720936775207520,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998224-135,"Am Eulachpark 25, 8404 Winterthur, ZH",2023/09/06 15:10:34.000,6.500000000000000,143.000000000000000,"0",21.100000000000001,47.506324768066406,8.763714790344238,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998224-138,"Pfingstweidstrasse 98, 8005 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,81.000000000000000,"0",38.649999999999999,47.390640258789062,8.510338783264160,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998224-139,"Wolfgrabenstrasse 15c, 8135 Langnau am Albis, ZH",2023/09/06 15:10:34.000,4.500000000000000,111.000000000000000,"0",28.199999999999999,47.285430908203125,8.530309677124023,{2AC22027-62D3-48FB-A46A-EB0A0875B529},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",,2019_Aufbau,Langnau am Albis,"1",CH,"7547","136","0",867.000000000000000,CH01060136
1693998224-140,"Eilweg 8, 8634 Hombrechtikon, ZH",2023/09/06 15:10:34.000,4.500000000000000,81.000000000000000,"0",21.600000000000001,47.248863220214837,8.772636413574221,{2A2869CD-9034-4300-943F-23364EB8330B},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Hombrechtikon,"1",CH,"8757","153","0",1218.000000000000000,CH01070153
1693998224-141,"Katharina Sulzer Platz 2, 8400 Winterthur, ZH",2023/09/06 15:10:34.000,1.000000000000000,132.000000000000000,"0",24.699999999999999,47.496612548828125,8.718550682067873,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998224-143,"Mühlebachstr. 28, 8008 Zürich, ZH",2023/09/06 15:10:34.000,4.500000000000000,128.000000000000000,"0",44.609999999999999,47.364856719970703,8.550126075744631,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998224-144,"Dättlikonerstrasse 4, 8422 Pfungen, ZH",2023/09/06 15:10:34.000,3.500000000000000,84.000000000000000,"0",26.550000000000001,47.517913818359375,8.638660430908203,{13093797-7D96-4F72-9B79-0C3FD3481027},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Pfungen,"1",CH,"3845","224","0",499.000000000000000,CH01100224
1693998228-146,"Vulkanstrasse 110c, 8048 Zürich, ZH",2023/09/06 15:10:34.000,3.000000000000000,100.000000000000000,"0",48.000000000000000,47.393749237060547,8.484014511108398,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998228-147,"Wehntalerstrasse 38, 8157 Dielsdorf, ZH",2023/09/06 15:10:34.000,5.500000000000000,120.000000000000000,"0",24.579999999999998,47.482124328613281,8.453387260437012,{6185BB66-2B36-41C6-8318-58966085893D},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"104",,2019_Aufbau,Dielsdorf,"1",CH,"6001","86","0",587.000000000000000,CH01040086
1693998228-148,"8004 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,48.000000000000000,"0",70.000000000000000,47.380416870117188,8.525351524353027,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998228-149,"Brunnenwiesenstrasse 15, 8105 Regensdorf, ZH",2023/09/06 15:10:34.000,4.500000000000000,177.000000000000000,"0",22.430000000000000,47.428337097167969,8.480559349060060,{6E3569C1-3C7A-4878-A383-EFADA17F7EB0},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"104",,2019_Aufbau,Regensdorf,"1",CH,"18457","96","0",1462.000000000000000,CH01040096
1693998228-150,"Dorfstrasse 10, 8181 Höri, ZH",2023/09/06 15:10:34.000,4.500000000000000,104.000000000000000,"0",26.920000000000002,47.503337860107422,8.497507095336914,{0FAC7B70-7568-4050-928A-B2D0836475C4},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Höri,"1",CH,"2845","60","0",479.000000000000000,CH01030060
1693998228-151,"Goldbühlstrasse 15, 8620 Wetzikon ZH, ZH",2023/09/06 15:10:34.000,4.500000000000000,98.000000000000000,"0",22.449999999999999,47.328056335449219,8.806318283081056,{22A7EA7A-3691-485D-B52B-D9BB60394052},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Wetzikon (ZH),"1",CH,"24809","121","0",1681.000000000000000,CH01050121
1693998228-152,"Dorfstrasse 10, 8181 Höri, ZH",2023/09/06 15:10:34.000,4.500000000000000,104.000000000000000,"0",24.039999999999999,47.503337860107422,8.497507095336914,{0FAC7B70-7568-4050-928A-B2D0836475C4},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Höri,"1",CH,"2845","60","0",479.000000000000000,CH01030060
1693998228-153,"Tannenstrasse 8, 8442 Hettlingen, ZH",2023/09/06 15:10:34.000,4.500000000000000,120.000000000000000,"0",24.920000000000002,47.547573089599609,8.715942382812500,{426FAC6B-13F1-4002-9139-332AFCB901DD},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Hettlingen,"1",CH,"3148","221","0",590.000000000000000,CH01100221
1693998228-154,"Alte Obfelderstrasse 21, 8910 Affoltern am Albis, ZH",2023/09/06 15:10:34.000,2.000000000000000,46.000000000000000,"0",30.870000000000001,47.275436401367188,8.445223808288574,{64391164-AD70-40D0-B5FB-C7C7745E4CAD},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"101",,2019_Aufbau,Affoltern am Albis,"1",CH,"12229","2","0",1059.000000000000000,CH01010002
1693998228-155,"Kirchstrasse 5, 8805 Richterswil, ZH",2023/09/06 15:10:34.000,2.500000000000000,73.000000000000000,"0",28.320000000000000,47.207912445068359,8.704605102539062,{CB7EA0DD-6122-4339-959E-FE2AC1322FFC},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Richterswil,"1",CH,"13513","138","0",753.000000000000000,CH01060138
1693998228-156,"8046 Zürich, ZH",2023/09/06 15:10:34.000,4.000000000000000,90.000000000000000,"0",39.439999999999998,47.415172576904297,8.527069091796877,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998228-157,"Rudolfingerstrasse 8, 8465 Wildensbuch, ZH",2023/09/06 15:10:34.000,3.500000000000000,85.000000000000000,"0",34.119999999999997,47.651168823242188,8.675714492797852,{B9B25256-634F-4F68-9989-21C269A028A8},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"102",,2019_Aufbau,Trüllikon,"1",CH,"1066","40","0",956.000000000000000,CH01020040
1693998228-158,"Hildastrasse 1, 8004 Zürich, ZH",2023/09/06 15:10:34.000,2.000000000000000,21.000000000000000,"0",94.760000000000005,47.376201629638672,8.516153335571291,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998228-159,"Im Feld 10, 8180 Bülach, ZH",2023/09/06 15:10:34.000,2.500000000000000,68.000000000000000,"0",25.739999999999998,47.511486053466797,8.539093971252441,{4087FB8A-B59F-4C71-94B7-96A6452D9516},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Bülach,"1",CH,"20447","53","0",1609.000000000000000,CH01030053
1693998228-160,"8615 Wermatswil, ZH",2023/09/06 15:10:34.000,6.500000000000000,170.000000000000000,"0",32.350000000000001,47.362407684326165,8.747447967529299,{1BF2A8D3-5429-477C-8BA1-AAC0D53216F6},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Uster,"1",CH,"34722","198","0",2849.000000000000000,CH01090198
1693998228-161,"8046 Zürich, ZH",2023/09/06 15:10:34.000,3.000000000000000,80.000000000000000,"0",41.880000000000003,47.415172576904297,8.527069091796877,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998228-162,"8816 Hirzel, ZH",2023/09/06 15:10:34.000,2.500000000000000,130.000000000000000,"0",18.079999999999998,47.211833953857422,8.608362197875978,{F221BE86-F247-4E4E-A6EE-409AA98F7D6E},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Horgen,"1",CH,"22665","295","0",3083.000000000000000,CH01060295
1693998228-163,"8032 Zürich, ZH",2023/09/06 15:10:34.000,7.000000000000000,180.000000000000000,"0",35.000000000000000,47.365863800048835,8.552139282226562,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998228-164,"Eichstrasse 7, 8712 Stäfa, ZH",2023/09/06 15:10:34.000,4.500000000000000,144.000000000000000,"0",22.219999999999999,47.238124847412109,8.738932609558105,{D25269FA-FA8D-455B-9602-5F1D12675338},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Stäfa,"1",CH,"14497","158","0",859.000000000000000,CH01070158
1693998228-165,"Wybüelstrasse 16, 8702 Zollikon, ZH",2023/09/06 15:10:34.000,3.500000000000000,100.000000000000000,"1",55.500000000000000,47.343723297119141,8.577806472778320,{A527F438-1AAD-4047-9009-46D3164EE6E0},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Zollikon,"1",CH,"13012","161","0",785.000000000000000,CH01070161
1693998228-166,"Zürcherstrasse 143, 8406 Winterthur, ZH",2023/09/06 15:10:34.000,1.500000000000000,36.000000000000000,"0",58.329999999999998,47.490337371826165,8.705376625061035,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998228-167,"Wilhofstrasse 4, 8332 Russikon, ZH",2023/09/06 15:10:34.000,4.500000000000000,150.000000000000000,"0",22.899999999999999,47.392021179199219,8.775553703308105,{B1E2F105-3920-4810-BEF4-8D7786571522},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"108",,2019_Aufbau,Russikon,"1",CH,"4370","178","0",1421.000000000000000,CH01080178
1693998228-168,"Untere Schärerstrasse 6, 8352 Elsau, ZH",2023/09/06 15:10:34.000,5.500000000000000,140.000000000000000,"0",20.359999999999999,47.500576019287109,8.800123214721680,{6634B9DA-ED95-416A-85C3-3C44B798F5AA},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Elsau,"1",CH,"3659","219","0",807.000000000000000,CH01100219
